Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,model,app_id,complexity,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,Best retrieval_threshold,Best over_margin,Best chi,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature
657dae23f3bac23e1b62a01e,1910,54.0,LR,w/o XAI,1.0,27.252,2.0,Width,numeric,5.6,15.0,9.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,9.4,0,1,0,1,9.4,0.6086749319595033,0.4365484859851768,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,2,Width,9.4,0,1,0,1,9.4
657dae23f3bac23e1b62a01e,1911,294.0,LR,w/o XAI,1.0,45.698,1.0,Height,numeric,4.8,2.4,-2.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,2.4,0,1,0,1,2.4,1.1826745992378997,0.05191053530003938,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,1,Height,2.4,0,1,0,1,2.4
657dae23f3bac23e1b62a01e,1912,69.0,LR,w/ XAI,1.0,45.333,1.0,Height,numeric,6.1,2.0,-4.1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,4.1,0,1,0,1,4.1,0.6735733164606456,0.007046877051691693,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,1,Height,4.1,0,1,0,1,4.1
657dae23f3bac23e1b62a01e,1913,137.0,LR,w/ XAI,0.0,6.714,1.0,Height,numeric,2.2,6.2,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,4.0,1,1,1,1,4.0,0.6735733164606456,0.13033341316951408,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,1,Height,4.0,1,1,1,1,4.0
657dae23f3bac23e1b62a01e,1914,1.0,LR,w/o XAI,1.0,8.035,1.0,Height,numeric,6.4,3.3,-3.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,3.1,0,1,0,1,3.1,1.1826745992378997,0.05605670287932279,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,1,Height,3.1,0,1,0,1,3.1
657dae23f3bac23e1b62a01e,1915,248.0,LR,w/ XAI,0.0,82.505,2.0,Width,numeric,36.0,13.0,-23.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,23.0,1,1,1,1,23.0,1.405145850408012,0.3696984046347257,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,2,Width,23.0,1,1,1,1,23.0
657dae23f3bac23e1b62a01e,1916,159.0,LR,w/o XAI,1.0,31.092,2.0,Width,numeric,4.8,18.0,13.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,13.2,0,1,0,1,13.2,0.6086749319595033,0.01899143251652064,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,2,Width,13.2,0,1,0,1,13.2
657dae23f3bac23e1b62a01e,1917,292.0,LR,w/ XAI,1.0,9.562,2.0,Width,numeric,4.6,22.0,17.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,17.4,0,1,0,1,17.4,1.405145850408012,0.11229648252791027,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,2,Width,17.4,0,1,0,1,17.4
657dae23f3bac23e1b62a01e,1918,322.0,LR,w/o XAI,0.0,57.327,2.0,Width,numeric,32.0,22.0,-10.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,10.0,1,1,1,1,10.0,0.4556268933628207,0.3378335119101388,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,2,Width,10.0,1,1,1,1,10.0
657dae23f3bac23e1b62a01e,1919,18.0,LR,w/o XAI,0.0,10.317,1.0,Height,numeric,6.3,11.0,4.7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,1,Height,4.7,1,1,1,1,4.7,1.1826745992378997,0.022004092033259745,-1.3197462384576626,0.23015155203379506,0.002214681792194535,0.8578602467937906,0.1534527668094699,7.623197988968724,-1.3197462384576626,0.23015155203379506,0.002214681792194535,change_path_dt,0,1,Height,4.7,1,1,1,1,4.7
5f4bd69cacc7c47c56d50599,17240,51.0,DT,w/ XAI,0.0,28.672,0.0,Alcohol,numeric,10.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,3.0,1,1,1,1,3.0,1.8068108882349585,0.08709906469444688,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,0,Alcohol,3.0,1,1,1,1,3.0
5f4bd69cacc7c47c56d50599,17241,268.0,DT,w/ XAI,0.0,65.567,0.0,Alcohol,numeric,9.2,12.0,2.8,0.0,1.0,0.0,1.0,0.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,2.8,1,1,1,1,2.8,1.8068108882349585,0.19495221735683527,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,0,Alcohol,2.8,1,1,1,1,2.8
5f4bd69cacc7c47c56d50599,17242,201.0,LR,w/ XAI,0.0,48.393,3.0,Vinegar Taint,numeric,0.64,0.3,-0.34,1.0,0.0,1.0,0.0,0.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.34,0,0,0,0,0.34,1.7266305611392418,0.09638554216867466,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,3,Vinegar Taint,0.34,0,0,0,0,0.34
5f4bd69cacc7c47c56d50599,17243,113.0,DT,w/o XAI,1.0,12.175,1.0,Sulphates,numeric,0.92,0.58,-0.34,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.34,1,0,1,0,0.34,1.7933077346996928,0.20289855072463772,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.34,1,0,1,0,0.34
5f4bd69cacc7c47c56d50599,17244,132.0,DT,w/ XAI,0.0,22.533,0.0,Alcohol,numeric,9.9,13.0,3.1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,3.1,1,1,1,1,3.1,1.8068108882349585,0.06145803905342145,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,3.1,1,1,1,1,3.1
5f4bd69cacc7c47c56d50599,17245,139.0,DT,w/ XAI,0.0,10.203,0.0,Alcohol,numeric,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0,1.6831409261958201,0.23076923076923084,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0
5f4bd69cacc7c47c56d50599,17246,247.0,DT,w/o XAI,1.0,12.698,1.0,Sulphates,numeric,0.85,0.47,-0.38,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.38,1,0,1,0,0.38,1.7937920596702948,0.04347826086956518,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,1,Sulphates,0.38,1,0,1,0,0.38
5f4bd69cacc7c47c56d50599,17247,3.0,LR,w/ XAI,1.0,22.472,4.0,pH,numeric,3.0,3.7,0.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,4,pH,0.7,0,1,0,1,0.7,1.8074719539281707,0.045454545454545484,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,4,pH,0.7,0,1,0,1,0.7
5f4bd69cacc7c47c56d50599,17248,322.0,DT,w/o XAI,0.0,23.863,1.0,Sulphates,numeric,0.54,1.1,0.56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.56,1,1,1,1,0.56,1.8211308428503097,0.23314142812811509,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,1,Sulphates,0.56,1,1,1,1,0.56
5f4bd69cacc7c47c56d50599,17249,274.0,LR,w/ XAI,0.0,11.156,0.0,Alcohol,numeric,12.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0,1.8105718798274342,0.0769230769230771,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0
5f4bd69cacc7c47c56d50599,17250,0.0,DT,w/ XAI,1.0,131.724,1.0,Sulphates,numeric,0.63,0.58,-0.05,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.05,1,0,1,0,0.05,1.824787352387241,0.549467267524059,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,1,Sulphates,0.05,1,0,1,0,0.05
5f4bd69cacc7c47c56d50599,17251,389.0,LR,w/ XAI,0.0,12.006,0.0,Alcohol,numeric,11.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0,1.8105718798274342,0.24623426863888614,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0
5f4bd69cacc7c47c56d50599,17252,371.0,LR,w/ XAI,1.0,26.592,0.0,Alcohol,numeric,12.0,10.0,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0,1.7840923987239259,0.2051282051282053,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,2.0,0,1,0,1,2.0
5f4bd69cacc7c47c56d50599,17253,394.0,DT,w/o XAI,1.0,11.476,2.0,SO2,numeric,44.0,19.0,-25.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,2,SO2,25.0,0,1,0,1,25.0,1.824787352387241,0.6754161978208154,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,2,SO2,25.0,0,1,0,1,25.0
5f4bd69cacc7c47c56d50599,17254,290.0,DT,w/o XAI,1.0,6.882,0.0,Alcohol,numeric,10.0,13.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,3.0,0,1,0,1,3.0,1.7900510127309814,1.1282051282051282,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,3.0,0,1,0,1,3.0
5f4bd69cacc7c47c56d50599,17255,283.0,LR,w/ XAI,0.0,16.676,0.0,Alcohol,numeric,9.2,13.0,3.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,3.8,1,1,1,1,3.8,1.7840923987239259,0.02564102564102532,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,3.8,1,1,1,1,3.8
5f4bd69cacc7c47c56d50599,17256,368.0,DT,w/ XAI,1.0,42.152,1.0,Sulphates,numeric,0.7,0.5,-0.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.2,1,0,1,0,0.2,1.6990095281109716,0.08695652173913036,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,1,Sulphates,0.2,1,0,1,0,0.2
5f4bd69cacc7c47c56d50599,17257,42.0,DT,w/o XAI,0.0,23.212,0.0,Alcohol,numeric,10.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,3.0,1,1,1,1,3.0,1.7923503422694542,0.05128205128205109,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,0,Alcohol,3.0,1,1,1,1,3.0
5f4bd69cacc7c47c56d50599,17258,366.0,DT,w/ XAI,0.0,46.362,0.0,Alcohol,numeric,9.5,12.0,2.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,2.5,1,1,1,1,2.5,1.8068108882349585,0.19495221735683504,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,2.5,1,1,1,1,2.5
5f4bd69cacc7c47c56d50599,17259,238.0,DT,w/ XAI,1.0,30.57,1.0,Sulphates,numeric,0.65,0.49,-0.16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,1,Sulphates,0.16,1,0,1,0,0.16,1.6990095281109716,0.07246376811594206,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,1,Sulphates,0.16,1,0,1,0,0.16
5f4bd69cacc7c47c56d50599,17260,83.0,LR,w/ XAI,0.0,77.267,0.0,Alcohol,numeric,9.9,12.0,2.1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,2.1,1,1,1,1,2.1,1.7983570235124664,0.22059324299786048,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,2.1,1,1,1,1,2.1
5f4bd69cacc7c47c56d50599,17261,174.0,DT,w/ XAI,0.0,35.743,0.0,Alcohol,numeric,11.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0,1.8068108882349585,0.24623426863888614,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,1.0,1,1,1,1,1.0
5f4bd69cacc7c47c56d50599,17262,263.0,LR,w/o XAI,1.0,9.0,2.0,SO2,numeric,13.0,69.0,56.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,2,SO2,56.0,0,1,0,1,56.0,1.824659667887268,0.5238095238095238,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,2,SO2,56.0,0,1,0,1,56.0
5f4bd69cacc7c47c56d50599,17263,374.0,DT,w/ XAI,0.0,83.8,0.0,Alcohol,numeric,9.5,12.0,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,0,Alcohol,2.5,1,1,1,1,2.5,1.8068108882349585,0.19495221735683504,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,0,Alcohol,2.5,1,1,1,1,2.5
5f4bd69cacc7c47c56d50599,17264,347.0,DT,w/o XAI,1.0,9.246,1.0,Sulphates,numeric,0.74,1.1,0.36,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.36,1,0,1,0,0.36,1.8185109605263832,0.0434782608695651,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.36,1,0,1,0,0.36
5f4bd69cacc7c47c56d50599,17265,80.0,LR,w/o XAI,0.0,8.056,1.0,Sulphates,numeric,0.65,1.1,0.45,0.0,1.0,0.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.45,0,0,0,0,0.45,1.7872488559990216,0.03024287740347746,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.45,0,0,0,0,0.45
5f4bd69cacc7c47c56d50599,17266,396.0,LR,w/ XAI,1.0,91.676,3.0,Vinegar Taint,numeric,0.44,0.96,0.52,0.0,1.0,1.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,1,3,Vinegar Taint,0.52,0,1,0,1,0.52,1.7266305611392418,0.0,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,1,3,Vinegar Taint,0.52,0,1,0,1,0.52
5f4bd69cacc7c47c56d50599,17267,385.0,LR,w/o XAI,0.0,8.397,1.0,Sulphates,numeric,0.57,1.1,0.53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.53,1,1,1,1,0.53,1.7556739601900326,0.0434782608695651,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.53,1,1,1,1,0.53
5f4bd69cacc7c47c56d50599,17268,293.0,LR,w/o XAI,1.0,10.287,0.0,Alcohol,numeric,12.0,9.6,-2.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,2.4,0,1,0,1,2.4,1.8051907519501735,0.10256410256410275,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,0,Alcohol,2.4,0,1,0,1,2.4
5f4bd69cacc7c47c56d50599,17269,112.0,DT,w/o XAI,0.0,9.269,0.0,Alcohol,numeric,9.5,13.0,3.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,3.5,1,1,1,1,3.5,1.6764520869130493,0.061458039053421336,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,0,Alcohol,3.5,1,1,1,1,3.5
5f4bd69cacc7c47c56d50599,17270,26.0,DT,w/o XAI,1.0,10.537,1.0,Sulphates,numeric,0.86,0.52,-0.34,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.34,1,0,1,0,0.34,1.8216442323280455,0.11594202898550719,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.34,1,0,1,0,0.34
5f4bd69cacc7c47c56d50599,17271,376.0,DT,w/o XAI,1.0,4.866,1.0,Sulphates,numeric,0.39,1.1,0.71,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.71,0,1,0,1,0.71,1.824787352387241,0.5519820078382599,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.71,0,1,0,1,0.71
5f4bd69cacc7c47c56d50599,17272,241.0,LR,w/o XAI,0.0,7.066,4.0,pH,numeric,2.9,3.7,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,4,pH,0.8,1,1,1,1,0.8,1.8074719539281707,1.0909090909090906,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,4,pH,0.8,1,1,1,1,0.8
5f4bd69cacc7c47c56d50599,17273,15.0,LR,w/ XAI,1.0,43.3,4.0,pH,numeric,3.4,3.5,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,4,pH,0.1,1,0,1,0,0.1,1.8074719539281707,0.21212121212121238,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,4,pH,0.1,1,0,1,0,0.1
5f4bd69cacc7c47c56d50599,17274,382.0,LR,w/ XAI,0.0,142.971,0.0,Alcohol,numeric,9.8,12.0,2.2,0.0,1.0,0.0,1.0,1.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,0,Alcohol,2.2,1,1,1,1,2.2,1.7983570235124664,0.23076923076923062,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,0,Alcohol,2.2,1,1,1,1,2.2
5f4bd69cacc7c47c56d50599,17275,45.0,DT,w/o XAI,1.0,5.113,1.0,Sulphates,numeric,0.49,1.1,0.61,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.61,0,1,0,1,0.61,1.824787352387241,0.407054471606376,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.61,0,1,0,1,0.61
5f4bd69cacc7c47c56d50599,17276,240.0,LR,w/o XAI,0.0,7.684,1.0,Sulphates,numeric,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,1,Sulphates,0.5,0,0,0,0,0.5,1.824787352387241,0.24763418175130353,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,1,Sulphates,0.5,0,0,0,0,0.5
5f4bd69cacc7c47c56d50599,17277,311.0,LR,w/ XAI,0.0,24.255,4.0,pH,numeric,3.4,3.0,-0.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,4,pH,0.4,0,0,0,0,0.4,1.8074719539281707,0.015151515151514994,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,4,pH,0.4,0,0,0,0,0.4
5f4bd69cacc7c47c56d50599,17278,312.0,LR,w/ XAI,1.0,55.478,3.0,Vinegar Taint,numeric,0.41,0.96,0.55,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,wine_quality,high,change_path_dt,0,3,Vinegar Taint,0.55,0,1,0,1,0.55,1.676417513236278,0.0,0.030236266639434017,0.4770034994081169,0.005531487955942125,1.7869763897765423,0.22192460426483476,8.22042221898099,0.030236266639434017,0.4770034994081169,0.005531487955942125,change_path_dt,0,3,Vinegar Taint,0.55,0,1,0,1,0.55
