Participant ID,Trial Index,Instance Index,AI Prediction,XAIType,dataId,expMethod,modelName,Session,Step,Tested w/ XAI,Response,Timing,Correct,trialType
169,27,270,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,6.482,1.0,Test
169,28,137,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,5.324,1.0,Test
169,29,118,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,5.8,0.0,Test
169,30,73,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,4.047,1.0,Test
169,31,145,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,27.298,1.0,Test
169,32,256,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,4.346,1.0,Test
169,33,220,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,11.253,1.0,Test
169,34,86,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,6.489,1.0,Test
169,35,219,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,10.753,1.0,Test
169,36,260,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,21.542,0.0,Test
169,37,17,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,18.021,0.0,Test
169,38,81,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,12.809,1.0,Test
169,39,53,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,12.862,1.0,Test
169,40,32,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,8.533,1.0,Test
169,41,95,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,6.098,1.0,Test
169,42,122,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,10.085,1.0,Test
169,43,172,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,9.515,1.0,Test
169,44,291,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,12.247,1.0,Test
169,45,22,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,7.699,1.0,Test
169,46,8,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,11.231,1.0,Test
169,47,78,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,5.091,1.0,Train
169,47,78,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,7.518,1.0,Train
169,47,78,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,5.535,,Train
169,48,50,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,6.975,1.0,Train
169,48,50,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,6.954,1.0,Train
169,48,50,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,5.025,,Train
169,49,203,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.78,0.0,Train
169,49,203,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,4.032,1.0,Train
169,49,203,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,5.605,,Train
169,50,163,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.641,0.0,Train
169,50,163,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,4.167,1.0,Train
169,50,163,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,4.648,,Train
169,51,225,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.602,1.0,Train
169,51,225,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,8.958,1.0,Train
169,51,225,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,3.935,,Train
169,52,222,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,3.734,1.0,Train
169,52,222,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,7.869,1.0,Train
169,52,222,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,5.155,,Train
169,53,298,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,7.049,1.0,Train
169,53,298,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,6.964,1.0,Train
169,53,298,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,4.012,,Train
169,54,257,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,14.268,0.0,Train
169,54,257,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,13.949,1.0,Train
169,54,257,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,4.794,,Train
169,55,206,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.827,1.0,Train
169,55,206,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,10.546,1.0,Train
169,55,206,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,3.771,,Train
169,56,155,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.36,0.0,Train
169,56,155,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,9.177,0.0,Train
169,56,155,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,4.3,,Train
169,57,44,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,6.3,1.0,Test
169,58,65,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,14.2,1.0,Test
169,59,236,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,4.527,1.0,Test
169,60,288,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,7.347,1.0,Test
169,61,0,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,5.664,1.0,Test
169,62,287,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,8.316,1.0,Test
169,63,201,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,6.38,1.0,Test
169,64,136,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,9.103,1.0,Test
169,65,233,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,15.253,0.0,Test
169,66,48,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,4.057,1.0,Test
169,67,135,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,9.512,1.0,Test
169,68,101,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,3.073,1.0,Test
169,69,175,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,6.171,1.0,Test
169,70,139,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,10.483,1.0,Test
169,71,207,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,8.15,1.0,Test
169,72,246,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,3.71,1.0,Test
169,73,245,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,7.035,1.0,Test
169,74,167,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,4.547,1.0,Test
169,75,194,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,7.759,1.0,Test
169,76,9,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.681,1.0,Test
169,77,89,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,4.981,0.0,Test
169,78,109,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,4.722,1.0,Test
169,79,226,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,5.26,0.0,Test
169,80,149,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,7.136,0.0,Test
169,81,41,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.132,1.0,Test
169,82,177,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.749,1.0,Test
169,83,107,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.958,0.0,Test
169,84,91,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.714,1.0,Test
169,85,20,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.804,0.0,Test
169,86,42,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,4.026,1.0,Test
169,87,70,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,5.412,0.0,Test
169,88,82,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,4.35,0.0,Test
169,89,274,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.817,1.0,Test
169,90,205,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,6.217,0.0,Test
169,91,2,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,6.013,1.0,Test
169,92,94,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,5.964,0.0,Test
369,1,195,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,15.924,0.0,Train
369,1,195,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,15.116,0.0,Train
369,1,195,1,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,14.812,,Train
369,2,168,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,4.78,1.0,Train
369,2,168,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,5.344,1.0,Train
369,2,168,0,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,7.36,,Train
369,3,183,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,4.397,1.0,Train
369,3,183,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,4.813,1.0,Train
369,3,183,0,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,3.498,,Train
369,4,266,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,8.642,1.0,Train
369,4,266,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,6.646,1.0,Train
369,4,266,0,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,3.481,,Train
369,5,24,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,4.385,1.0,Train
369,5,24,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,3.449,1.0,Train
369,5,24,0,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,2.848,,Train
369,6,215,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,6.218,1.0,Train
369,6,215,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,3.707,1.0,Train
369,6,215,1,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,33.373,,Train
369,7,154,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,8.476,1.0,Train
369,7,154,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,3.62,1.0,Train
369,7,154,0,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,3.379,,Train
369,8,292,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,6.776,1.0,Train
369,8,292,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,2.877,1.0,Train
369,8,292,1,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,3.232,,Train
369,9,295,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,3.145,1.0,Train
369,9,295,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,4.335,1.0,Train
369,9,295,1,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,2.566,,Train
369,10,25,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,5.502,1.0,Train
369,10,25,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,4.607,1.0,Train
369,10,25,1,Importance,forest_cover,shap,xgboost,1,Feedback,w/ XAI,,3.603,,Train
369,11,61,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,10.721,0.0,Test
369,12,278,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,5.725,0.0,Test
369,13,217,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,6.303,0.0,Test
369,14,151,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,3.474,1.0,Test
369,15,152,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,3.296,1.0,Test
369,16,179,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,4.779,0.0,Test
369,17,21,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,5.278,1.0,Test
369,18,102,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,8.78,1.0,Test
369,19,270,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,5.622,1.0,Test
369,20,223,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,3.935,1.0,Test
369,21,137,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,3.973,1.0,Test
369,22,290,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,4.918,1.0,Test
369,23,130,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,5.027,1.0,Test
369,24,247,0,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,6.191,1.0,Test
369,25,239,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,3.792,1.0,Test
369,26,273,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,0.0,5.85,0.0,Test
369,27,234,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,2.876,1.0,Test
369,28,110,1,Importance,forest_cover,shap,xgboost,1,Infer,w/o XAI,1.0,3.944,1.0,Test
369,29,8,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,8.384,0.0,Test
369,30,291,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,7.397,0.0,Test
369,31,122,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,4.15,1.0,Test
369,32,86,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,4.243,0.0,Test
369,33,53,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,5.31,1.0,Test
369,34,220,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,8.286,1.0,Test
369,35,172,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,3.654,1.0,Test
369,36,118,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,5.55,1.0,Test
369,37,95,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,4.742,1.0,Test
369,38,260,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,4.169,0.0,Test
369,39,219,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,5.289,1.0,Test
369,40,32,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,3.746,1.0,Test
369,41,22,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,4.302,1.0,Test
369,42,145,1,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,4.632,1.0,Test
369,43,17,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,5.159,0.0,Test
369,44,73,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,4.061,1.0,Test
369,45,256,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,0.0,9.294,1.0,Test
369,46,81,0,Importance,forest_cover,shap,xgboost,1,Infer,w/ XAI,1.0,3.633,0.0,Test
369,47,163,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,6.576,1.0,Train
369,47,163,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,3.499,1.0,Train
369,47,163,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,4.043,,Train
369,48,206,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,4.735,1.0,Train
369,48,206,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,2.558,1.0,Train
369,48,206,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,9.706,,Train
369,49,257,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,2.826,0.0,Train
369,49,257,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,3.999,0.0,Train
369,49,257,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,24.41,,Train
369,50,298,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,2.906,1.0,Train
369,50,298,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,3.292,1.0,Train
369,50,298,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,2.41,,Train
369,51,222,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,5.759,1.0,Train
369,51,222,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,3.508,1.0,Train
369,51,222,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,3.597,,Train
369,52,225,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,3.151,0.0,Train
369,52,225,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,4.056,1.0,Train
369,52,225,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,6.225,,Train
369,53,78,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.201,1.0,Train
369,53,78,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,3.193,1.0,Train
369,53,78,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,3.373,,Train
369,54,155,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,7.321,1.0,Train
369,54,155,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,5.068,1.0,Train
369,54,155,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,2.823,,Train
369,55,203,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.472,0.0,Train
369,55,203,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,12.942,1.0,Train
369,55,203,0,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,2.801,,Train
369,56,50,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.051,1.0,Train
369,56,50,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,2.986,1.0,Train
369,56,50,1,Importance,forest_cover,shap,xgboost,2,Feedback,w/ XAI,,6.549,,Train
369,57,207,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,8.814,1.0,Test
369,58,65,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.551,0.0,Test
369,59,139,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.945,0.0,Test
369,60,245,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.255,1.0,Test
369,61,246,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,2.877,1.0,Test
369,62,48,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.63,0.0,Test
369,63,136,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,4.736,1.0,Test
369,64,101,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,5.498,1.0,Test
369,65,288,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,2.653,1.0,Test
369,66,175,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.174,1.0,Test
369,67,167,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,2.402,1.0,Test
369,68,0,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,2.826,1.0,Test
369,69,44,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,3.161,1.0,Test
369,70,135,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,6.408,1.0,Test
369,71,287,1,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,5.874,0.0,Test
369,72,233,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,3.769,1.0,Test
369,73,236,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,0.0,3.486,1.0,Test
369,74,201,0,Importance,forest_cover,shap,xgboost,2,Infer,w/o XAI,1.0,7.758,0.0,Test
369,75,2,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,10.401,1.0,Test
369,76,20,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,5.076,0.0,Test
369,77,82,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,9.972,1.0,Test
369,78,9,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,2.634,1.0,Test
369,79,89,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,4.744,1.0,Test
369,80,149,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,6.348,1.0,Test
369,81,91,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,3.798,1.0,Test
369,82,107,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,6.084,0.0,Test
369,83,177,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,4.598,1.0,Test
369,84,109,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,4.815,1.0,Test
369,85,194,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,3.901,1.0,Test
369,86,205,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,6.276,0.0,Test
369,87,274,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,3.04,1.0,Test
369,88,42,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,0.0,3.743,1.0,Test
369,89,94,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,3.253,1.0,Test
369,90,226,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,4.467,0.0,Test
369,91,70,0,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,52.379,0.0,Test
369,92,41,1,Importance,forest_cover,shap,xgboost,2,Infer,w/ XAI,1.0,101.134,1.0,Test
365,1,51,1,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,4.106,0.0,Train
365,1,51,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,4.643,0.0,Train
365,1,51,1,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,5.388,,Train
365,2,8,0,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,2.833,1.0,Train
365,2,8,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,5.373,1.0,Train
365,2,8,0,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.573,,Train
365,3,73,0,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,3.689,0.0,Train
365,3,73,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.628,0.0,Train
365,3,73,0,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.184,,Train
365,4,43,0,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,1.25,1.0,Train
365,4,43,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.056,1.0,Train
365,4,43,0,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,2.088,,Train
365,5,25,1,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,3.332,0.0,Train
365,5,25,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,1.297,1.0,Train
365,5,25,1,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,3.014,,Train
365,6,82,1,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,23.131,0.0,Train
365,6,82,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.254,0.0,Train
365,6,82,1,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,1.57,,Train
365,7,121,1,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,1.462,0.0,Train
365,7,121,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,0.888,1.0,Train
365,7,121,1,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,1.515,,Train
365,8,66,0,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,7.47,1.0,Train
365,8,66,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.057,1.0,Train
365,8,66,0,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,1.508,,Train
365,9,32,1,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,1.0,2.052,1.0,Train
365,9,32,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,1.056,1.0,Train
365,9,32,1,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,1.55,,Train
365,10,81,0,Importance,wine_quality,lime,mlp,1,Infer,w/o XAI,0.0,26.436,1.0,Train
365,10,81,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,0.752,1.0,Train
365,10,81,0,Importance,wine_quality,lime,mlp,1,Feedback,w/ XAI,,21.923,,Train
365,11,36,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,4.071,1.0,Test
365,12,6,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,3.03,1.0,Test
365,13,46,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.332,0.0,Test
365,14,101,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,4.378,1.0,Test
365,15,86,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.697,1.0,Test
365,16,22,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,1.234,1.0,Test
365,17,80,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.457,1.0,Test
365,18,65,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,2.138,0.0,Test
365,19,62,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,1.509,0.0,Test
365,20,0,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,2.242,0.0,Test
365,21,98,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,1.0,1.134,1.0,Test
365,22,64,0,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.336,1.0,Test
365,23,117,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,7.687,0.0,Test
365,24,4,1,Importance,wine_quality,lime,mlp,1,Infer,w/ XAI,0.0,1.61,0.0,Test
