Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Trial Index Binary,Instance Id,XAIType,Tested w/ XAI,Time > 120 and < 3,Time,Log(time),Response,AI prediction,DT prediction,LR prediction,Explainer prediction,Response==AI,Response==DT,Response==LR,Response==Explainer,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,Changed amount (normalized),Absolute changed amount (normalized),DT prediction (CF),LR prediction (CF),AI prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,Condition:Complexity,Factor Recall Accuracy,DT Overall Recall Accuracy,Combined Memory Failure,Mean(Response==AI),Mean(changed AI prediction),Median time,Time and Performance < 20th percentile,Time > 120 or < 3,Exclude,Trial Index == 1
196,LR,mlp,wine_quality,high,counterfactual,23,1,313.0,LR,w/ XAI,,19.157,2.9526681841,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,9.1,11.0,1.9,0.4871794872,0.4871794872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,24,1,277.0,LR,w/ XAI,,23.579,3.1603564854,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.59,0.31,-0.28,-0.383351588,0.3833515882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,25,1,108.0,LR,w/o XAI,,14.639,2.6836892002,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.58,0.33,-0.25,-0.342278204,0.3422782037,0.0,1.0,0.0,0.0,1.0,1.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,26,1,282.0,LR,w/o XAI,,32.243,3.4733009654,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.51,0.3,-0.21,-0.287513691,0.2875136911,1.0,1.0,1.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,27,1,77.0,LR,w/ XAI,,19.235,2.9567315362,,1.0,1.0,0.0,0.0,,,,,0.0,Alcohol,numeric,9.2,10.0,0.8,0.2051282051,0.2051282051,1.0,1.0,1.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,28,1,127.0,LR,w/ XAI,,13.71,2.6181254936,,0.0,0.0,0.0,0.0,,,,,5.0,Chlorides,numeric,0.06,0.097,0.037,0.2067039106,0.2067039106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,29,1,15.0,LR,w/o XAI,,30.15,3.4061849232,,1.0,1.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.31,0.6,0.29,0.3970427163,0.3970427163,0.0,0.0,0.0,1.0,1.0,1.0,0.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,30,1,164.0,LR,w/ XAI,,30.902,3.4308209067,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,12.0,9.7,-2.3,-0.58974359,0.5897435897,0.0,0.0,0.0,1.0,1.0,1.0,0.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,31,1,378.0,LR,w/ XAI,,13.52,2.6041700706,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,9.4,10.0,0.6,0.1538461538,0.1538461538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,32,1,125.0,LR,w/ XAI,,14.083,2.6449683962,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.29,0.66,0.37,0.5065717415,0.5065717415,0.0,1.0,1.0,1.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,33,1,9.0,LR,w/ XAI,,16.856,2.8247066765,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,12.0,10.0,-2.0,-0.512820513,0.5128205128,0.0,0.0,0.0,1.0,1.0,1.0,0.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,34,1,68.0,LR,w/o XAI,,13.091,2.5719249712,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.53,0.31,-0.22,-0.301204819,0.3012048193,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,35,1,396.0,LR,w/o XAI,,38.088,3.6398992719,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.44,0.32,-0.12,-0.164293538,0.1642935378,1.0,1.0,1.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,36,1,12.0,LR,w/ XAI,,51.33,3.9382753766,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.35,0.55,0.2,0.273822563,0.273822563,1.0,1.0,1.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,37,1,160.0,LR,w/ XAI,,14.754,2.6915142325,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.42,0.65,0.23,0.3148959474,0.3148959474,0.0,1.0,0.0,1.0,0.0,0.0,0.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,38,1,242.0,LR,w/o XAI,,21.109,3.0496994898,,1.0,1.0,1.0,1.0,,,,,1.0,Sulphates,numeric,0.6,0.82,0.22,0.3188405797,0.3188405797,1.0,1.0,1.0,0.0,0.0,0.0,1.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,39,1,243.0,LR,w/ XAI,,14.374,2.665421019,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.28,0.62,0.34,0.4654983571,0.4654983571,0.0,0.0,0.0,1.0,1.0,1.0,0.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
196,LR,mlp,wine_quality,high,counterfactual,40,1,46.0,LR,w/ XAI,,10.714,2.3715512975,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.59,0.28,-0.31,-0.424424973,0.4244249726,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR:high,0.2857142857,,0.0,0.575,0.75,15.811,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,1,0,354.0,DT,w/o XAI,,139.237,4.9361775172,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,1.0,0.0,1
86,DT,mlp,wine_quality,high,forward,2,0,278.0,DT,w/ XAI,,46.295,3.8350339639,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,3,0,310.0,DT,w/ XAI,,92.459,4.526765303,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,4,0,183.0,DT,w/o XAI,,20.448,3.0178850782,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,5,0,331.0,DT,w/ XAI,,19.266,2.9583418843,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,6,0,251.0,DT,w/o XAI,,23.524,3.1580211766,-40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,7,0,22.0,DT,w/o XAI,,14.623,2.6825956316,-40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,8,0,198.0,DT,w/o XAI,,44.313,3.7912780877,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,9,0,78.0,DT,w/ XAI,,20.601,3.0253396183,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,10,0,96.0,DT,w/o XAI,,16.359,2.7947782046,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,11,0,13.0,DT,w/ XAI,,206.542,5.3305037816,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,1.0,0.0,0
86,DT,mlp,wine_quality,high,forward,12,0,205.0,DT,w/ XAI,,186.147,5.2265366842,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,1.0,0.0,0
86,DT,mlp,wine_quality,high,forward,13,0,84.0,DT,w/o XAI,,33.961,3.5252128074,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,14,0,280.0,DT,w/ XAI,,109.6,4.6968373745,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,15,0,177.0,DT,w/o XAI,,70.234,4.2518325243,-20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,16,0,234.0,DT,w/ XAI,,192.206,5.2585677135,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,1.0,0.0,0
86,DT,mlp,wine_quality,high,forward,17,0,287.0,DT,w/o XAI,,69.286,4.2382428656,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,18,0,318.0,DT,w/o XAI,,14.54,2.6769034721,-40.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,19,0,33.0,DT,w/o XAI,,35.44,3.5678411257,-20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,20,0,5.0,DT,w/ XAI,,46.176,3.8324601826,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,21,1,23.0,DT,w/ XAI,,28.579,3.3526721824,-60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,22,1,202.0,DT,w/o XAI,,51.163,3.9350166146,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,23,1,166.0,DT,w/o XAI,,10.975,2.395619959,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,24,1,374.0,DT,w/ XAI,,24.493,3.1983873624,-60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,25,1,385.0,DT,w/ XAI,,55.64,4.0189023671,-60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,26,1,376.0,DT,w/o XAI,,24.657,3.2050608358,-20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,27,1,94.0,DT,w/ XAI,,27.871,3.3275867217,-60.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,28,1,185.0,DT,w/ XAI,,21.949,3.0887215804,-60.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,29,1,146.0,DT,w/ XAI,,45.786,3.8239783675,-80.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,30,1,358.0,DT,w/o XAI,,33.675,3.5167557223,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,31,1,359.0,DT,w/o XAI,,16.131,2.7807428865,-20.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,32,1,179.0,DT,w/ XAI,,21.77,3.0805328752,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,33,1,151.0,DT,w/ XAI,,27.988,3.3317758469,-40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,34,1,85.0,DT,w/ XAI,,34.59,3.5435646229,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,35,1,120.0,DT,w/ XAI,,55.679,4.0196030561,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,36,1,393.0,DT,w/ XAI,,24.975,3.2178753245,-40.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,37,1,294.0,DT,w/o XAI,,67.125,4.2065565528,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,38,1,164.0,DT,w/ XAI,,20.4,3.0155349009,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,39,1,115.0,DT,w/ XAI,,33.825,3.5212001741,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,forward,40,1,104.0,DT,w/o XAI,,28.124,3.3366233043,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,1,0,272.0,DT,w/ XAI,,188.922,5.2413342315,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.64,0.55,-0.09,-0.123220153,0.1232201533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,1.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,2,0,336.0,DT,w/ XAI,,188.132,5.2371438441,,1.0,1.0,1.0,1.0,,,,,1.0,Sulphates,numeric,0.8,0.5,-0.3,-0.434782609,0.4347826087,0.0,1.0,1.0,1.0,0.0,1.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,1.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,3,0,0.0,DT,w/ XAI,,212.674,5.3597604768,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,1.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,4,0,232.0,DT,w/ XAI,,55.58,4.0178234243,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.42,0.57,0.15,0.2053669222,0.2053669222,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,5,0,88.0,DT,w/o XAI,,34.125,3.5300302535,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.44,0.5,0.06,0.0821467689,0.0821467689,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,6,0,87.0,DT,w/o XAI,,21.677,3.0762517906,,0.0,1.0,0.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.55,0.49,-0.06,-0.082146769,0.0821467689,1.0,0.0,0.0,1.0,0.0,1.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,7,0,75.0,DT,w/ XAI,,16.862,2.8250625695,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,11.0,10.0,-1.0,-0.256410256,0.2564102564,0.0,0.0,0.0,1.0,1.0,1.0,0.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,8,0,149.0,DT,w/o XAI,,16.168,2.7830339801,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.32,0.44,0.12,0.1642935378,0.1642935378,0.0,0.0,0.0,1.0,1.0,1.0,0.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,9,0,3.0,DT,w/ XAI,,28.946,3.3654320252,,1.0,0.0,1.0,0.0,,,,,0.0,Alcohol,numeric,10.0,11.0,1.0,0.2564102564,0.2564102564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,10,0,188.0,DT,w/o XAI,,31.297,3.4435222463,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,11.0,10.0,-1.0,-0.256410256,0.2564102564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,11,0,109.0,DT,w/o XAI,,12.04,2.4882344399,,0.0,0.0,0.0,0.0,,,,,0.0,Alcohol,numeric,10.0,11.0,1.0,0.2564102564,0.2564102564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,12,0,317.0,DT,w/ XAI,,22.536,3.1151140306,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.75,0.47,-0.28,-0.383351588,0.3833515882,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,13,0,340.0,DT,w/o XAI,,6.935,1.9365810538,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,11.0,10.0,-1.0,-0.256410256,0.2564102564,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,14,0,38.0,DT,w/ XAI,,23.841,3.1714067876,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.76,0.49,-0.27,-0.36966046,0.36966046,1.0,1.0,0.0,1.0,1.0,1.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,15,0,330.0,DT,w/o XAI,,16.884,2.8263664279,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.38,0.51,0.13,0.1779846659,0.1779846659,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,16,0,138.0,DT,w/ XAI,,11.296,2.4244486808,,1.0,0.0,1.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.7,0.49,-0.21,-0.287513691,0.2875136911,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,17,0,200.0,DT,w/ XAI,,8.897,2.1857141413,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,11.0,10.0,-1.0,-0.256410256,0.2564102564,0.0,0.0,0.0,1.0,1.0,1.0,0.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,18,0,250.0,DT,w/ XAI,,26.849,3.2902285763,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.12,0.58,0.46,0.6297918949,0.6297918949,0.0,1.0,1.0,1.0,0.0,1.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,19,0,345.0,DT,w/ XAI,,26.296,3.2694168364,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.55,0.48,-0.07,-0.095837897,0.095837897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,20,0,252.0,DT,w/o XAI,,42.991,3.7609907915,,1.0,1.0,1.0,1.0,,,,,0.0,Alcohol,numeric,11.0,10.0,-1.0,-0.256410256,0.2564102564,0.0,0.0,1.0,1.0,1.0,1.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,21,1,194.0,DT,w/ XAI,,12.438,2.5207563027,,0.0,0.0,0.0,0.0,,,,,3.0,Vinegar Taint,numeric,0.43,0.5,0.07,0.095837897,0.095837897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
86,DT,mlp,wine_quality,high,counterfactual,22,1,207.0,DT,w/o XAI,,13.2,2.5802168296,,1.0,1.0,1.0,1.0,,,,,3.0,Vinegar Taint,numeric,0.35,0.52,0.17,0.2327491785,0.2327491785,1.0,1.0,1.0,0.0,0.0,0.0,1.0,DT:high,,0.6428571429,0.0,0.625,0.8974358974,23.6825,0.0,0.0,0.0,0
