Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,model,dataId,complexity,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,Best retrieval_threshold,Best over_margin,Best chi
261,16397,310.0,DT,w/o XAI,0.0,12.25,3.0,Vinegar Taint,numeric,0.59,0.34,-0.25,1.0,0.0,1.0,0.0,1.0,1.0,0.0,DT,mlp,wine_quality,low,change_path_dt,1.0,0,a0,1.2000000000000015,1,1,0,0,-0.2108999999999997,0.4800320493794858,0.1511500547645125,-1.3023414969490128,0.2325170106659617,0.0090154875844432,0.6311162702433688,0.1601252775809528,11.224070757824268,-1.3023414969490128,0.2325170106659617,0.0090154875844432
261,16398,137.0,DT,w/o XAI,1.0,18.909,3.0,Vinegar Taint,numeric,0.52,0.6,0.08,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT,mlp,wine_quality,low,change_path_dt,1.0,0,a0,-2.3999999999999995,0,1,0,1,0.0367739130434782,0.3407482706305841,0.1733356210759813,-1.3023414969490128,0.2325170106659617,0.0090154875844432,0.6311162702433688,0.1601252775809528,11.224070757824268,-1.3023414969490128,0.2325170106659617,0.0090154875844432
261,16399,386.0,DT,w/o XAI,0.0,17.731,0.0,Alcohol,numeric,9.5,9.0,-0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,DT,mlp,wine_quality,low,change_path_dt,1.0,3,a3,-0.1038222222222222,0,0,1,1,-1.3999999999999997,1.2204298678745409,0.0,-1.3023414969490128,0.2325170106659617,0.0090154875844432,0.6311162702433688,0.1601252775809528,11.224070757824268,-1.3023414969490128,0.2325170106659617,0.0090154875844432
120,1800,276.0,DT,w/o XAI,1.0,32.574,2.0,Width,numeric,13.0,16.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,mushrooms,low,change_path_dt,2.0,2,a2,1.969999999999999,0,1,0,1,1.969999999999999,0.3406328027546089,0.1968445193993704,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1801,155.0,DT,w/ XAI,1.0,29.881,2.0,Width,numeric,4.9,17.0,12.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,change_path_dt,2.0,2,a2,8.59,0,1,0,1,8.59,0.323705896208539,0.1166489456776491,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1802,177.0,LR,w/ XAI,0.0,14.298,4.0,Cap Diameter,numeric,1.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_displayed,,2,a2,0.1300000000000001,0,0,0,0,0.03,1.435247755475732,0.2795422907282117,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1803,118.0,DT,w/o XAI,0.0,11.496,2.0,Width,numeric,35.0,8.5,-26.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,0.0755999999999978,0,0,0,0,-0.924399999999995,0.7734319729338717,0.5968847041263893,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1804,393.0,LR,w/ XAI,0.0,9.781,2.0,Width,numeric,17.0,12.0,-5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,4,a4,11.04,1,1,1,1,-6.030000000000001,0.7734319729338717,0.2634585846682197,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1805,161.0,LR,w/o XAI,1.0,8.901,2.0,Width,numeric,2.9,14.0,11.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,6.51,0,1,0,1,6.51,0.7734319729338717,0.0817250667988349,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1806,6.0,DT,w/ XAI,1.0,9.736,2.0,Width,numeric,2.7,14.0,11.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,5.779999999999999,0,1,0,1,5.779999999999999,0.7734319729338717,0.0516517266531894,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1807,189.0,DT,w/o XAI,1.0,7.437,2.0,Width,numeric,22.0,13.0,-9.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,2.719999999999999,0,1,0,1,2.719999999999999,0.7734319729338717,0.6091403117187041,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1808,58.0,LR,w/ XAI,0.0,19.6,1.0,Height,numeric,2.0,3.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,4,a4,8.33,1,1,1,1,1.9756,0.9580247319098856,0.2493663285908922,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1809,88.0,DT,w/ XAI,1.0,7.1,2.0,Width,numeric,12.0,14.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,change_path_dt,1.0,1,a1,-2.7243999999999993,0,1,1,0,1.6499999999999988,0.323705896208539,0.2188336283230682,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1810,346.0,DT,w/ XAI,1.0,19.671,2.0,Width,numeric,2.4,14.0,11.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,change_path_dt,1.0,1,a1,-1.1944,0,1,0,1,11.09,0.323705896208539,0.2136597203410217,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1811,103.0,LR,w/ XAI,0.0,10.439,2.0,Width,numeric,31.0,13.0,-18.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,-0.0387999999999983,0,0,0,0,-10.2,0.614050341327718,0.0220764620909737,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1812,399.0,DT,w/o XAI,1.0,7.821,2.0,Width,numeric,12.0,14.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,-0.9344,1,0,1,0,2.34,0.7734319729338717,0.241146106495644,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1813,70.0,LR,w/ XAI,0.0,8.072,2.0,Width,numeric,17.0,13.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,3.9956,1,1,1,1,-10.75,0.614050341327718,0.3799588674315428,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1814,364.0,DT,w/o XAI,1.0,8.832,2.0,Width,numeric,14.0,12.0,-2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,13.12,0,1,0,1,13.12,0.7734319729338717,0.6481742572208353,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1815,354.0,DT,w/o XAI,1.0,10.291,2.0,Width,numeric,14.0,13.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,-2.5544,1,0,1,0,7.5699999999999985,0.7734319729338717,0.5072789983221628,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1816,338.0,DT,w/ XAI,0.0,10.784,1.0,Height,numeric,2.1,3.8,1.7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,DT+LR,mlp,mushrooms,low,change_path_dt,1.0,1,a1,1.4256000000000002,1,1,1,1,1.4256000000000002,1.318392726583851,0.200125728074413,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1817,136.0,LR,w/o XAI,0.0,9.461,2.0,Width,numeric,12.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,-0.0144000000000001,0,0,0,0,-0.3500000000000014,0.7734319729338717,0.3061433255201037,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1818,107.0,DT,w/ XAI,1.0,14.275,2.0,Width,numeric,9.7,16.0,6.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,change_path_dt,1.0,2,a2,3.729999999999998,0,1,0,1,3.729999999999998,0.323705896208539,0.1470456550721725,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1819,5.0,DT,w/o XAI,0.0,7.828,2.0,Width,numeric,34.0,13.0,-21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,-7.924399999999995,0,0,0,0,-7.924399999999995,0.614050341327718,0.1926731430290034,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1820,26.0,DT,w/ XAI,1.0,12.243,2.0,Width,numeric,20.0,13.0,-7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,DT+LR,mlp,mushrooms,low,change_path_dt,1.0,2,a2,8.650000000000002,0,1,0,1,8.650000000000002,0.323705896208539,0.6232748250572362,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1821,139.0,DT,w/o XAI,0.0,16.294,2.0,Width,numeric,6.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,1.0656000000000008,1,1,1,1,-2.58,0.7734319729338717,0.4067985150884092,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1822,272.0,LR,w/o XAI,1.0,9.179,2.0,Width,numeric,13.0,14.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,-0.4243999999999994,1,0,0,1,1.33,0.7734319729338717,0.2408227372467661,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1823,22.0,LR,w/o XAI,1.0,7.574,2.0,Width,numeric,6.4,14.0,7.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,4.02,0,1,0,1,4.02,0.7734319729338717,0.1143853609355037,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1824,67.0,LR,w/ XAI,0.0,7.892,2.0,Width,numeric,31.0,13.0,-18.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_displayed,,1,a1,1.5255999999999998,0,0,1,1,-2.9499999999999993,1.405145850408012,0.2565191675274576,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1825,237.0,LR,w/ XAI,1.0,8.125,2.0,Width,numeric,6.0,14.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_displayed,,1,a1,-4.7143999999999995,1,0,0,1,9.41,1.405145850408012,0.2757466161255802,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1826,150.0,DT,w/o XAI,0.0,8.849,2.0,Width,numeric,32.0,13.0,-19.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,-0.0387999999999983,0,0,0,0,-7.199999999999999,0.614050341327718,0.1514241616421372,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1827,285.0,LR,w/o XAI,0.0,8.25,1.0,Height,numeric,3.0,5.4,2.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,1.8756000000000004,1,1,1,1,1.8756000000000004,0.3344238866105892,0.1727698388985913,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1828,217.0,DT,w/ XAI,1.0,9.021,1.0,Height,numeric,5.9,3.1,-2.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,change_path_dt,1.0,2,a2,8.219999999999999,0,1,0,1,-2.5443999999999996,1.318392726583851,0.1252243182912418,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1829,209.0,LR,w/o XAI,0.0,10.052,2.0,Width,numeric,31.0,13.0,-18.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,-3.490000000000002,0,0,1,1,-3.490000000000002,0.614050341327718,0.2390572280880504,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1830,244.0,LR,w/o XAI,0.0,37.567,4.0,Cap Diameter,numeric,1.2,16.0,14.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,1,a1,3.4156,1,1,1,1,14.79,1.2899749815200854,0.1471009387003653,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1831,111.0,LR,w/ XAI,0.0,7.625,2.0,Width,numeric,31.0,13.0,-18.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_displayed,,1,a1,0.2455999999999996,0,0,0,0,-4.800000000000001,1.405145850408012,0.1966958564850444,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1832,328.0,DT,w/o XAI,1.0,9.549,2.0,Width,numeric,9.8,14.0,4.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,4,a4,-2.0199999999999996,0,1,1,0,1.629999999999999,0.7734319729338717,0.1470456550721725,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1833,160.0,LR,w/ XAI,1.0,8.665,2.0,Width,numeric,21.0,13.0,-8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_displayed,,1,a1,-0.8456000000000001,1,0,0,1,1.5100000000000016,1.405145850408012,0.5376757077166864,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1834,168.0,DT,w/o XAI,0.0,6.277,2.0,Width,numeric,25.0,13.0,-12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,-5.050000000000001,1,1,1,1,-5.050000000000001,0.7734319729338717,0.0054099240636485,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1835,193.0,DT,w/o XAI,0.0,8.078,2.0,Width,numeric,5.5,14.0,8.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,-1.04,0,0,1,1,-1.04,0.7734319729338717,0.4055050380928975,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1836,40.0,LR,w/ XAI,0.0,9.2,2.0,Width,numeric,14.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_displayed,,2,a2,-1.2100000000000009,0,0,1,1,-1.2100000000000009,1.405145850408012,0.2369423062602312,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1837,151.0,DT,w/ XAI,0.0,5.7,2.0,Width,numeric,14.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,mushrooms,low,change_path_dt,1.0,2,a2,-2.25,0,0,1,1,-2.25,0.323705896208539,0.2705727081435337,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1838,389.0,LR,w/o XAI,0.0,8.123,2.0,Width,numeric,14.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,-0.200000000000001,1,1,1,1,-0.200000000000001,0.7734319729338717,0.2042820121235624,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
120,1839,3.0,DT,w/o XAI,0.0,7.015,4.0,Cap Diameter,numeric,1.8,14.0,12.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,DT+LR,mlp,mushrooms,low,zero_out_lr_heuristic,,2,a2,-1.2,0,0,0,0,8.15,1.909231028156576,2.2225034226772832e-05,-1.3197462384576626,0.230151552033795,0.0022146817921945,0.8329362135616751,0.2569913377718936,9.75372385955114,-1.3197462384576626,0.230151552033795,0.0022146817921945
313,12440,357.0,LR,w/o XAI,0.0,20.801,2.0,SO2,numeric,34.0,99.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,3,a3,-0.2603999999999999,0,0,0,0,-25.0,1.7917649193956615,0.7142857142857143,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12441,87.0,LR,w/o XAI,0.0,8.987,2.0,SO2,numeric,15.0,99.0,84.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,0,a0,0.0999999999999996,1,1,1,1,-6.0,1.7917649193956615,0.7142857142857143,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12442,300.0,LR,w/o XAI,0.0,10.084,3.0,Vinegar Taint,numeric,0.38,0.68,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,2,a2,-21.0,1,1,0,0,-0.1504,1.7917559017694618,0.6166484118291348,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12443,189.0,LR,w/o XAI,0.0,6.3,4.0,pH,numeric,3.3,3.5,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,1,a1,0.15,1,1,0,0,-0.2799999999999998,1.7917630495828754,0.7575757575757571,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12444,234.0,LR,w/o XAI,0.0,7.549,3.0,Vinegar Taint,numeric,0.64,0.76,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,5,a5,-0.037,0,0,0,0,-0.4104,1.7917559017694618,0.7261774370208105,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12445,51.0,LR,w/o XAI,0.0,6.757,3.0,Vinegar Taint,numeric,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,4,a4,-0.3500000000000001,0,0,0,0,-0.3703999999999999,1.7917520135819036,0.7809419496166485,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12446,77.0,LR,w/ XAI,1.0,18.497,0.0,Alcohol,numeric,9.2,11.0,1.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,5,a5,0.037,0,1,0,1,-0.3000000000000007,1.791766692828696,0.5128205128205126,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12447,135.0,LR,w/o XAI,0.0,9.488,0.0,Alcohol,numeric,11.0,9.4,-1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,0,a0,0.1999999999999993,1,1,1,1,0.1999999999999993,1.7917515088372509,0.7214987885626128,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12448,103.0,LR,w/o XAI,0.0,20.188,4.0,pH,numeric,3.1,3.5,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,5,a5,-0.0549999999999999,0,0,0,0,0.0,1.7917720618935944,0.3461002790364543,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12449,366.0,LR,w/o XAI,0.0,10.539,4.0,pH,numeric,3.1,3.5,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,4,a4,-0.1299999999999999,0,0,0,0,-0.1299999999999999,1.7917630495828754,0.8030303030303028,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12450,102.0,LR,w/ XAI,0.0,9.436,2.0,SO2,numeric,31.0,89.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,4,a4,-0.3599999999999999,0,0,0,0,0.0,1.7917720618935944,0.2003571332933086,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12451,122.0,LR,w/ XAI,1.0,11.199,1.0,Sulphates,numeric,0.59,0.78,0.19,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,3,a3,0.3396,0,1,0,1,-0.1499999999999999,1.7917452561043004,0.4927536231884057,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12452,20.0,LR,w/o XAI,1.0,9.799,1.0,Sulphates,numeric,0.65,0.9,0.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_heuristic,,0,a0,-1.8000000000000007,0,1,0,1,-0.21,1.7917558785570729,0.6666666666666667,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12453,393.0,LR,w/ XAI,0.0,8.092,3.0,Vinegar Taint,numeric,0.62,0.45,-0.17,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,5,a5,-0.002,1,1,1,1,0.0003999999999999,1.7917513866797188,0.4932571506824211,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
313,12454,209.0,LR,w/ XAI,0.0,10.38,0.0,Alcohol,numeric,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,wine_quality,high,zero_out_lr_displayed,,0,a0,2.3000000000000007,1,1,1,1,2.3000000000000007,1.7917620180414555,0.5932936603574854,-1.6383143095395836,0.2599603270241517,0.0191906416294952,1.7917615138469636,0.512502410093105,12.62069561806736,-1.6383143095395836,0.2599603270241517,0.0191906416294952
