Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,condition 2,model,dataId,complexity,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,"Retrieval threshold, κ","Margin, ε","Opportunity cost, γ",Chi bin,Model strategy
319,11759.0,219.0,DT,w/o XAI,0.0,4.054,0.0,Alcohol,numeric,10.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,high,,0.0,a0,0.5999999999999996,1.0,1.0,1.0,1.0,0.5999999999999996,0.5721271813563382,0.07759403750343953,-1.8368397942208794,0.18015814006754227,0.008544109998897374,0.9849600901353058,0.14324389890173755,8.031434466956817,-1.8368397942208794,0.18015814006754227,0.008544109998897374,2.0,Availability Heuristic
210,15000.0,275.0,DT,w/o XAI,1.0,41.654,0.0,Alcohol,numeric,13.0,9.4,-3.6,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,0.0,0.0,a0,2.0,1.0,0.0,0.0,1.0,2.0,0.2915641192821166,0.9743589743589746,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15001.0,28.0,DT,w/o XAI,1.0,21.96,0.0,Alcohol,numeric,12.0,10.0,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,0.0,0.0,a0,-1.1000000000000014,0.0,1.0,0.0,1.0,-1.1000000000000014,0.21160690079529632,0.13314766470942072,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15002.0,24.0,DT,w/ XAI,1.0,9.922,0.0,Alcohol,numeric,12.0,10.0,-2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,-1.3000000000000007,1.0,0.0,1.0,0.0,-1.3000000000000007,0.25078657822686445,0.08186561342736963,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15003.0,215.0,DT,w/ XAI,1.0,32.772,3.0,Vinegar Taint,numeric,0.85,0.56,-0.29,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,0.0,a0,2.200000000000001,1.0,0.0,0.0,1.0,0.2904,0.31711494159849973,0.547645125958379,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15004.0,243.0,DT,w/o XAI,1.0,31.034,3.0,Vinegar Taint,numeric,0.28,0.4,0.12,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,0.0,3.0,a3,0.10959999999999993,1.0,0.0,0.0,1.0,0.10959999999999993,0.9836006049679877,0.08338279278489179,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15005.0,46.0,DT,w/ XAI,0.0,16.302,3.0,Vinegar Taint,numeric,0.59,0.43,-0.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,-0.030399999999999983,0.0,0.0,1.0,1.0,-0.030399999999999983,0.31711494159849973,0.07981545475070508,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15006.0,349.0,DT,w/o XAI,0.0,26.977,3.0,Vinegar Taint,numeric,0.57,0.31,-0.26,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,0.0,3.0,a3,-0.18922352941176465,0.0,0.0,1.0,1.0,-0.18922352941176465,1.3275273267560694,0.0007205931843506365,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15007.0,30.0,DT,w/o XAI,0.0,23.305,3.0,Vinegar Taint,numeric,0.62,0.34,-0.28,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,0.0,0.0,a0,1.5,0.0,0.0,0.0,0.0,-0.25039999999999996,1.2166313750313336,0.057095826738889605,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15008.0,249.0,DT,w/ XAI,0.0,27.207,3.0,Vinegar Taint,numeric,0.78,0.36,-0.42,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,-0.40540000000000004,1.0,1.0,1.0,1.0,-0.40540000000000004,0.31711494159849973,0.07763251896232899,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15009.0,45.0,DT,w/ XAI,1.0,16.37,0.0,Alcohol,numeric,11.0,10.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,0.17959999999999998,0.0,1.0,0.0,1.0,-0.6000000000000014,1.3151578899130518,0.004942536504292532,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15010.0,117.0,DT,w/o XAI,1.0,13.634,3.0,Vinegar Taint,numeric,0.52,0.67,0.15,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,0.0,3.0,a3,0.04909999999999999,1.0,0.0,0.0,1.0,0.04909999999999999,1.1654782290023427,0.04052191696319131,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15011.0,34.0,DT,w/ XAI,1.0,12.431,3.0,Vinegar Taint,numeric,0.4,0.61,0.21,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,0.0,a0,-1.0,1.0,0.0,0.0,1.0,0.17959999999999998,0.31711494159849973,0.05600053648697293,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15012.0,311.0,DT,w/o XAI,0.0,27.681,3.0,Vinegar Taint,numeric,0.46,0.35,-0.11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,-0.06757391304347818,1.0,1.0,1.0,1.0,-0.06757391304347818,0.3340754169584436,0.03953546672174595,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15013.0,7.0,DT,w/ XAI,1.0,15.629,0.0,Alcohol,numeric,14.0,10.0,-4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,0.10960000000000004,1.0,0.0,0.0,1.0,-2.9000000000000004,1.3151578899130518,0.1844297159914723,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15014.0,290.0,DT,w/ XAI,1.0,16.488,0.0,Alcohol,numeric,10.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,0.0,a0,-0.5,0.0,1.0,0.0,1.0,-0.5,1.3151578899130518,0.7386472070854506,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15015.0,16.0,DT,w/o XAI,0.0,19.07,0.0,Alcohol,numeric,9.5,12.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,1.4000000000000004,1.0,1.0,1.0,1.0,1.4000000000000004,0.4249367656611975,0.1844297159914723,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15016.0,316.0,DT,w/o XAI,0.0,16.737,3.0,Vinegar Taint,numeric,0.64,0.33,-0.31,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,3.0,a3,-0.26539999999999997,0.0,0.0,1.0,1.0,-0.26539999999999997,1.0704101699083437,0.036559134515450446,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15017.0,98.0,DT,w/ XAI,1.0,21.073,0.0,Alcohol,numeric,14.0,10.0,-4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,0.17959999999999998,1.0,0.0,0.0,1.0,-2.9000000000000004,1.3151578899130518,0.1844297159914723,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15018.0,295.0,DT,w/o XAI,0.0,33.791,3.0,Vinegar Taint,numeric,0.5,0.36,-0.14,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,3.0,a3,-0.13039999999999996,0.0,0.0,1.0,1.0,-0.13039999999999996,1.0704101699083437,0.08447808303680858,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15019.0,242.0,DT,w/o XAI,1.0,19.6,0.0,Alcohol,numeric,13.0,10.0,-3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,-2.200000000000001,0.0,1.0,0.0,1.0,-2.200000000000001,0.4249367656611975,0.10750663906839518,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15020.0,233.0,DT,w/o XAI,0.0,12.012,0.0,Alcohol,numeric,9.8,12.0,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,1.0999999999999996,1.0,1.0,1.0,1.0,1.0999999999999996,0.4249367656611975,0.1844297159914725,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15021.0,42.0,DT,w/ XAI,0.0,14.86,3.0,Vinegar Taint,numeric,0.67,0.37,-0.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,-0.3004,0.0,0.0,1.0,1.0,-0.3004,0.31711494159849973,0.09816921118576814,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15022.0,240.0,DT,w/o XAI,0.0,17.334,3.0,Vinegar Taint,numeric,0.64,0.37,-0.27,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,3.0,a3,-0.2704,0.0,0.0,1.0,1.0,-0.2704,1.0704101699083437,0.09816921118576807,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15023.0,77.0,DT,w/o XAI,1.0,12.053,3.0,Vinegar Taint,numeric,0.32,0.4,0.08,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,1.700000000000001,1.0,0.0,1.0,0.0,0.0746,1.0704101699083437,0.09022835685937163,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15024.0,44.0,DT,w/ XAI,1.0,13.101,3.0,Vinegar Taint,numeric,0.22,0.4,0.18,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,0.0,a0,0.5999999999999996,1.0,0.0,1.0,0.0,0.1696,0.31711494159849973,0.0833827927848919,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15025.0,111.0,DT,w/o XAI,0.0,28.53,3.0,Vinegar Taint,numeric,0.59,0.37,-0.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,0.40000000000000036,1.0,1.0,0.0,0.0,-0.22039999999999993,1.0704101699083437,0.09816921118576803,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15026.0,346.0,DT,w/ XAI,1.0,23.981,3.0,Vinegar Taint,numeric,0.25,0.59,0.34,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,0.3296,1.0,0.0,0.0,1.0,0.3296,0.31711494159849973,0.08338279278489187,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15027.0,256.0,DT,w/ XAI,0.0,20.414,3.0,Vinegar Taint,numeric,0.6,0.36,-0.24,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,-0.23039999999999994,0.0,0.0,1.0,1.0,-0.23039999999999994,0.31711494159849973,0.08447808303680858,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15028.0,133.0,DT,w/o XAI,0.0,16.809,0.0,Alcohol,numeric,11.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,3.0,a3,0.019600000000000006,0.0,0.0,0.0,0.0,0.40000000000000036,0.4249367656611975,0.05622458778634408,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15029.0,22.0,DT,w/o XAI,1.0,20.13,0.0,Alcohol,numeric,13.0,10.0,-3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,-2.1000000000000014,0.0,1.0,0.0,1.0,-2.1000000000000014,0.4249367656611975,0.13314766470942072,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15030.0,10.0,DT,w/ XAI,1.0,12.284,0.0,Alcohol,numeric,12.0,10.0,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,0.0,a0,-1.4000000000000004,1.0,0.0,0.0,1.0,-1.4000000000000004,1.3151578899130518,0.05622458778634408,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15031.0,119.0,DT,w/ XAI,0.0,10.183,0.0,Alcohol,numeric,9.9,12.0,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,-0.040399999999999936,1.0,1.0,1.0,1.0,1.0,1.3151578899130518,0.1844297159914724,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15032.0,289.0,DT,w/o XAI,1.0,24.401,3.0,Vinegar Taint,numeric,0.37,0.58,0.21,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,-2.3000000000000007,1.0,0.0,1.0,0.0,0.019600000000000006,1.0704101699083437,0.16305751389637865,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15033.0,265.0,DT,w/ XAI,0.0,17.136,3.0,Vinegar Taint,numeric,0.77,0.36,-0.41,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,3.0,a3,-0.4004,0.0,0.0,1.0,1.0,-0.4004,0.31711494159849973,0.08447808303680866,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15034.0,317.0,DT,w/ XAI,1.0,26.695,0.0,Alcohol,numeric,13.0,11.0,-2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,-2.1000000000000014,0.0,1.0,0.0,1.0,-2.1000000000000014,0.4249367656611975,0.12326259170083566,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15035.0,268.0,DT,w/o XAI,0.0,21.662,3.0,Vinegar Taint,numeric,0.58,0.37,-0.21,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,1.700000000000001,0.0,0.0,0.0,0.0,-0.21039999999999992,1.0704101699083437,0.09816921118576803,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15036.0,258.0,DT,w/o XAI,0.0,10.291,3.0,Vinegar Taint,numeric,0.97,0.37,-0.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,3.0,a3,-0.5953999999999999,0.0,0.0,1.0,1.0,-0.5953999999999999,1.0704101699083437,0.09132364711128832,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15037.0,72.0,DT,w/ XAI,1.0,13.321,3.0,Vinegar Taint,numeric,0.35,0.6,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,1.0,0.0,a0,-0.3000000000000007,0.0,1.0,1.0,0.0,0.22960000000000003,0.31711494159849973,0.06969166463593246,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Node Threshold Crossing
210,15038.0,214.0,DT,w/ XAI,0.0,9.258,0.0,Alcohol,numeric,11.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,-0.3000000000000007,0.0,0.0,0.0,0.0,-0.3000000000000007,0.4249367656611975,0.08186561342736963,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
210,15039.0,194.0,DT,w/o XAI,0.0,15.895,0.0,Alcohol,numeric,9.9,12.0,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Decision Tree,Decision Tree,mlp,Wine Quality,low,,0.0,a0,1.0,1.0,1.0,1.0,1.0,1.0,0.4249367656611975,0.1844297159914724,-0.018113348948945562,0.09762156605980976,0.019727810097805033,0.7201535697760022,0.14609648013765525,8.739184900895468,-0.018113348948945562,0.09762156605980976,0.019727810097805033,5.0,Availability Heuristic
74,6920.0,15.0,DT,w/ XAI,0.0,26.15,1.0,Height,numeric,5.2,1.9,-3.3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,-11.49,1.0,1.0,1.0,1.0,5.865599999999999,0.9985846797349237,1.0071781853197357,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Inverse Calculation
74,6921.0,312.0,LR,w/ XAI,1.0,118.822,2.0,Width,numeric,10.0,13.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,2.119999999999999,0.0,1.0,0.0,1.0,2.119999999999999,0.8713244699895403,0.040244100666173926,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Inverse Calculation
74,6922.0,263.0,LR,w/o XAI,1.0,45.535,2.0,Width,numeric,8.9,14.0,5.1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,-1.08,0.0,1.0,0.0,1.0,0.5399999999999991,0.8713244699895403,0.07875578292089648,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Inverse Calculation
74,6923.0,114.0,DT,w/ XAI,1.0,75.07,3.0,Shape,categorical,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,1.0,a1,-5.0944,1.0,0.0,1.0,0.0,0.0,3.3039024901960463,0.9312994054325701,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Inverse Calculation
74,6924.0,300.0,DT,w/ XAI,1.0,9.663,3.0,Shape,categorical,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,,2.0,a2,8.209999999999999,0.0,1.0,0.0,1.0,0.0,3.3039024901960463,1.0,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Inverse Calculation
74,6925.0,255.0,LR,w/o XAI,0.0,24.99,2.0,Width,numeric,34.0,12.0,-22.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,,4.0,a4,0.0,0.0,0.0,0.0,0.0,-8.924399999999995,0.7243458857282673,0.35412410049536863,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Inverse Calculation
74,6926.0,326.0,DT,w/o XAI,0.0,11.787,4.0,Cap Diameter,numeric,1.6,6.0,4.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,4.0,a4,2.3299999999999987,0.0,0.0,1.0,1.0,2.3299999999999987,0.5363661971729872,0.04892106145457172,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Node Threshold Crossing
74,6927.0,232.0,DT,w/o XAI,0.0,17.171,4.0,Cap Diameter,numeric,1.4,11.0,9.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Hybrid,Hybrid,mlp,Mushrooms,low,1.0,3.0,a3,0.0,0.0,0.0,0.0,0.0,2.6099999999999994,0.6698493508252182,0.32848557721701016,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Node Threshold Crossing
74,6928.0,216.0,LR,w/ XAI,1.0,55.299,1.0,Height,numeric,9.4,5.0,-4.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,1.0,a1,6.0844,1.0,0.0,1.0,0.0,6.0844,1.4008141677450374,0.6624939817043811,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Node Threshold Crossing
74,6929.0,303.0,LR,w/ XAI,0.0,15.397,2.0,Width,numeric,18.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid,Hybrid,mlp,Mushrooms,low,2.0,3.0,a3,0.0,0.0,0.0,0.0,0.0,-6.32,0.49981038343653383,0.40241765940943175,-0.5591175811486362,0.0687005945674299,0.013697206723998925,1.0706890411714443,0.22882757002388168,11.056840806034064,-0.5591175811486362,0.0687005945674299,0.013697206723998925,3.0,Node Threshold Crossing
