dataId,instanceId,v0,v1,v2,v3,v4,y
mushrooms,3527,7.0,1.0,0.0,6.42,12.37,1
mushrooms,3528,3.0,1.0,0.0,5.32,6.35,1
mushrooms,3529,8.6,1.0,0.0,7.4,13.11,0
mushrooms,3530,3.78,0.0,0.0,8.3,4.04,0
mushrooms,3531,8.03,1.0,0.0,6.71,19.97,1
mushrooms,3532,5.93,1.0,0.0,7.17,10.31,1
mushrooms,3533,0.96,0.0,0.0,3.05,1.44,0
mushrooms,3534,3.13,1.0,0.0,3.79,2.6,0
mushrooms,3535,8.11,0.0,0.0,5.31,9.4,1
mushrooms,3536,4.17,0.0,0.0,3.47,8.77,1
mushrooms,3537,7.44,1.0,0.0,7.1,20.52,1
mushrooms,3538,3.84,0.0,0.0,6.53,7.61,0
mushrooms,3539,1.03,0.0,0.0,2.84,1.49,0
mushrooms,3540,6.67,0.0,0.0,5.87,10.04,1
mushrooms,3541,6.72,0.0,1.0,5.21,15.63,0
mushrooms,3542,8.07,1.0,0.0,6.44,17.0,0
mushrooms,3543,7.4,0.0,0.0,10.56,11.66,0
mushrooms,3544,7.35,0.0,0.0,4.62,16.7,0
mushrooms,3545,5.81,0.0,0.0,4.74,4.03,1
mushrooms,3546,4.16,1.0,0.0,6.52,4.91,0
mushrooms,3547,5.54,1.0,0.0,5.12,5.23,1
mushrooms,3548,10.52,1.0,0.0,2.44,15.94,1
mushrooms,3549,3.12,0.0,0.0,6.47,4.43,1
mushrooms,3550,8.87,1.0,0.0,4.92,20.64,1
mushrooms,3551,7.9,1.0,0.0,5.3,12.3,1
mushrooms,3552,2.98,1.0,0.0,4.36,3.56,0
mushrooms,3553,5.37,0.0,0.0,4.69,9.36,1
mushrooms,3554,1.04,0.0,0.0,3.38,1.58,0
mushrooms,3555,1.29,0.0,0.0,1.8,2.27,0
mushrooms,3556,8.99,1.0,0.0,7.18,32.07,1
mushrooms,3557,6.73,1.0,0.0,5.5,9.57,1
mushrooms,3558,7.14,0.0,0.0,5.91,9.95,1
mushrooms,3559,6.02,0.0,0.0,6.83,9.76,1
mushrooms,3560,5.06,0.0,0.0,4.23,8.75,1
mushrooms,3561,3.24,0.0,0.0,3.43,8.81,1
mushrooms,3562,5.04,0.0,1.0,5.28,14.04,0
mushrooms,3563,8.12,0.0,0.0,7.11,20.5,1
mushrooms,3564,9.35,1.0,0.0,10.06,12.0,0
mushrooms,3565,8.85,0.0,0.0,7.98,15.88,1
mushrooms,3566,3.46,1.0,0.0,4.27,2.93,0
mushrooms,3567,6.28,1.0,0.0,4.94,16.13,0
mushrooms,3568,10.93,1.0,1.0,5.85,13.9,0
mushrooms,3569,9.36,0.0,0.0,6.95,30.68,1
mushrooms,3570,4.01,0.0,0.0,5.98,6.2,1
mushrooms,3571,4.66,0.0,0.0,8.15,9.93,1
mushrooms,3572,7.62,1.0,0.0,5.6,12.44,1
mushrooms,3573,6.13,0.0,0.0,5.84,9.92,1
mushrooms,3574,3.66,1.0,0.0,4.23,3.0,0
mushrooms,3575,7.6,1.0,0.0,6.66,12.77,1
mushrooms,3576,6.32,0.0,0.0,7.34,7.98,0
mushrooms,3577,4.58,1.0,0.0,4.69,10.8,1
mushrooms,3578,3.23,0.0,0.0,4.99,6.16,0
mushrooms,3579,4.97,0.0,0.0,5.26,8.97,1
mushrooms,3580,7.5,1.0,0.0,4.74,10.32,0
mushrooms,3581,5.1,0.0,0.0,3.49,13.32,0
mushrooms,3582,7.29,0.0,1.0,7.84,14.84,1
mushrooms,3583,3.33,0.0,0.0,6.78,4.69,1
mushrooms,3584,3.85,1.0,0.0,5.88,4.27,0
mushrooms,3585,2.43,1.0,0.0,6.27,3.45,1
mushrooms,3586,3.14,0.0,0.0,3.55,2.63,0
mushrooms,3587,4.05,0.0,0.0,8.37,4.33,0
mushrooms,3588,3.11,0.0,0.0,4.91,6.75,0
mushrooms,3589,8.12,0.0,0.0,6.3,13.02,1
mushrooms,3590,0.86,0.0,0.0,2.67,1.36,0
mushrooms,3591,5.62,1.0,0.0,10.54,13.88,0
mushrooms,3592,4.45,1.0,0.0,6.24,3.81,1
mushrooms,3593,4.72,0.0,0.0,5.08,5.33,1
mushrooms,3594,6.82,0.0,1.0,7.88,14.17,1
mushrooms,3595,8.56,0.0,0.0,10.93,15.02,0
mushrooms,3596,7.1,1.0,0.0,6.94,29.95,1
mushrooms,3597,8.46,0.0,0.0,6.44,9.46,1
mushrooms,3598,6.49,0.0,0.0,5.6,9.72,1
mushrooms,3599,5.27,0.0,0.0,6.13,9.35,1
mushrooms,3600,3.87,0.0,0.0,6.81,4.86,1
mushrooms,3601,7.12,0.0,0.0,4.98,17.21,0
mushrooms,3602,3.69,1.0,0.0,5.78,3.78,0
mushrooms,3603,3.41,0.0,0.0,7.95,8.33,0
mushrooms,3604,1.32,1.0,0.0,3.44,5.48,0
mushrooms,3605,5.76,0.0,0.0,6.15,10.06,1
mushrooms,3606,2.42,0.0,0.0,4.04,6.36,1
mushrooms,3607,2.88,1.0,0.0,7.08,3.68,0
mushrooms,3608,4.22,1.0,0.0,7.01,3.82,0
mushrooms,3609,3.99,0.0,0.0,3.58,10.14,1
mushrooms,3610,3.72,1.0,0.0,6.7,4.05,1
mushrooms,3611,7.35,0.0,0.0,8.36,7.73,0
mushrooms,3612,8.62,0.0,0.0,12.12,29.42,0
mushrooms,3613,6.13,1.0,0.0,5.91,10.67,1
mushrooms,3614,6.63,1.0,0.0,5.42,17.21,0
mushrooms,3615,6.82,0.0,0.0,5.54,10.66,0
mushrooms,3616,3.1,0.0,0.0,6.29,8.81,0
mushrooms,3617,1.35,0.0,0.0,2.96,6.38,0
mushrooms,3618,13.96,0.0,1.0,4.95,25.2,0
mushrooms,3619,9.47,1.0,0.0,12.92,11.9,1
mushrooms,3620,2.12,0.0,0.0,5.41,4.02,1
mushrooms,3621,2.7,0.0,0.0,5.09,3.75,1
mushrooms,3622,8.27,0.0,0.0,6.87,16.11,1
mushrooms,3623,7.84,1.0,0.0,4.59,16.84,1
mushrooms,3624,3.17,0.0,0.0,3.86,8.18,1
mushrooms,3625,7.08,1.0,0.0,6.5,16.51,1
mushrooms,3626,6.46,0.0,0.0,7.32,11.72,1
mushrooms,3627,13.15,0.0,0.0,12.1,32.6,0
mushrooms,3628,8.15,1.0,0.0,4.78,14.56,1
mushrooms,3629,7.39,1.0,0.0,4.08,15.41,1
mushrooms,3630,8.11,0.0,1.0,7.75,14.01,1
mushrooms,3631,9.62,0.0,0.0,7.59,8.64,0
mushrooms,3632,6.72,0.0,1.0,5.77,17.02,0
mushrooms,3633,4.8,0.0,1.0,6.5,12.73,1
mushrooms,3634,2.85,1.0,0.0,3.57,3.5,0
mushrooms,3635,9.01,1.0,0.0,9.19,11.97,0
mushrooms,3636,5.31,1.0,0.0,4.88,6.16,0
mushrooms,3637,14.05,1.0,0.0,2.78,13.76,1
mushrooms,3638,3.15,0.0,0.0,3.7,6.09,1
mushrooms,3639,7.52,0.0,0.0,8.08,8.58,0
mushrooms,3640,5.86,0.0,0.0,6.21,3.99,1
mushrooms,3641,3.06,1.0,1.0,3.43,5.57,0
mushrooms,3642,13.26,1.0,0.0,2.7,15.41,1
mushrooms,3643,8.82,1.0,0.0,4.67,14.39,1
mushrooms,3644,1.34,0.0,0.0,4.01,6.29,0
mushrooms,3645,1.08,0.0,0.0,3.49,1.83,0
mushrooms,3646,8.32,0.0,0.0,6.31,17.58,0
mushrooms,3647,7.09,0.0,0.0,5.83,17.14,0
mushrooms,3648,7.49,1.0,0.0,4.4,10.05,0
mushrooms,3649,7.59,0.0,0.0,8.28,7.71,0
mushrooms,3650,7.8,0.0,1.0,4.84,13.18,0
mushrooms,3651,7.2,0.0,0.0,6.54,17.55,1
mushrooms,3652,3.25,0.0,0.0,4.48,5.78,0
mushrooms,3653,9.6,1.0,0.0,17.84,11.12,1
mushrooms,3654,4.23,0.0,0.0,7.8,6.92,1
mushrooms,3655,6.45,0.0,0.0,5.51,6.51,1
mushrooms,3656,3.34,1.0,0.0,5.37,3.32,0
mushrooms,3657,6.16,0.0,0.0,5.7,6.87,1
mushrooms,3658,15.95,0.0,0.0,10.72,27.55,1
mushrooms,3659,8.63,0.0,0.0,7.58,9.75,0
mushrooms,3660,9.76,1.0,0.0,5.13,19.13,1
mushrooms,3661,5.4,0.0,0.0,6.08,12.28,1
mushrooms,3662,3.23,1.0,0.0,7.21,3.72,0
mushrooms,3663,7.1,1.0,0.0,5.85,14.22,0
mushrooms,3664,6.89,0.0,0.0,5.91,9.92,1
mushrooms,3665,5.6,0.0,0.0,4.49,5.16,1
mushrooms,3666,2.59,1.0,0.0,7.21,3.95,1
mushrooms,3667,5.4,0.0,0.0,4.42,13.34,0
mushrooms,3668,5.67,0.0,0.0,6.06,4.8,1
mushrooms,3669,1.24,1.0,0.0,3.08,5.15,0
mushrooms,3670,3.82,1.0,0.0,4.66,3.52,0
mushrooms,3671,3.92,1.0,0.0,4.68,6.85,1
mushrooms,3672,2.01,1.0,0.0,3.23,3.48,0
mushrooms,3673,9.05,0.0,0.0,10.32,11.54,0
mushrooms,3674,7.37,0.0,0.0,7.32,24.4,0
mushrooms,3675,3.8,1.0,0.0,3.83,5.97,1
mushrooms,3676,7.77,0.0,0.0,7.08,12.25,1
mushrooms,3677,7.55,1.0,0.0,4.37,10.67,0
mushrooms,3678,4.67,0.0,0.0,4.42,8.44,1
mushrooms,3679,3.37,0.0,0.0,5.59,6.3,1
mushrooms,3680,3.83,0.0,0.0,3.5,5.81,1
mushrooms,3681,7.98,1.0,0.0,11.16,14.15,0
mushrooms,3682,18.62,1.0,0.0,6.87,24.7,1
mushrooms,3683,3.5,1.0,0.0,4.11,2.74,0
mushrooms,3684,2.52,1.0,0.0,3.53,3.39,0
mushrooms,3685,3.53,0.0,0.0,3.98,2.67,0
mushrooms,3686,5.46,0.0,0.0,5.33,5.56,1
mushrooms,3687,8.91,1.0,0.0,7.58,20.53,1
mushrooms,3688,3.31,1.0,0.0,3.65,9.04,0
mushrooms,3689,12.39,1.0,0.0,7.04,23.8,1
mushrooms,3690,6.82,1.0,0.0,5.76,15.0,0
mushrooms,3691,6.47,0.0,0.0,6.6,5.26,1
mushrooms,3692,16.85,1.0,0.0,6.59,37.43,0
mushrooms,3693,10.25,1.0,0.0,11.32,16.41,0
mushrooms,3694,2.28,0.0,0.0,5.61,3.91,1
mushrooms,3695,5.22,0.0,0.0,5.31,5.62,1
mushrooms,3696,4.03,0.0,0.0,6.14,7.74,0
mushrooms,3697,7.54,1.0,0.0,7.79,32.89,1
mushrooms,3698,4.29,1.0,0.0,6.17,5.17,0
mushrooms,3699,6.82,1.0,0.0,10.19,10.85,1
mushrooms,3700,3.03,1.0,0.0,4.61,3.66,0
mushrooms,3701,4.16,0.0,0.0,8.85,7.62,0
mushrooms,3702,14.69,0.0,0.0,6.24,21.34,1
mushrooms,3703,5.57,0.0,0.0,4.2,12.36,1
mushrooms,3704,5.53,0.0,0.0,3.75,13.26,0
mushrooms,3705,3.29,1.0,0.0,7.38,4.47,0
mushrooms,3706,9.2,1.0,0.0,14.56,12.29,1
mushrooms,3707,2.91,0.0,0.0,6.26,4.62,1
mushrooms,3708,5.08,0.0,0.0,3.61,12.62,0
mushrooms,3709,3.72,0.0,0.0,6.26,6.56,1
mushrooms,3710,3.23,1.0,0.0,3.81,3.72,0
mushrooms,3711,5.69,0.0,1.0,7.84,14.56,1
mushrooms,3712,9.85,0.0,0.0,12.7,33.33,0
mushrooms,3713,2.51,0.0,0.0,6.12,4.14,1
mushrooms,3714,3.69,1.0,0.0,6.24,4.74,0
mushrooms,3715,6.2,0.0,0.0,8.25,10.21,1
mushrooms,3716,3.06,1.0,0.0,3.3,7.6,0
mushrooms,3717,8.9,1.0,0.0,10.37,11.19,0
mushrooms,3718,3.31,0.0,0.0,7.48,7.0,0
mushrooms,3719,4.65,0.0,0.0,5.45,6.03,0
mushrooms,3720,2.63,0.0,0.0,3.68,6.06,1
mushrooms,3721,4.5,0.0,0.0,7.13,4.34,1
mushrooms,3722,4.05,0.0,0.0,4.53,5.94,0
mushrooms,3723,4.58,0.0,0.0,5.75,15.75,0
mushrooms,3724,8.21,0.0,0.0,8.12,12.92,1
mushrooms,3725,5.85,1.0,0.0,7.07,9.32,1
mushrooms,3726,6.15,0.0,0.0,5.47,13.99,0
mushrooms,3727,7.05,0.0,0.0,5.89,15.94,1
mushrooms,3728,8.96,0.0,0.0,6.84,31.3,1
mushrooms,3729,7.28,1.0,0.0,3.99,11.52,1
mushrooms,3730,17.36,0.0,0.0,7.84,24.1,1
mushrooms,3731,10.43,0.0,0.0,9.16,14.29,1
mushrooms,3732,3.14,0.0,0.0,3.91,5.8,1
mushrooms,3733,4.04,0.0,0.0,5.89,6.81,0
mushrooms,3734,9.73,0.0,1.0,5.98,14.27,0
mushrooms,3735,7.65,0.0,0.0,5.93,17.05,1
mushrooms,3736,2.81,0.0,0.0,8.12,3.38,0
mushrooms,3737,3.59,0.0,0.0,7.91,4.13,0
mushrooms,3738,3.98,1.0,1.0,5.36,6.85,1
mushrooms,3739,6.52,1.0,0.0,5.11,12.55,1
mushrooms,3740,3.92,1.0,0.0,5.24,13.03,1
mushrooms,3741,22.1,0.0,1.0,9.46,37.3,0
mushrooms,3742,4.38,1.0,0.0,6.23,6.17,0
mushrooms,3743,7.01,0.0,0.0,10.91,14.94,0
mushrooms,3744,5.62,1.0,0.0,4.27,12.76,1
mushrooms,3745,17.8,1.0,1.0,5.29,24.93,0
mushrooms,3746,5.52,0.0,0.0,4.67,8.93,0
mushrooms,3747,4.6,0.0,0.0,5.15,6.94,0
mushrooms,3748,6.57,1.0,0.0,5.87,16.47,1
mushrooms,3749,15.1,0.0,0.0,5.83,20.22,1
mushrooms,3750,6.89,1.0,0.0,6.96,13.86,1
mushrooms,3751,6.73,0.0,0.0,9.29,7.99,0
mushrooms,3752,14.61,1.0,0.0,9.08,26.48,1
mushrooms,3753,4.21,1.0,0.0,6.56,4.03,1
mushrooms,3754,7.36,0.0,0.0,6.08,10.55,1
mushrooms,3755,3.65,1.0,0.0,5.54,6.21,1
mushrooms,3756,9.16,0.0,0.0,7.84,10.13,1
mushrooms,3757,7.16,0.0,0.0,8.01,7.71,0
mushrooms,3758,19.01,1.0,0.0,5.38,34.43,0
mushrooms,3759,7.97,0.0,0.0,7.71,23.21,1
mushrooms,3760,7.38,0.0,0.0,9.16,23.46,1
mushrooms,3761,7.83,1.0,0.0,6.32,12.79,1
mushrooms,3762,2.98,0.0,0.0,4.01,6.33,1
mushrooms,3763,3.46,0.0,0.0,7.37,7.85,1
mushrooms,3764,5.99,1.0,0.0,5.61,9.82,1
mushrooms,3765,8.26,0.0,0.0,10.04,11.63,0
mushrooms,3766,7.19,0.0,0.0,4.09,9.17,0
mushrooms,3767,6.41,1.0,0.0,5.34,12.74,1
mushrooms,3768,7.26,0.0,0.0,5.48,11.38,1
mushrooms,3769,7.04,1.0,0.0,5.69,12.39,1
mushrooms,3770,1.32,1.0,0.0,4.89,2.27,1
mushrooms,3771,13.37,1.0,1.0,6.81,17.2,0
mushrooms,3772,3.64,0.0,0.0,4.46,5.57,1
mushrooms,3773,7.89,0.0,0.0,6.49,11.9,1
mushrooms,3774,6.39,1.0,0.0,6.67,9.79,1
mushrooms,3775,6.81,0.0,0.0,7.18,12.72,1
mushrooms,3776,4.85,1.0,0.0,5.42,12.69,0
mushrooms,3777,8.32,0.0,0.0,10.81,11.04,0
mushrooms,3778,7.1,0.0,0.0,6.58,13.12,1
mushrooms,3779,4.29,0.0,0.0,3.69,7.86,1
mushrooms,3780,7.31,0.0,0.0,6.61,5.55,1
mushrooms,3781,7.19,0.0,0.0,9.52,10.14,0
mushrooms,3782,4.23,0.0,0.0,5.24,5.98,0
mushrooms,3783,3.68,0.0,0.0,7.78,4.3,0
mushrooms,3784,2.58,1.0,0.0,3.87,2.9,0
mushrooms,3785,1.12,0.0,0.0,3.44,1.7,0
mushrooms,3786,11.54,1.0,1.0,5.08,25.58,0
mushrooms,3787,4.89,0.0,0.0,5.7,14.28,0
mushrooms,3788,8.19,1.0,0.0,7.55,12.82,0
mushrooms,3789,3.88,0.0,0.0,5.95,6.43,1
mushrooms,3790,1.0,0.0,0.0,2.49,4.88,0
mushrooms,3791,10.16,1.0,0.0,4.76,21.47,1
mushrooms,3792,3.59,1.0,0.0,8.25,4.39,0
mushrooms,3793,8.65,0.0,0.0,7.02,19.8,1
mushrooms,3794,5.44,0.0,0.0,5.27,8.83,0
mushrooms,3795,6.52,0.0,0.0,3.77,12.82,0
mushrooms,3796,4.87,0.0,0.0,3.33,12.32,0
mushrooms,3797,3.97,1.0,0.0,5.44,4.8,0
mushrooms,3798,7.59,0.0,0.0,8.23,8.06,0
mushrooms,3799,6.35,1.0,0.0,5.98,8.73,1
mushrooms,3800,11.97,0.0,1.0,6.28,14.29,0
mushrooms,3801,11.48,0.0,0.0,11.28,33.82,0
mushrooms,3802,5.62,1.0,0.0,4.32,8.8,1
mushrooms,3803,8.45,0.0,0.0,6.94,16.94,1
mushrooms,3804,1.57,1.0,0.0,3.07,3.16,0
mushrooms,3805,6.27,1.0,0.0,4.63,9.5,0
mushrooms,3806,7.61,0.0,0.0,4.63,10.76,0
mushrooms,3807,4.58,1.0,0.0,6.56,3.6,1
mushrooms,3808,7.78,1.0,0.0,5.23,8.2,0
mushrooms,3809,8.35,0.0,0.0,8.09,23.95,0
mushrooms,3810,5.89,0.0,1.0,6.62,8.67,0
mushrooms,3811,9.57,0.0,0.0,7.64,10.77,1
mushrooms,3812,4.6,0.0,0.0,6.16,3.72,1
mushrooms,3813,6.43,0.0,0.0,4.24,11.8,1
mushrooms,3814,6.73,1.0,0.0,6.05,11.79,0
mushrooms,3815,5.01,1.0,0.0,7.6,5.46,1
mushrooms,3816,7.21,1.0,0.0,6.98,16.79,1
mushrooms,3817,10.33,1.0,0.0,11.32,17.02,0
mushrooms,3818,7.3,0.0,0.0,5.99,24.76,1
mushrooms,3819,5.74,0.0,0.0,4.9,10.29,0
mushrooms,3820,8.04,1.0,0.0,8.47,20.23,1
mushrooms,3821,10.23,1.0,0.0,5.32,19.02,1
mushrooms,3822,5.82,0.0,0.0,5.41,17.06,0
mushrooms,3823,5.71,1.0,0.0,6.03,8.98,1
mushrooms,3824,6.84,0.0,0.0,5.64,9.93,1
mushrooms,3825,8.23,1.0,0.0,6.87,12.7,0
mushrooms,3826,8.04,0.0,0.0,6.19,9.24,1
mushrooms,3827,15.36,1.0,0.0,5.87,16.74,1
mushrooms,3828,12.25,1.0,1.0,7.52,16.05,0
mushrooms,3829,2.9,1.0,0.0,7.41,3.68,0
mushrooms,3830,7.55,0.0,0.0,7.07,16.96,1
mushrooms,3831,3.92,1.0,0.0,6.09,6.55,1
mushrooms,3832,9.29,0.0,0.0,7.75,10.62,1
mushrooms,3833,3.01,0.0,0.0,4.61,6.2,1
mushrooms,3834,7.72,1.0,0.0,7.39,18.07,1
mushrooms,3835,3.24,0.0,0.0,4.13,10.41,1
mushrooms,3836,6.35,0.0,0.0,6.42,11.44,0
mushrooms,3837,1.39,1.0,0.0,4.43,6.7,0
mushrooms,3838,6.17,1.0,0.0,4.93,12.6,1
mushrooms,3839,7.44,0.0,0.0,5.24,14.79,0
mushrooms,3840,4.88,0.0,0.0,6.09,6.25,1
mushrooms,3841,2.59,0.0,0.0,6.44,5.09,1
mushrooms,3842,6.41,0.0,1.0,4.7,14.18,0
mushrooms,3843,9.14,1.0,0.0,8.38,18.38,0
mushrooms,3844,9.5,0.0,0.0,9.65,10.01,0
mushrooms,3845,7.42,0.0,1.0,8.89,17.0,1
mushrooms,3846,7.24,1.0,0.0,6.9,10.15,1
mushrooms,3847,4.71,0.0,0.0,6.06,8.76,0
mushrooms,3848,5.02,0.0,0.0,4.93,5.8,1
mushrooms,3849,9.27,0.0,0.0,11.15,31.58,0
mushrooms,3850,6.89,0.0,0.0,6.62,12.48,1
mushrooms,3851,5.72,0.0,0.0,6.01,10.05,1
mushrooms,3852,6.19,0.0,1.0,5.11,14.59,0
mushrooms,3853,5.71,1.0,0.0,7.03,9.85,1
mushrooms,3854,7.88,1.0,0.0,7.18,12.88,0
mushrooms,3855,9.17,1.0,0.0,4.58,19.63,1
mushrooms,3856,7.12,1.0,0.0,6.23,11.42,0
mushrooms,3857,4.43,1.0,0.0,4.78,11.85,0
mushrooms,3858,9.86,0.0,0.0,9.73,19.33,1
mushrooms,3859,5.51,1.0,0.0,4.89,8.47,0
mushrooms,3860,6.27,0.0,0.0,5.07,15.58,0
mushrooms,3861,4.84,0.0,0.0,5.4,9.43,1
mushrooms,3862,1.89,1.0,0.0,3.3,3.58,0
mushrooms,3863,8.52,0.0,0.0,11.13,11.83,0
mushrooms,3864,6.6,1.0,0.0,4.8,9.94,0
mushrooms,3865,9.78,1.0,0.0,9.37,13.91,1
mushrooms,3866,4.02,1.0,0.0,5.36,4.97,1
mushrooms,3867,6.23,0.0,0.0,5.16,13.27,1
mushrooms,3868,7.0,0.0,1.0,7.31,8.37,0
mushrooms,3869,3.14,1.0,0.0,5.28,3.78,0
mushrooms,3870,4.98,0.0,0.0,6.28,8.3,0
mushrooms,3871,8.16,0.0,0.0,9.76,10.74,0
mushrooms,3872,10.6,0.0,0.0,7.07,21.08,1
mushrooms,3873,4.5,0.0,0.0,5.99,8.01,0
mushrooms,3874,8.3,1.0,0.0,4.52,16.9,1
mushrooms,3875,3.39,1.0,0.0,4.15,3.21,0
mushrooms,3876,9.46,0.0,0.0,8.01,23.77,0
mushrooms,3877,7.1,1.0,0.0,6.01,10.65,0
mushrooms,3878,15.04,1.0,0.0,8.7,22.86,1
mushrooms,3879,6.62,1.0,0.0,5.84,27.75,1
mushrooms,3880,5.76,0.0,0.0,7.03,8.3,0
mushrooms,3881,6.7,1.0,0.0,6.28,12.76,1
mushrooms,3882,14.45,0.0,1.0,4.78,23.17,0
mushrooms,3883,3.55,1.0,0.0,3.56,5.36,1
mushrooms,3884,7.22,0.0,0.0,8.42,23.67,1
mushrooms,3885,8.8,1.0,0.0,6.94,13.77,0
mushrooms,3886,3.35,1.0,0.0,5.12,3.76,0
mushrooms,3887,0.93,0.0,0.0,2.54,1.5,0
mushrooms,3888,8.07,0.0,0.0,7.53,20.33,1
mushrooms,3889,3.72,0.0,0.0,4.51,9.63,1
mushrooms,3890,7.24,1.0,0.0,5.94,14.7,1
mushrooms,3891,5.02,1.0,0.0,5.54,13.32,0
mushrooms,3892,5.33,0.0,0.0,5.86,5.25,1
mushrooms,3893,4.06,0.0,0.0,5.94,8.33,0
mushrooms,3894,1.53,0.0,0.0,5.49,2.46,1
mushrooms,3895,7.21,1.0,0.0,4.19,15.41,1
mushrooms,3896,1.17,0.0,0.0,3.02,1.68,0
mushrooms,3897,5.79,0.0,0.0,6.09,4.55,1
mushrooms,3898,4.63,0.0,0.0,5.85,7.72,0
mushrooms,3899,8.29,1.0,0.0,7.57,16.16,0
mushrooms,3900,7.14,1.0,0.0,4.31,8.69,0
mushrooms,3901,6.13,1.0,0.0,4.04,15.23,1
mushrooms,3902,5.56,1.0,0.0,5.21,8.96,1
mushrooms,3903,4.98,1.0,0.0,4.48,13.52,1
mushrooms,3904,3.19,1.0,0.0,4.9,3.63,0
mushrooms,3905,7.16,1.0,0.0,7.56,18.19,1
mushrooms,3906,7.03,0.0,0.0,4.79,17.11,0
mushrooms,3907,6.84,1.0,0.0,4.15,9.52,0
mushrooms,3908,2.87,1.0,0.0,2.78,3.34,0
mushrooms,3909,5.85,1.0,0.0,5.24,10.08,1
mushrooms,3910,7.19,1.0,0.0,4.64,10.4,0
mushrooms,3911,3.98,0.0,0.0,3.91,10.24,1
mushrooms,3912,10.11,0.0,0.0,8.66,12.63,1
mushrooms,3913,3.36,1.0,0.0,7.71,3.94,0
mushrooms,3914,6.71,0.0,0.0,6.07,4.98,1
mushrooms,3915,8.75,1.0,0.0,4.42,18.77,1
mushrooms,3916,12.76,1.0,1.0,5.6,25.77,0
mushrooms,3917,6.21,1.0,0.0,6.28,11.7,0
mushrooms,3918,1.18,0.0,0.0,2.64,4.98,0
mushrooms,3919,3.35,0.0,0.0,3.87,2.65,0
mushrooms,3920,9.06,0.0,0.0,10.05,15.75,1
mushrooms,3921,7.36,0.0,0.0,4.82,13.04,0
mushrooms,3922,19.48,1.0,1.0,7.02,30.66,0
mushrooms,3923,6.57,1.0,0.0,5.0,10.02,1
mushrooms,3924,4.26,1.0,0.0,6.76,5.21,0
mushrooms,3925,1.17,0.0,0.0,3.42,1.65,0
mushrooms,3926,3.27,0.0,0.0,5.78,6.71,1
mushrooms,3927,3.85,1.0,0.0,4.28,3.6,0
mushrooms,3928,8.37,0.0,0.0,8.2,12.75,1
mushrooms,3929,7.07,1.0,1.0,6.4,10.35,0
mushrooms,3930,4.99,0.0,0.0,8.73,7.5,1
mushrooms,3931,5.49,0.0,0.0,5.52,9.71,1
mushrooms,3932,3.87,0.0,0.0,4.15,5.65,0
mushrooms,3933,4.11,1.0,0.0,6.05,3.39,1
mushrooms,3934,5.68,0.0,0.0,4.57,12.37,1
mushrooms,3935,14.9,1.0,0.0,10.04,25.64,1
mushrooms,3936,6.19,0.0,1.0,7.88,16.16,1
mushrooms,3937,4.25,0.0,0.0,6.7,8.28,0
mushrooms,3938,7.84,0.0,0.0,12.2,11.06,0
wine_quality,0,0.5,17.0,3.32,0.71,10.5,0
wine_quality,1,0.58,55.0,3.46,0.59,10.2,0
wine_quality,2,0.46,98.0,3.33,0.62,9.8,0
wine_quality,3,0.6,10.0,3.18,0.63,10.4,0
wine_quality,4,0.33,80.0,3.3,0.76,10.7,1
wine_quality,5,0.59,22.0,3.37,0.58,10.3,0
wine_quality,6,0.85,88.0,3.56,0.82,12.9,1
wine_quality,7,0.33,12.0,3.35,0.61,10.7,0
wine_quality,8,0.19,135.0,3.32,0.44,9.5,0
wine_quality,9,0.3,9.0,3.14,0.57,11.5,1
wine_quality,10,0.32,17.0,3.33,0.78,11.0,1
wine_quality,11,0.63,88.0,3.53,0.58,9.8,0
wine_quality,12,0.765,14.0,3.29,0.54,9.7,0
wine_quality,13,0.32,47.0,3.05,0.61,10.6,0
wine_quality,14,0.51,28.0,3.52,0.73,9.5,0
wine_quality,15,0.5,22.0,3.25,0.63,9.2,0
wine_quality,16,0.56,108.0,3.32,0.54,9.5,0
wine_quality,17,0.28,10.0,3.33,0.7,12.8,1
wine_quality,18,0.41,42.0,3.24,0.77,12.6,1
wine_quality,19,0.31,10.0,3.02,0.83,10.9,1
wine_quality,20,0.41,14.0,3.21,0.49,11.8,1
wine_quality,21,0.28,34.0,3.28,0.9,11.3,1
wine_quality,22,0.48,10.0,3.21,0.59,12.1,1
wine_quality,23,0.26,24.0,3.18,1.04,10.9,1
wine_quality,24,0.615,72.0,3.31,0.53,9.7,0
wine_quality,25,0.31,47.0,3.12,1.02,10.6,1
wine_quality,26,0.33,37.0,3.18,0.89,11.1,1
wine_quality,27,0.29,160.0,3.33,0.54,10.3,0
wine_quality,28,0.3,17.0,3.15,0.92,11.7,1
wine_quality,29,0.42,34.0,3.24,0.77,12.1,1
wine_quality,30,0.3,24.0,3.27,0.64,12.1,1
wine_quality,31,0.615,42.0,3.07,0.73,10.0,1
wine_quality,32,0.29,11.0,3.39,0.54,13.5,0
wine_quality,33,0.53,25.0,3.27,0.61,9.4,0
wine_quality,34,0.66,15.0,3.52,0.58,12.9,0
wine_quality,35,0.39,27.0,3.06,0.84,11.4,0
wine_quality,36,0.74,46.0,4.01,0.59,12.5,0
wine_quality,37,0.41,25.0,3.34,0.79,13.3,1
wine_quality,38,0.48,61.0,3.34,0.6,10.4,0
wine_quality,39,0.715,52.0,3.23,0.77,9.5,0
