participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai
239,4,1,4,single_condition,input_gradients,attribution,wine_quality,896,training,4,1,
239,5,1,1,single_condition,input_gradients,attribution,wine_quality,875,testing,1,1,False
239,6,1,2,single_condition,input_gradients,attribution,wine_quality,818,testing,2,0,True
239,7,1,3,single_condition,input_gradients,attribution,wine_quality,505,testing,3,1,True
239,8,1,4,single_condition,input_gradients,attribution,wine_quality,950,testing,4,1,True
239,9,1,5,single_condition,input_gradients,attribution,wine_quality,1552,testing,5,0,False
239,10,1,6,single_condition,input_gradients,attribution,wine_quality,1555,testing,6,0,False
240,1,1,1,single_condition,input_gradients,importance,wine_quality,1549,training,1,1,
240,2,1,2,single_condition,input_gradients,importance,wine_quality,253,training,2,0,
240,3,1,3,single_condition,input_gradients,importance,wine_quality,477,training,3,1,
240,4,1,4,single_condition,input_gradients,importance,wine_quality,993,training,4,0,
240,5,1,1,single_condition,input_gradients,importance,wine_quality,818,testing,1,0,False
240,6,1,2,single_condition,input_gradients,importance,wine_quality,511,testing,2,0,True
240,7,1,3,single_condition,input_gradients,importance,wine_quality,1512,testing,3,0,True
240,8,1,4,single_condition,input_gradients,importance,wine_quality,1590,testing,4,1,False
240,9,1,5,single_condition,input_gradients,importance,wine_quality,1136,testing,5,1,False
240,10,1,6,single_condition,input_gradients,importance,wine_quality,947,testing,6,1,True
241,1,1,1,single_condition,lime,none,wine_quality,249,training,1,0,
241,2,1,2,single_condition,lime,none,wine_quality,1030,training,2,0,
241,3,1,3,single_condition,lime,none,wine_quality,1068,training,3,1,
241,4,1,4,single_condition,lime,none,wine_quality,346,training,4,1,
241,5,1,1,single_condition,lime,none,wine_quality,197,testing,1,0,True
241,6,1,2,single_condition,lime,none,wine_quality,940,testing,2,1,False
241,7,1,3,single_condition,lime,none,wine_quality,237,testing,3,0,True
241,8,1,4,single_condition,lime,none,wine_quality,1267,testing,4,1,False
241,9,1,5,single_condition,lime,none,wine_quality,849,testing,5,0,True
241,10,1,6,single_condition,lime,none,wine_quality,1120,testing,6,1,False
242,1,1,1,single_condition,lime,attribution,wine_quality,618,training,1,0,
242,2,1,2,single_condition,lime,attribution,wine_quality,966,training,2,1,
242,3,1,3,single_condition,lime,attribution,wine_quality,605,training,3,0,
242,4,1,4,single_condition,lime,attribution,wine_quality,1015,training,4,1,
242,5,1,1,single_condition,lime,attribution,wine_quality,505,testing,1,1,True
242,6,1,2,single_condition,lime,attribution,wine_quality,1297,testing,2,0,True
242,7,1,3,single_condition,lime,attribution,wine_quality,192,testing,3,0,False
242,8,1,4,single_condition,lime,attribution,wine_quality,140,testing,4,0,True
242,9,1,5,single_condition,lime,attribution,wine_quality,875,testing,5,1,False
242,10,1,6,single_condition,lime,attribution,wine_quality,950,testing,6,1,False
243,1,1,1,single_condition,lime,importance,wine_quality,68,training,1,0,
243,2,1,2,single_condition,lime,importance,wine_quality,1162,training,2,1,
243,3,1,3,single_condition,lime,importance,wine_quality,1254,training,3,0,
243,4,1,4,single_condition,lime,importance,wine_quality,1323,training,4,1,
243,5,1,1,single_condition,lime,importance,wine_quality,511,testing,1,0,False
243,6,1,2,single_condition,lime,importance,wine_quality,505,testing,2,1,False
243,7,1,3,single_condition,lime,importance,wine_quality,1405,testing,3,1,True
243,8,1,4,single_condition,lime,importance,wine_quality,79,testing,4,0,True
243,9,1,5,single_condition,lime,importance,wine_quality,954,testing,5,0,False
243,10,1,6,single_condition,lime,importance,wine_quality,513,testing,6,1,True
244,1,1,1,single_condition,shap,none,wine_quality,11,training,1,0,
244,2,1,2,single_condition,shap,none,wine_quality,924,training,2,1,
244,3,1,3,single_condition,shap,none,wine_quality,1093,training,3,1,
244,4,1,4,single_condition,shap,none,wine_quality,114,training,4,0,
244,5,1,1,single_condition,shap,none,wine_quality,1070,testing,1,1,False
244,6,1,2,single_condition,shap,none,wine_quality,1018,testing,2,0,False
244,7,1,3,single_condition,shap,none,wine_quality,265,testing,3,0,False
244,8,1,4,single_condition,shap,none,wine_quality,1061,testing,4,1,True
244,9,1,5,single_condition,shap,none,wine_quality,875,testing,5,1,True
244,10,1,6,single_condition,shap,none,wine_quality,852,testing,6,0,True
245,1,1,1,single_condition,shap,attribution,wine_quality,1066,training,1,1,
245,2,1,2,single_condition,shap,attribution,wine_quality,1063,training,2,1,
245,3,1,3,single_condition,shap,attribution,wine_quality,11,training,3,0,
245,4,1,4,single_condition,shap,attribution,wine_quality,222,training,4,0,
245,5,1,1,single_condition,shap,attribution,wine_quality,982,testing,1,1,False
245,6,1,2,single_condition,shap,attribution,wine_quality,66,testing,2,0,True
245,7,1,3,single_condition,shap,attribution,wine_quality,882,testing,3,1,False
245,8,1,4,single_condition,shap,attribution,wine_quality,274,testing,4,0,True
245,9,1,5,single_condition,shap,attribution,wine_quality,964,testing,5,1,True
245,10,1,6,single_condition,shap,attribution,wine_quality,284,testing,6,0,False
246,1,1,1,single_condition,shap,importance,wine_quality,1063,training,1,1,
246,2,1,2,single_condition,shap,importance,wine_quality,1122,training,2,0,
246,3,1,3,single_condition,shap,importance,wine_quality,1100,training,3,1,
246,4,1,4,single_condition,shap,importance,wine_quality,1353,training,4,0,
246,5,1,1,single_condition,shap,importance,wine_quality,1389,testing,1,0,False
246,6,1,2,single_condition,shap,importance,wine_quality,377,testing,2,1,True
246,7,1,3,single_condition,shap,importance,wine_quality,1021,testing,3,0,True
246,8,1,4,single_condition,shap,importance,wine_quality,267,testing,4,1,True
246,9,1,5,single_condition,shap,importance,wine_quality,947,testing,5,1,False
246,10,1,6,single_condition,shap,importance,wine_quality,1529,testing,6,0,False
247,1,1,1,single_condition,integrated_gradients,none,wine_quality,1379,training,1,0,
247,2,1,2,single_condition,integrated_gradients,none,wine_quality,357,training,2,1,
247,3,1,3,single_condition,integrated_gradients,none,wine_quality,1167,training,3,1,
247,4,1,4,single_condition,integrated_gradients,none,wine_quality,1439,training,4,0,
247,5,1,1,single_condition,integrated_gradients,none,wine_quality,69,testing,1,1,False
247,6,1,2,single_condition,integrated_gradients,none,wine_quality,928,testing,2,1,True
247,7,1,3,single_condition,integrated_gradients,none,wine_quality,1121,testing,3,0,False
247,8,1,4,single_condition,integrated_gradients,none,wine_quality,1482,testing,4,0,False
247,9,1,5,single_condition,integrated_gradients,none,wine_quality,1250,testing,5,0,True
247,10,1,6,single_condition,integrated_gradients,none,wine_quality,588,testing,6,1,True
248,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,71,training,1,0,
248,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,867,training,2,1,
248,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,732,training,3,0,
248,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,1015,training,4,1,
248,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,733,testing,1,0,True
248,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,870,testing,2,0,False
248,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,960,testing,3,1,True
248,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1061,testing,4,1,False
248,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,491,testing,5,1,False
248,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1255,testing,6,0,True
249,1,1,1,single_condition,integrated_gradients,importance,wine_quality,1582,training,1,0,
249,2,1,2,single_condition,integrated_gradients,importance,wine_quality,887,training,2,1,
249,3,1,3,single_condition,integrated_gradients,importance,wine_quality,1450,training,3,1,
249,4,1,4,single_condition,integrated_gradients,importance,wine_quality,1503,training,4,0,
249,5,1,1,single_condition,integrated_gradients,importance,wine_quality,306,testing,1,0,True
249,6,1,2,single_condition,integrated_gradients,importance,wine_quality,588,testing,2,1,True
249,7,1,3,single_condition,integrated_gradients,importance,wine_quality,1172,testing,3,1,False
249,8,1,4,single_condition,integrated_gradients,importance,wine_quality,940,testing,4,1,False
249,9,1,5,single_condition,integrated_gradients,importance,wine_quality,681,testing,5,0,False
249,10,1,6,single_condition,integrated_gradients,importance,wine_quality,559,testing,6,0,True
250,1,1,1,single_condition,input_gradients,none,wine_quality,948,training,1,1,
250,2,1,2,single_condition,input_gradients,none,wine_quality,1373,training,2,0,
250,3,1,3,single_condition,input_gradients,none,wine_quality,825,training,3,0,
250,4,1,4,single_condition,input_gradients,none,wine_quality,365,training,4,1,
250,5,1,1,single_condition,input_gradients,none,wine_quality,505,testing,1,1,False
250,6,1,2,single_condition,input_gradients,none,wine_quality,568,testing,2,0,True
250,7,1,3,single_condition,input_gradients,none,wine_quality,1136,testing,3,1,False
250,8,1,4,single_condition,input_gradients,none,wine_quality,513,testing,4,1,False
250,9,1,5,single_condition,input_gradients,none,wine_quality,1275,testing,5,0,True
250,10,1,6,single_condition,input_gradients,none,wine_quality,735,testing,6,0,True
251,1,1,1,single_condition,input_gradients,attribution,wine_quality,64,training,1,0,
251,2,1,2,single_condition,input_gradients,attribution,wine_quality,1202,training,2,1,
251,3,1,3,single_condition,input_gradients,attribution,wine_quality,506,training,3,1,
251,4,1,4,single_condition,input_gradients,attribution,wine_quality,637,training,4,0,
251,5,1,1,single_condition,input_gradients,attribution,wine_quality,491,testing,1,1,True
251,6,1,2,single_condition,input_gradients,attribution,wine_quality,861,testing,2,0,True
251,7,1,3,single_condition,input_gradients,attribution,wine_quality,1306,testing,3,0,False
251,8,1,4,single_condition,input_gradients,attribution,wine_quality,960,testing,4,1,True
251,9,1,5,single_condition,input_gradients,attribution,wine_quality,888,testing,5,0,False
251,10,1,6,single_condition,input_gradients,attribution,wine_quality,377,testing,6,1,False
252,1,1,1,single_condition,input_gradients,importance,wine_quality,1066,training,1,1,
252,2,1,2,single_condition,input_gradients,importance,wine_quality,455,training,2,1,
252,3,1,3,single_condition,input_gradients,importance,wine_quality,908,training,3,0,
252,4,1,4,single_condition,input_gradients,importance,wine_quality,797,training,4,0,
252,5,1,1,single_condition,input_gradients,importance,wine_quality,960,testing,1,1,True
252,6,1,2,single_condition,input_gradients,importance,wine_quality,496,testing,2,0,False
252,7,1,3,single_condition,input_gradients,importance,wine_quality,981,testing,3,0,True
252,8,1,4,single_condition,input_gradients,importance,wine_quality,1151,testing,4,0,False
252,9,1,5,single_condition,input_gradients,importance,wine_quality,964,testing,5,1,True
252,10,1,6,single_condition,input_gradients,importance,wine_quality,950,testing,6,1,False
253,1,1,1,single_condition,lime,none,wine_quality,837,training,1,1,
253,2,1,2,single_condition,lime,none,wine_quality,945,training,2,1,
253,3,1,3,single_condition,lime,none,wine_quality,233,training,3,0,
253,4,1,4,single_condition,lime,none,wine_quality,401,training,4,0,
253,5,1,1,single_condition,lime,none,wine_quality,1170,testing,1,0,False
253,6,1,2,single_condition,lime,none,wine_quality,1485,testing,2,0,True
253,7,1,3,single_condition,lime,none,wine_quality,882,testing,3,1,False
253,8,1,4,single_condition,lime,none,wine_quality,1120,testing,4,1,True
253,9,1,5,single_condition,lime,none,wine_quality,1469,testing,5,0,True
253,10,1,6,single_condition,lime,none,wine_quality,69,testing,6,1,False
254,1,1,1,single_condition,lime,attribution,wine_quality,1006,training,1,1,
254,2,1,2,single_condition,lime,attribution,wine_quality,924,training,2,1,
254,3,1,3,single_condition,lime,attribution,wine_quality,1164,training,3,0,
254,4,1,4,single_condition,lime,attribution,wine_quality,356,training,4,0,
254,5,1,1,single_condition,lime,attribution,wine_quality,1188,testing,1,0,True
254,6,1,2,single_condition,lime,attribution,wine_quality,1132,testing,2,1,False
254,7,1,3,single_condition,lime,attribution,wine_quality,193,testing,3,0,False
254,8,1,4,single_condition,lime,attribution,wine_quality,1267,testing,4,1,False
254,9,1,5,single_condition,lime,attribution,wine_quality,1405,testing,5,1,True
254,10,1,6,single_condition,lime,attribution,wine_quality,39,testing,6,0,True
255,1,1,1,single_condition,lime,importance,wine_quality,886,training,1,0,
255,2,1,2,single_condition,lime,importance,wine_quality,945,training,2,1,
255,3,1,3,single_condition,lime,importance,wine_quality,444,training,3,1,
255,4,1,4,single_condition,lime,importance,wine_quality,1112,training,4,0,
255,5,1,1,single_condition,lime,importance,wine_quality,1552,testing,1,0,True
255,6,1,2,single_condition,lime,importance,wine_quality,554,testing,2,0,True
255,7,1,3,single_condition,lime,importance,wine_quality,505,testing,3,1,True
255,8,1,4,single_condition,lime,importance,wine_quality,491,testing,4,1,False
255,9,1,5,single_condition,lime,importance,wine_quality,578,testing,5,0,False
255,10,1,6,single_condition,lime,importance,wine_quality,267,testing,6,1,False
256,1,1,1,single_condition,shap,none,wine_quality,1015,training,1,1,
256,2,1,2,single_condition,shap,none,wine_quality,606,training,2,1,
256,3,1,3,single_condition,shap,none,wine_quality,892,training,3,0,
256,4,1,4,single_condition,shap,none,wine_quality,1193,training,4,0,
256,5,1,1,single_condition,shap,none,wine_quality,544,testing,1,0,False
256,6,1,2,single_condition,shap,none,wine_quality,982,testing,2,1,False
256,7,1,3,single_condition,shap,none,wine_quality,588,testing,3,1,True
256,8,1,4,single_condition,shap,none,wine_quality,713,testing,4,0,True
256,9,1,5,single_condition,shap,none,wine_quality,1416,testing,5,0,True
256,10,1,6,single_condition,shap,none,wine_quality,513,testing,6,1,False
257,1,1,1,single_condition,shap,attribution,wine_quality,840,training,1,1,
257,2,1,2,single_condition,shap,attribution,wine_quality,369,training,2,1,
257,3,1,3,single_condition,shap,attribution,wine_quality,131,training,3,0,
257,4,1,4,single_condition,shap,attribution,wine_quality,110,training,4,0,
257,5,1,1,single_condition,shap,attribution,wine_quality,491,testing,1,1,True
257,6,1,2,single_condition,shap,attribution,wine_quality,1120,testing,2,1,False
257,7,1,3,single_condition,shap,attribution,wine_quality,1018,testing,3,0,False
257,8,1,4,single_condition,shap,attribution,wine_quality,1060,testing,4,0,False
257,9,1,5,single_condition,shap,attribution,wine_quality,1082,testing,5,0,True
257,10,1,6,single_condition,shap,attribution,wine_quality,1267,testing,6,1,True
258,1,1,1,single_condition,shap,importance,wine_quality,945,training,1,1,
258,2,1,2,single_condition,shap,importance,wine_quality,1115,training,2,0,
258,3,1,3,single_condition,shap,importance,wine_quality,606,training,3,1,
258,4,1,4,single_condition,shap,importance,wine_quality,990,training,4,0,
258,5,1,1,single_condition,shap,importance,wine_quality,841,testing,1,0,False
258,6,1,2,single_condition,shap,importance,wine_quality,470,testing,2,0,True
258,7,1,3,single_condition,shap,importance,wine_quality,1051,testing,3,0,True
258,8,1,4,single_condition,shap,importance,wine_quality,940,testing,4,1,True
258,9,1,5,single_condition,shap,importance,wine_quality,491,testing,5,1,False
258,10,1,6,single_condition,shap,importance,wine_quality,513,testing,6,1,False
259,1,1,1,single_condition,integrated_gradients,none,wine_quality,918,training,1,0,
259,2,1,2,single_condition,integrated_gradients,none,wine_quality,741,training,2,0,
259,3,1,3,single_condition,integrated_gradients,none,wine_quality,430,training,3,1,
259,4,1,4,single_condition,integrated_gradients,none,wine_quality,1076,training,4,1,
259,5,1,1,single_condition,integrated_gradients,none,wine_quality,1396,testing,1,0,True
259,6,1,2,single_condition,integrated_gradients,none,wine_quality,513,testing,2,1,False
259,7,1,3,single_condition,integrated_gradients,none,wine_quality,1218,testing,3,0,True
259,8,1,4,single_condition,integrated_gradients,none,wine_quality,1070,testing,4,1,False
259,9,1,5,single_condition,integrated_gradients,none,wine_quality,1132,testing,5,1,False
259,10,1,6,single_condition,integrated_gradients,none,wine_quality,925,testing,6,0,True
260,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,748,training,1,0,
260,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,1557,training,2,0,
260,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,606,training,3,1,
260,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,346,training,4,1,
260,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,40,testing,1,0,False
260,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1267,testing,2,1,True
260,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,366,testing,3,0,True
260,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1405,testing,4,1,False
260,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,1070,testing,5,1,True
260,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1355,testing,6,0,False
261,1,1,1,single_condition,integrated_gradients,importance,wine_quality,787,training,1,0,
261,2,1,2,single_condition,integrated_gradients,importance,wine_quality,1320,training,2,0,
261,3,1,3,single_condition,integrated_gradients,importance,wine_quality,516,training,3,1,
261,4,1,4,single_condition,integrated_gradients,importance,wine_quality,913,training,4,1,
261,5,1,1,single_condition,integrated_gradients,importance,wine_quality,21,testing,1,0,False
261,6,1,2,single_condition,integrated_gradients,importance,wine_quality,861,testing,2,0,True
261,7,1,3,single_condition,integrated_gradients,importance,wine_quality,1447,testing,3,0,True
261,8,1,4,single_condition,integrated_gradients,importance,wine_quality,982,testing,4,1,False
261,9,1,5,single_condition,integrated_gradients,importance,wine_quality,947,testing,5,1,False
261,10,1,6,single_condition,integrated_gradients,importance,wine_quality,940,testing,6,1,True
262,1,1,1,single_condition,input_gradients,none,wine_quality,210,training,1,1,
262,2,1,2,single_condition,input_gradients,none,wine_quality,1406,training,2,1,
262,3,1,3,single_condition,input_gradients,none,wine_quality,650,training,3,0,
262,4,1,4,single_condition,input_gradients,none,wine_quality,1259,training,4,0,
262,5,1,1,single_condition,input_gradients,none,wine_quality,1172,testing,1,1,True
262,6,1,2,single_condition,input_gradients,none,wine_quality,69,testing,2,1,False
262,7,1,3,single_condition,input_gradients,none,wine_quality,1571,testing,3,0,False
262,8,1,4,single_condition,input_gradients,none,wine_quality,626,testing,4,0,True
262,9,1,5,single_condition,input_gradients,none,wine_quality,140,testing,5,0,False
262,10,1,6,single_condition,input_gradients,none,wine_quality,982,testing,6,1,True
263,1,1,1,single_condition,input_gradients,attribution,wine_quality,393,training,1,0,
263,2,1,2,single_condition,input_gradients,attribution,wine_quality,948,training,2,1,
263,3,1,3,single_condition,input_gradients,attribution,wine_quality,1406,training,3,1,
263,4,1,4,single_condition,input_gradients,attribution,wine_quality,1423,training,4,0,
263,5,1,1,single_condition,input_gradients,attribution,wine_quality,1590,testing,1,1,False
263,6,1,2,single_condition,input_gradients,attribution,wine_quality,1251,testing,2,0,False
263,7,1,3,single_condition,input_gradients,attribution,wine_quality,647,testing,3,0,True
263,8,1,4,single_condition,input_gradients,attribution,wine_quality,588,testing,4,1,False
263,9,1,5,single_condition,input_gradients,attribution,wine_quality,861,testing,5,0,True
263,10,1,6,single_condition,input_gradients,attribution,wine_quality,875,testing,6,1,True
264,1,1,1,single_condition,input_gradients,importance,wine_quality,514,training,1,1,
264,2,1,2,single_condition,input_gradients,importance,wine_quality,168,training,2,0,
264,3,1,3,single_condition,input_gradients,importance,wine_quality,251,training,3,0,
264,4,1,4,single_condition,input_gradients,importance,wine_quality,1584,training,4,1,
264,5,1,1,single_condition,input_gradients,importance,wine_quality,1590,testing,1,1,False
264,6,1,2,single_condition,input_gradients,importance,wine_quality,1075,testing,2,0,True
264,7,1,3,single_condition,input_gradients,importance,wine_quality,1267,testing,3,1,False
264,8,1,4,single_condition,input_gradients,importance,wine_quality,580,testing,4,0,True
264,9,1,5,single_condition,input_gradients,importance,wine_quality,982,testing,5,1,True
264,10,1,6,single_condition,input_gradients,importance,wine_quality,841,testing,6,0,False
265,1,1,1,single_condition,lime,none,wine_quality,1219,training,1,1,
265,2,1,2,single_condition,lime,none,wine_quality,101,training,2,0,
265,3,1,3,single_condition,lime,none,wine_quality,457,training,3,0,
265,4,1,4,single_condition,lime,none,wine_quality,1162,training,4,1,
265,5,1,1,single_condition,lime,none,wine_quality,1061,testing,1,1,True
265,6,1,2,single_condition,lime,none,wine_quality,377,testing,2,1,False
265,7,1,3,single_condition,lime,none,wine_quality,1519,testing,3,0,False
265,8,1,4,single_condition,lime,none,wine_quality,1426,testing,4,0,True
265,9,1,5,single_condition,lime,none,wine_quality,513,testing,5,1,True
265,10,1,6,single_condition,lime,none,wine_quality,1494,testing,6,0,False
266,1,1,1,single_condition,lime,attribution,wine_quality,357,training,1,1,
266,2,1,2,single_condition,lime,attribution,wine_quality,1594,training,2,0,
266,3,1,3,single_condition,lime,attribution,wine_quality,606,training,3,1,
266,4,1,4,single_condition,lime,attribution,wine_quality,240,training,4,0,
266,5,1,1,single_condition,lime,attribution,wine_quality,1059,testing,1,0,True
266,6,1,2,single_condition,lime,attribution,wine_quality,882,testing,2,1,True
266,7,1,3,single_condition,lime,attribution,wine_quality,1267,testing,3,1,False
266,8,1,4,single_condition,lime,attribution,wine_quality,950,testing,4,1,True
266,9,1,5,single_condition,lime,attribution,wine_quality,856,testing,5,0,False
266,10,1,6,single_condition,lime,attribution,wine_quality,1410,testing,6,0,False
267,1,1,1,single_condition,lime,importance,wine_quality,1489,training,1,0,
267,2,1,2,single_condition,lime,importance,wine_quality,343,training,2,0,
267,3,1,3,single_condition,lime,importance,wine_quality,444,training,3,1,
267,4,1,4,single_condition,lime,importance,wine_quality,1323,training,4,1,
267,5,1,1,single_condition,lime,importance,wine_quality,523,testing,1,0,True
267,6,1,2,single_condition,lime,importance,wine_quality,982,testing,2,1,False
267,7,1,3,single_condition,lime,importance,wine_quality,842,testing,3,0,False
267,8,1,4,single_condition,lime,importance,wine_quality,491,testing,4,1,True
267,9,1,5,single_condition,lime,importance,wine_quality,1255,testing,5,0,False
267,10,1,6,single_condition,lime,importance,wine_quality,1136,testing,6,1,True
268,1,1,1,single_condition,shap,none,wine_quality,636,training,1,0,
268,2,1,2,single_condition,shap,none,wine_quality,949,training,2,1,
268,3,1,3,single_condition,shap,none,wine_quality,1335,training,3,0,
268,4,1,4,single_condition,shap,none,wine_quality,1412,training,4,1,
268,5,1,1,single_condition,shap,none,wine_quality,1267,testing,1,1,False
268,6,1,2,single_condition,shap,none,wine_quality,1453,testing,2,0,True
268,7,1,3,single_condition,shap,none,wine_quality,882,testing,3,1,False
268,8,1,4,single_condition,shap,none,wine_quality,1128,testing,4,0,True
268,9,1,5,single_condition,shap,none,wine_quality,69,testing,5,1,False
268,10,1,6,single_condition,shap,none,wine_quality,1344,testing,6,0,True
269,1,1,1,single_condition,shap,attribution,wine_quality,949,training,1,1,
269,2,1,2,single_condition,shap,attribution,wine_quality,1400,training,2,0,
269,3,1,3,single_condition,shap,attribution,wine_quality,469,training,3,0,
269,4,1,4,single_condition,shap,attribution,wine_quality,358,training,4,1,
269,5,1,1,single_condition,shap,attribution,wine_quality,960,testing,1,1,False
269,6,1,2,single_condition,shap,attribution,wine_quality,491,testing,2,1,True
269,7,1,3,single_condition,shap,attribution,wine_quality,61,testing,3,0,False
269,8,1,4,single_condition,shap,attribution,wine_quality,1211,testing,4,0,False
269,9,1,5,single_condition,shap,attribution,wine_quality,344,testing,5,1,True
269,10,1,6,single_condition,shap,attribution,wine_quality,1319,testing,6,0,True
270,1,1,1,single_condition,shap,importance,wine_quality,874,training,1,1,
270,2,1,2,single_condition,shap,importance,wine_quality,1114,training,2,0,
270,3,1,3,single_condition,shap,importance,wine_quality,509,training,3,1,
270,4,1,4,single_condition,shap,importance,wine_quality,407,training,4,0,
270,5,1,1,single_condition,shap,importance,wine_quality,1107,testing,1,1,False
270,6,1,2,single_condition,shap,importance,wine_quality,950,testing,2,1,False
270,7,1,3,single_condition,shap,importance,wine_quality,511,testing,3,0,True
270,8,1,4,single_condition,shap,importance,wine_quality,882,testing,4,1,True
270,9,1,5,single_condition,shap,importance,wine_quality,939,testing,5,0,True
270,10,1,6,single_condition,shap,importance,wine_quality,1531,testing,6,0,False
271,1,1,1,single_condition,integrated_gradients,none,wine_quality,1084,training,1,0,
271,2,1,2,single_condition,integrated_gradients,none,wine_quality,81,training,2,0,
271,3,1,3,single_condition,integrated_gradients,none,wine_quality,898,training,3,1,
271,4,1,4,single_condition,integrated_gradients,none,wine_quality,1219,training,4,1,
271,5,1,1,single_condition,integrated_gradients,none,wine_quality,1550,testing,1,0,True
271,6,1,2,single_condition,integrated_gradients,none,wine_quality,216,testing,2,0,False
271,7,1,3,single_condition,integrated_gradients,none,wine_quality,1559,testing,3,0,False
271,8,1,4,single_condition,integrated_gradients,none,wine_quality,940,testing,4,1,True
271,9,1,5,single_condition,integrated_gradients,none,wine_quality,491,testing,5,1,True
271,10,1,6,single_condition,integrated_gradients,none,wine_quality,982,testing,6,1,False
272,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,1395,training,1,0,
272,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,1544,training,2,1,
272,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,867,training,3,1,
272,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,987,training,4,0,
272,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,382,testing,1,0,True
272,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,928,testing,2,1,True
272,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,505,testing,3,1,True
272,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1502,testing,4,0,False
272,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,939,testing,5,0,False
272,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,69,testing,6,1,False
273,1,1,1,single_condition,integrated_gradients,importance,wine_quality,589,training,1,1,
273,2,1,2,single_condition,integrated_gradients,importance,wine_quality,177,training,2,0,
273,3,1,3,single_condition,integrated_gradients,importance,wine_quality,878,training,3,0,
273,4,1,4,single_condition,integrated_gradients,importance,wine_quality,444,training,4,1,
273,5,1,1,single_condition,integrated_gradients,importance,wine_quality,1405,testing,1,1,False
273,6,1,2,single_condition,integrated_gradients,importance,wine_quality,380,testing,2,0,True
273,7,1,3,single_condition,integrated_gradients,importance,wine_quality,960,testing,3,1,True
273,8,1,4,single_condition,integrated_gradients,importance,wine_quality,1344,testing,4,0,True
273,9,1,5,single_condition,integrated_gradients,importance,wine_quality,1061,testing,5,1,False
273,10,1,6,single_condition,integrated_gradients,importance,wine_quality,496,testing,6,0,False
274,1,1,1,single_condition,input_gradients,none,wine_quality,851,training,1,0,
274,2,1,2,single_condition,input_gradients,none,wine_quality,504,training,2,1,
274,3,1,3,single_condition,input_gradients,none,wine_quality,589,training,3,1,
274,4,1,4,single_condition,input_gradients,none,wine_quality,351,training,4,0,
274,5,1,1,single_condition,input_gradients,none,wine_quality,1061,testing,1,1,True
274,6,1,2,single_condition,input_gradients,none,wine_quality,289,testing,2,0,True
274,7,1,3,single_condition,input_gradients,none,wine_quality,950,testing,3,1,False
274,8,1,4,single_condition,input_gradients,none,wine_quality,925,testing,4,0,True
274,9,1,5,single_condition,input_gradients,none,wine_quality,182,testing,5,0,False
274,10,1,6,single_condition,input_gradients,none,wine_quality,267,testing,6,1,False
275,1,1,1,single_condition,input_gradients,attribution,wine_quality,1471,training,1,0,
275,2,1,2,single_condition,input_gradients,attribution,wine_quality,1008,training,2,1,
275,3,1,3,single_condition,input_gradients,attribution,wine_quality,221,training,3,0,
275,4,1,4,single_condition,input_gradients,attribution,wine_quality,945,training,4,1,
275,5,1,1,single_condition,input_gradients,attribution,wine_quality,1341,testing,1,0,True
275,6,1,2,single_condition,input_gradients,attribution,wine_quality,1590,testing,2,1,True
275,7,1,3,single_condition,input_gradients,attribution,wine_quality,1442,testing,3,0,False
275,8,1,4,single_condition,input_gradients,attribution,wine_quality,789,testing,4,0,False
275,9,1,5,single_condition,input_gradients,attribution,wine_quality,1120,testing,5,1,True
275,10,1,6,single_condition,input_gradients,attribution,wine_quality,964,testing,6,1,False
276,1,1,1,single_condition,input_gradients,importance,wine_quality,518,training,1,1,
276,2,1,2,single_condition,input_gradients,importance,wine_quality,221,training,2,0,
276,3,1,3,single_condition,input_gradients,importance,wine_quality,32,training,3,0,
