counterfactual_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,phase,phaseTrialId,shown_xai_type,tested_w_xai,step,condition_name,explanation_type,selected_strategy,ai_prediction,agent_prediction,cognitive_correct_vs_ai,prob_correct,pred_time
0,65,1,1,1,single_condition,logistic_regression,wine_quality,2,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,0,1,False,0.40108430263979833,4.791584578131563
1,65,2,1,2,single_condition,logistic_regression,wine_quality,1,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,0,0,True,0.5216706109077746,3.2218932233268784
0,65,3,1,3,single_condition,logistic_regression,wine_quality,7,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,1,0,False,0.49982840231863934,3.456349426397681
1,65,4,1,4,single_condition,logistic_regression,wine_quality,5,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,1,1,True,0.7673995511017522,3.4988922375076035
0,65,5,1,5,single_condition,logistic_regression,wine_quality,3,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,0,False,0.3155609678764591,1.5902064076407312
1,65,6,1,6,single_condition,logistic_regression,wine_quality,4,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,0,0,True,0.5971604904785356,3.2096310103815533
1,65,7,1,7,single_condition,logistic_regression,wine_quality,8,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,1,1,True,0.9372065950444032,3.2085831075618976
1,65,8,1,8,single_condition,logistic_regression,wine_quality,0,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,1,1,True,0.7126443901556232,3.3524008699340815
1,65,9,1,9,single_condition,logistic_regression,wine_quality,9,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,1,1,True,0.6392980683683529,3.3798255923028577
0,65,10,1,10,single_condition,logistic_regression,wine_quality,6,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,0,1,False,0.12595020165832582,3.206585251601212
0,65,11,1,1,single_condition,logistic_regression,wine_quality,19,testing,1,logistic_regression,False,10,linear_regression,none,lr_heuristic,0,1,False,0.4120205825389285,3.425308788288923
1,65,12,1,2,single_condition,logistic_regression,wine_quality,10,testing,2,logistic_regression,False,11,linear_regression,none,lr_calculation,1,1,True,0.6218591014754351,5.798268994716019
1,65,13,1,3,single_condition,logistic_regression,wine_quality,17,testing,3,logistic_regression,False,12,linear_regression,none,lr_calculation,0,0,True,0.5214776121689795,5.882673369670893
0,65,14,1,4,single_condition,logistic_regression,wine_quality,29,testing,4,logistic_regression,True,13,linear_regression,lr,lr_heuristic,0,1,False,0.4097068650857101,3.5804926994749353
1,65,15,1,5,single_condition,logistic_regression,wine_quality,16,testing,5,logistic_regression,True,14,linear_regression,lr,lr_heuristic,0,0,True,0.7285258694446543,3.2192541042528826
1,65,16,1,6,single_condition,logistic_regression,wine_quality,13,testing,6,logistic_regression,True,15,linear_regression,lr,lr_calculation,0,0,True,0.5,4.9399999999999995
0,65,17,1,7,single_condition,logistic_regression,wine_quality,14,testing,7,logistic_regression,False,16,linear_regression,none,lr_calculation,0,1,False,0.4816058221556483,5.866255353742829
1,65,18,1,8,single_condition,logistic_regression,wine_quality,25,testing,8,logistic_regression,False,17,linear_regression,none,lr_heuristic,0,0,True,0.7187899120944674,3.290991371717844
0,65,19,1,9,single_condition,logistic_regression,wine_quality,27,testing,9,logistic_regression,True,18,linear_regression,lr,lr_heuristic,1,0,False,0.3921647941618864,3.5919842354324842
0,65,20,1,10,single_condition,logistic_regression,wine_quality,15,testing,10,logistic_regression,False,19,linear_regression,none,lr_calculation,1,0,False,0.4690750280394337,5.883904595106996
1,65,21,1,11,single_condition,logistic_regression,wine_quality,12,testing,11,logistic_regression,False,20,linear_regression,none,lr_calculation,1,1,True,0.6704125030553236,5.845941860010729
1,65,22,1,12,single_condition,logistic_regression,wine_quality,18,testing,12,logistic_regression,True,21,linear_regression,lr,lr_heuristic,1,1,True,0.8214545579857864,3.348972332010634
1,65,23,1,13,single_condition,logistic_regression,wine_quality,23,testing,13,logistic_regression,False,22,linear_regression,none,lr_heuristic,0,0,True,0.8504518099283805,3.324454704544435
1,65,24,1,14,single_condition,logistic_regression,wine_quality,20,testing,14,logistic_regression,False,23,linear_regression,none,lr_calculation,1,1,True,0.6546658950155149,5.7865585243625555
1,65,25,1,15,single_condition,logistic_regression,wine_quality,11,testing,15,logistic_regression,True,24,linear_regression,lr,lr_calculation,1,1,True,0.5800266858265242,4.92761865647931
1,65,26,1,16,single_condition,logistic_regression,wine_quality,26,testing,16,logistic_regression,False,25,linear_regression,none,lr_heuristic,1,1,True,0.9203438931669298,3.357019161810234
1,65,27,1,17,single_condition,logistic_regression,wine_quality,28,testing,17,logistic_regression,True,26,linear_regression,lr,lr_heuristic,1,1,True,0.8600470517412585,3.306956036338034
1,65,28,1,18,single_condition,logistic_regression,wine_quality,24,testing,18,logistic_regression,True,27,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,65,29,1,19,single_condition,logistic_regression,wine_quality,22,testing,19,logistic_regression,True,28,linear_regression,lr,lr_calculation,1,1,True,0.7064041775514738,4.854112086594203
1,65,30,1,20,single_condition,logistic_regression,wine_quality,21,testing,20,logistic_regression,True,29,linear_regression,lr,lr_heuristic,0,0,True,0.5828647772850839,7.681447972163377
1,66,1,1,1,single_condition,hybrid,wine_quality,2,training,1,decision_tree,,0,hybrid,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
0,66,2,1,2,single_condition,hybrid,wine_quality,0,training,2,logistic_regression,,1,hybrid,lr,dt_traversal,1,0,False,0.46875,9.990632052986015
0,66,3,1,3,single_condition,hybrid,wine_quality,3,training,3,decision_tree,,2,hybrid,dt,dt_traversal,1,0,False,0.3125,12.552183725893588
1,66,4,1,4,single_condition,hybrid,wine_quality,1,training,4,logistic_regression,,3,hybrid,lr,dt_traversal,0,0,True,0.59375,15.002407107299296
1,66,5,1,5,single_condition,hybrid,wine_quality,7,training,5,decision_tree,,4,hybrid,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,66,6,1,6,single_condition,hybrid,wine_quality,5,training,6,logistic_regression,,5,hybrid,lr,dt_traversal,1,1,True,0.59375,9.692126311551842
1,66,7,1,7,single_condition,hybrid,wine_quality,9,training,7,logistic_regression,,6,hybrid,lr,dt_traversal,1,1,True,0.59375,11.198649277288538
0,66,8,1,8,single_condition,hybrid,wine_quality,8,training,8,decision_tree,,7,hybrid,dt,dt_traversal,1,0,False,0.5,15.931322408342053
1,66,9,1,9,single_condition,hybrid,wine_quality,6,training,9,decision_tree,,8,hybrid,dt,dt_traversal,0,0,True,0.6875,12.552183725893588
0,66,10,1,10,single_condition,hybrid,wine_quality,4,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,0,1,False,0.46875,8.97011482868349
0,66,11,1,1,single_condition,hybrid,wine_quality,15,testing,1,decision_tree,False,10,hybrid,none,dt_traversal,1,0,False,0.46875,9.754626311551842
1,66,12,1,2,single_condition,hybrid,wine_quality,25,testing,2,decision_tree,False,11,hybrid,none,lr_calculation,0,0,True,0.5799362809011064,5.878808178527693
0,66,13,1,3,single_condition,hybrid,wine_quality,21,testing,3,decision_tree,False,12,hybrid,none,lr_calculation,0,1,False,0.44579491584036735,5.830644058775702
1,66,14,1,4,single_condition,hybrid,wine_quality,14,testing,4,logistic_regression,False,13,hybrid,none,lr_calculation,0,0,True,0.5354098081373131,5.9077582079969435
1,66,15,1,5,single_condition,hybrid,wine_quality,24,testing,5,logistic_regression,False,14,hybrid,none,lr_calculation,1,1,True,0.6489841746708832,5.896324323013801
1,66,16,1,6,single_condition,hybrid,wine_quality,26,testing,6,decision_tree,False,15,hybrid,none,lr_calculation,1,1,True,0.6404821233089841,5.899033920717807
1,66,17,1,7,single_condition,hybrid,wine_quality,18,testing,7,decision_tree,True,16,hybrid,dt,lr_heuristic,1,1,True,0.8795744957681768,3.2908299731839614
1,66,18,1,8,single_condition,hybrid,wine_quality,20,testing,8,logistic_regression,True,17,hybrid,lr,lr_heuristic,1,1,True,0.6387355037078348,3.435992962335684
0,66,19,1,9,single_condition,hybrid,wine_quality,13,testing,9,decision_tree,True,18,hybrid,dt,lr_heuristic,0,1,False,0.3201218567327472,3.3435228306569087
1,66,20,1,10,single_condition,hybrid,wine_quality,22,testing,10,logistic_regression,True,19,hybrid,lr,lr_heuristic,1,1,True,0.8661219466044126,4.783727327709634
1,66,21,1,11,single_condition,hybrid,wine_quality,23,testing,11,decision_tree,True,20,hybrid,dt,lr_heuristic,0,0,True,0.7331802858183052,3.3556282400514665
1,66,22,1,12,single_condition,hybrid,wine_quality,27,testing,12,logistic_regression,False,21,hybrid,none,lr_heuristic,1,1,True,0.7255859635415427,3.6164435596487414
1,66,23,1,13,single_condition,hybrid,wine_quality,28,testing,13,decision_tree,True,22,hybrid,dt,lr_heuristic,1,1,True,0.8145588428786187,3.3908436785855782
0,66,24,1,14,single_condition,hybrid,wine_quality,19,testing,14,logistic_regression,True,23,hybrid,lr,lr_heuristic,0,1,False,0.3526775077873361,6.870173835406706
1,66,25,1,15,single_condition,hybrid,wine_quality,11,testing,15,logistic_regression,True,24,hybrid,lr,lr_heuristic,1,1,True,0.9756362742707819,4.660730938096828
1,66,26,1,16,single_condition,hybrid,wine_quality,12,testing,16,decision_tree,False,25,hybrid,none,lr_heuristic,1,1,True,0.854067367776717,3.302614002384791
1,66,27,1,17,single_condition,hybrid,wine_quality,16,testing,17,logistic_regression,False,26,hybrid,none,lr_heuristic,0,0,True,0.6051364181522991,3.327417967868726
0,66,28,1,18,single_condition,hybrid,wine_quality,17,testing,18,logistic_regression,True,27,hybrid,lr,lr_heuristic,0,1,False,0.36908807604329374,4.942867313450894
1,66,29,1,19,single_condition,hybrid,wine_quality,10,testing,19,decision_tree,False,28,hybrid,none,lr_heuristic,1,1,True,0.6943409109955703,3.602145456681968
0,66,30,1,20,single_condition,hybrid,wine_quality,29,testing,20,logistic_regression,True,29,hybrid,lr,lr_heuristic,0,1,False,0.3549318853580451,3.4231019482180396
1,67,1,1,1,single_condition,decision_tree,wine_quality,1,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
1,67,2,1,2,single_condition,decision_tree,wine_quality,8,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,67,3,1,3,single_condition,decision_tree,wine_quality,9,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,1,1,True,0.625,12.552183725893588
1,67,4,1,4,single_condition,decision_tree,wine_quality,5,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
1,67,5,1,5,single_condition,decision_tree,wine_quality,2,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,0,0,True,0.9375,15.931322408342053
0,67,6,1,6,single_condition,decision_tree,wine_quality,3,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,1,0,False,0.125,23.086559089669713
0,67,7,1,7,single_condition,decision_tree,wine_quality,0,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,1,0,False,0.3125,15.931322408342053
0,67,8,1,8,single_condition,decision_tree,wine_quality,7,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,1,0,False,0.4375,12.552183725893588
1,67,9,1,9,single_condition,decision_tree,wine_quality,6,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
1,67,10,1,10,single_condition,decision_tree,wine_quality,4,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,0,0,True,0.75,12.552183725893588
1,67,11,1,1,single_condition,decision_tree,wine_quality,24,testing,1,decision_tree,True,10,decision_tree,dt,dt_traversal,1,1,True,1.0,23.086559089669713
1,67,12,1,2,single_condition,decision_tree,wine_quality,23,testing,2,decision_tree,False,11,decision_tree,none,dt_traversal,0,0,True,0.53125,3.134784448605047
0,67,13,1,3,single_condition,decision_tree,wine_quality,10,testing,3,decision_tree,False,12,decision_tree,none,dt_traversal,1,0,False,0.375,5.90123083074634
1,67,14,1,4,single_condition,decision_tree,wine_quality,19,testing,4,decision_tree,True,13,decision_tree,dt,dt_traversal,0,0,True,0.9375,15.931322408342053
1,67,15,1,5,single_condition,decision_tree,wine_quality,17,testing,5,decision_tree,False,14,decision_tree,none,dt_traversal,0,0,True,0.53125,7.762097604380967
1,67,16,1,6,single_condition,decision_tree,wine_quality,29,testing,6,decision_tree,True,15,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,67,17,1,7,single_condition,decision_tree,wine_quality,13,testing,7,decision_tree,False,16,decision_tree,none,dt_traversal,0,0,True,0.5625,5.832068897210096
1,67,18,1,8,single_condition,decision_tree,wine_quality,14,testing,8,decision_tree,False,17,decision_tree,none,dt_traversal,0,0,True,0.53125,9.095114828683492
1,67,19,1,9,single_condition,decision_tree,wine_quality,12,testing,9,decision_tree,True,18,decision_tree,dt,dt_traversal,1,1,True,0.5625,15.931322408342053
0,67,20,1,10,single_condition,decision_tree,wine_quality,20,testing,10,decision_tree,False,19,decision_tree,none,dt_traversal,1,0,False,0.4375,9.260057414341743
1,67,21,1,11,single_condition,decision_tree,wine_quality,16,testing,11,decision_tree,True,20,decision_tree,dt,dt_traversal,0,0,True,0.875,19.504819105182325
0,67,22,1,12,single_condition,decision_tree,wine_quality,26,testing,12,decision_tree,False,21,decision_tree,none,dt_traversal,1,0,False,0.46875,7.887097604380968
1,67,23,1,13,single_condition,decision_tree,wine_quality,15,testing,13,decision_tree,True,22,decision_tree,dt,dt_traversal,1,1,True,0.9375,23.086559089669713
1,67,24,1,14,single_condition,decision_tree,wine_quality,18,testing,14,decision_tree,True,23,decision_tree,dt,dt_traversal,1,1,True,0.75,12.552183725893588
1,67,25,1,15,single_condition,decision_tree,wine_quality,28,testing,15,decision_tree,True,24,decision_tree,dt,dt_traversal,1,1,True,0.5625,28.003279544834864
0,67,26,1,16,single_condition,decision_tree,wine_quality,22,testing,16,decision_tree,False,25,decision_tree,none,dt_traversal,1,0,False,0.46875,5.994980830746339
1,67,27,1,17,single_condition,decision_tree,wine_quality,21,testing,17,decision_tree,False,26,decision_tree,none,dt_traversal,0,0,True,0.65625,4.691548123059755
0,67,28,1,18,single_condition,decision_tree,wine_quality,11,testing,18,decision_tree,True,27,decision_tree,dt,dt_traversal,1,0,False,0.3125,22.080685149628117
1,67,29,1,19,single_condition,decision_tree,wine_quality,25,testing,19,decision_tree,True,28,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
1,67,30,1,20,single_condition,decision_tree,wine_quality,27,testing,20,decision_tree,False,29,decision_tree,none,dt_traversal,1,1,True,0.5625,4.879048123059754
1,68,1,1,1,single_condition,logistic_regression,wine_quality,8,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,1,1,True,0.7286791589379125,4.683980681857174
0,68,2,1,2,single_condition,logistic_regression,wine_quality,1,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,0,1,False,0.19857052065308878,4.690314254677193
0,68,3,1,3,single_condition,logistic_regression,wine_quality,6,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,0,1,False,0.4117252765362951,3.3711678773193627
0,68,4,1,4,single_condition,logistic_regression,wine_quality,9,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,1,0,False,0.44675836334890556,3.3824352021507265
1,68,5,1,5,single_condition,logistic_regression,wine_quality,5,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,1,True,0.5801398052356876,3.457760529581636
0,68,6,1,6,single_condition,logistic_regression,wine_quality,4,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,0,1,False,0.23124955944227776,3.159106439408104
0,68,7,1,7,single_condition,logistic_regression,wine_quality,3,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,1,0,False,0.4964930091703953,5.017195652229691
0,68,8,1,8,single_condition,logistic_regression,wine_quality,0,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,1,0,False,0.4952626123478538,3.43104110699859
1,68,9,1,9,single_condition,logistic_regression,wine_quality,2,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,0,0,True,0.6229593760099181,3.0902089206634957
1,68,10,1,10,single_condition,logistic_regression,wine_quality,7,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,1,1,True,0.5295366137590138,3.3583441270937113
1,68,11,1,1,single_condition,logistic_regression,wine_quality,15,testing,1,logistic_regression,False,10,linear_regression,none,lr_heuristic,1,1,True,0.8077199082769336,3.2052476916939727
1,68,12,1,2,single_condition,logistic_regression,wine_quality,28,testing,2,logistic_regression,False,11,linear_regression,none,lr_heuristic,1,1,True,0.8382072200547216,3.2800206364188256
0,68,13,1,3,single_condition,logistic_regression,wine_quality,21,testing,3,logistic_regression,False,12,linear_regression,none,lr_heuristic,0,1,False,0.3336046604275751,3.3387836966239437
0,68,14,1,4,single_condition,logistic_regression,wine_quality,14,testing,4,logistic_regression,True,13,linear_regression,lr,lr_heuristic,0,1,False,0.11815544903815112,4.70559227498948
1,68,15,1,5,single_condition,logistic_regression,wine_quality,12,testing,5,logistic_regression,True,14,linear_regression,lr,lr_heuristic,1,1,True,0.9080211728108037,4.754983495667997
1,68,16,1,6,single_condition,logistic_regression,wine_quality,24,testing,6,logistic_regression,True,15,linear_regression,lr,lr_heuristic,1,1,True,0.710996065981585,3.4610020048662946
0,68,17,1,7,single_condition,logistic_regression,wine_quality,17,testing,7,logistic_regression,False,16,linear_regression,none,lr_calculation,0,1,False,0.4816058221556483,5.866255353742829
1,68,18,1,8,single_condition,logistic_regression,wine_quality,25,testing,8,logistic_regression,False,17,linear_regression,none,lr_calculation,0,0,True,0.5221891054497896,5.9051241089316475
1,68,19,1,9,single_condition,logistic_regression,wine_quality,26,testing,9,logistic_regression,False,18,linear_regression,none,lr_calculation,1,1,True,0.608771737448349,5.843401415290515
1,68,20,1,10,single_condition,logistic_regression,wine_quality,13,testing,10,logistic_regression,True,19,linear_regression,lr,lr_calculation,0,0,True,0.5,4.9399999999999995
0,68,21,1,11,single_condition,logistic_regression,wine_quality,29,testing,11,logistic_regression,False,20,linear_regression,none,lr_calculation,0,1,False,0.3942351427364046,5.875280297636623
1,68,22,1,12,single_condition,logistic_regression,wine_quality,10,testing,12,logistic_regression,True,21,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,68,23,1,13,single_condition,logistic_regression,wine_quality,23,testing,13,logistic_regression,False,22,linear_regression,none,lr_calculation,0,0,True,0.54258406750152,5.845593563955708
1,68,24,1,14,single_condition,logistic_regression,wine_quality,19,testing,14,logistic_regression,True,23,linear_regression,lr,lr_calculation,0,0,True,0.7242617874296169,6.837627167878732
1,68,25,1,15,single_condition,logistic_regression,wine_quality,20,testing,15,logistic_regression,True,24,linear_regression,lr,lr_calculation,1,1,True,0.5800266858265242,4.92761865647931
1,68,26,1,16,single_condition,logistic_regression,wine_quality,22,testing,16,logistic_regression,False,25,linear_regression,none,lr_calculation,1,1,True,0.758140387212076,5.7234507679246
1,68,27,1,17,single_condition,logistic_regression,wine_quality,18,testing,17,logistic_regression,True,26,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,68,28,1,18,single_condition,logistic_regression,wine_quality,11,testing,18,logistic_regression,False,27,linear_regression,none,lr_calculation,1,1,True,0.5800266858265242,5.92761865647931
1,68,29,1,19,single_condition,logistic_regression,wine_quality,16,testing,19,logistic_regression,True,28,linear_regression,lr,lr_calculation,0,0,True,0.5433905470132603,4.9363778516847585
1,68,30,1,20,single_condition,logistic_regression,wine_quality,27,testing,20,logistic_regression,True,29,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,69,1,1,1,single_condition,hybrid,wine_quality,4,training,1,logistic_regression,,0,hybrid,lr,dt_traversal,0,0,True,0.5,10.677461661492682
1,69,2,1,2,single_condition,hybrid,wine_quality,1,training,2,decision_tree,,1,hybrid,dt,dt_traversal,0,0,True,0.6875,15.931322408342053
1,69,3,1,3,single_condition,hybrid,wine_quality,6,training,3,logistic_regression,,2,hybrid,lr,dt_traversal,0,0,True,0.8125,11.198649277288538
1,69,4,1,4,single_condition,hybrid,wine_quality,5,training,4,logistic_regression,,3,hybrid,lr,dt_traversal,1,1,True,0.625,15.033657107299296
0,69,5,1,5,single_condition,hybrid,wine_quality,3,training,5,decision_tree,,4,hybrid,dt,dt_traversal,1,0,False,0.1875,15.931322408342053
1,69,6,1,6,single_condition,hybrid,wine_quality,8,training,6,decision_tree,,5,hybrid,dt,dt_traversal,1,1,True,0.75,15.931322408342053
0,69,7,1,7,single_condition,hybrid,wine_quality,0,training,7,decision_tree,,6,hybrid,dt,dt_traversal,1,0,False,0.3125,12.552183725893588
1,69,8,1,8,single_condition,hybrid,wine_quality,9,training,8,decision_tree,,7,hybrid,dt,dt_traversal,1,1,True,0.6875,12.552183725893588
1,69,9,1,9,single_condition,hybrid,wine_quality,7,training,9,logistic_regression,,8,hybrid,lr,dt_traversal,1,1,True,0.5625,10.50788779442019
0,69,10,1,10,single_condition,hybrid,wine_quality,2,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,0,1,False,0.4375,9.331120570117665
0,69,11,1,1,single_condition,hybrid,wine_quality,26,testing,1,logistic_regression,False,10,hybrid,none,dt_traversal,1,0,False,0.5,10.962643535854362
1,69,12,1,2,single_condition,hybrid,wine_quality,18,testing,2,logistic_regression,True,11,hybrid,lr,dt_traversal,1,1,True,0.65625,8.154353345815142
0,69,13,1,3,single_condition,hybrid,wine_quality,22,testing,3,logistic_regression,True,12,hybrid,lr,dt_traversal,1,0,False,0.25,9.81712631155184
1,69,14,1,4,single_condition,hybrid,wine_quality,17,testing,4,logistic_regression,False,13,hybrid,none,lr_calculation,0,0,True,0.55170796297615,5.878012782355812
0,69,15,1,5,single_condition,hybrid,wine_quality,15,testing,5,decision_tree,False,14,hybrid,none,lr_calculation,1,0,False,0.4690750280394337,5.883904595106996
1,69,16,1,6,single_condition,hybrid,wine_quality,11,testing,6,logistic_regression,True,15,hybrid,lr,lr_calculation,1,1,True,0.5800266858265242,4.92761865647931
1,69,17,1,7,single_condition,hybrid,wine_quality,29,testing,7,logistic_regression,True,16,hybrid,lr,lr_calculation,0,0,True,0.7010774010158042,6.858705005657374
1,69,18,1,8,single_condition,hybrid,wine_quality,24,testing,8,logistic_regression,False,17,hybrid,none,lr_calculation,1,1,True,0.6920019184429631,5.793018952306041
0,69,19,1,9,single_condition,hybrid,wine_quality,14,testing,9,decision_tree,False,18,hybrid,none,lr_calculation,0,1,False,0.4726777374757235,5.798541879839104
1,69,20,1,10,single_condition,hybrid,wine_quality,23,testing,10,decision_tree,False,19,hybrid,none,lr_calculation,0,0,True,0.5522695261258133,5.934738986343357
1,69,21,1,11,single_condition,hybrid,wine_quality,12,testing,11,logistic_regression,True,20,hybrid,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
0,69,22,1,12,single_condition,hybrid,wine_quality,13,testing,12,decision_tree,True,21,hybrid,dt,lr_heuristic,0,1,False,0.4763096112880807,3.348083652094709
1,69,23,1,13,single_condition,hybrid,wine_quality,19,testing,13,decision_tree,True,22,hybrid,dt,lr_heuristic,0,0,True,0.5649618028685779,3.340845928186222
1,69,24,1,14,single_condition,hybrid,wine_quality,10,testing,14,decision_tree,False,23,hybrid,none,lr_calculation,1,1,True,0.6489841746708832,5.896324323013801
1,69,25,1,15,single_condition,hybrid,wine_quality,27,testing,15,logistic_regression,False,24,hybrid,none,lr_calculation,1,1,True,0.6590535525820611,5.886009924149986
1,69,26,1,16,single_condition,hybrid,wine_quality,28,testing,16,decision_tree,False,25,hybrid,none,lr_heuristic,1,1,True,0.7178735102691015,3.5432205332008517
0,69,27,1,17,single_condition,hybrid,wine_quality,21,testing,17,decision_tree,True,26,hybrid,dt,lr_heuristic,0,1,False,0.44392417792528827,4.928677933166044
1,69,28,1,18,single_condition,hybrid,wine_quality,16,testing,18,decision_tree,False,27,hybrid,none,lr_calculation,0,0,True,0.5433905470132603,5.9363778516847585
0,69,29,1,19,single_condition,hybrid,wine_quality,20,testing,19,decision_tree,True,28,hybrid,dt,lr_heuristic,1,0,False,0.493775126789909,3.648561109054252
1,69,30,1,20,single_condition,hybrid,wine_quality,25,testing,20,logistic_regression,True,29,hybrid,lr,lr_heuristic,0,0,True,0.5973744728377093,3.325959701558479
1,70,1,1,1,single_condition,decision_tree,wine_quality,4,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
1,70,2,1,2,single_condition,decision_tree,wine_quality,8,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
1,70,3,1,3,single_condition,decision_tree,wine_quality,1,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.552183725893588
0,70,4,1,4,single_condition,decision_tree,wine_quality,0,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,1,0,False,0.25,15.931322408342053
1,70,5,1,5,single_condition,decision_tree,wine_quality,7,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
0,70,6,1,6,single_condition,decision_tree,wine_quality,3,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,1,0,False,0.25,12.552183725893588
1,70,7,1,7,single_condition,decision_tree,wine_quality,2,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,0,0,True,0.6875,15.931322408342053
1,70,8,1,8,single_condition,decision_tree,wine_quality,6,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,0,0,True,0.875,12.552183725893588
1,70,9,1,9,single_condition,decision_tree,wine_quality,9,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,1,1,True,1.0,23.086559089669713
1,70,10,1,10,single_condition,decision_tree,wine_quality,5,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,1,1,True,1.0,23.086559089669713
1,70,11,1,1,single_condition,decision_tree,wine_quality,14,testing,1,decision_tree,True,10,decision_tree,dt,dt_traversal,0,0,True,1.0,23.086559089669713
1,70,12,1,2,single_condition,decision_tree,wine_quality,13,testing,2,decision_tree,True,11,decision_tree,dt,dt_traversal,0,0,True,0.875,23.393854118117535
1,70,13,1,3,single_condition,decision_tree,wine_quality,17,testing,3,decision_tree,True,12,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,70,14,1,4,single_condition,decision_tree,wine_quality,19,testing,4,decision_tree,True,13,decision_tree,dt,dt_traversal,0,0,True,1.0,23.086559089669713
0,70,15,1,5,single_condition,decision_tree,wine_quality,22,testing,5,decision_tree,True,14,decision_tree,dt,dt_traversal,1,0,False,0.0625,23.086559089669713
1,70,16,1,6,single_condition,decision_tree,wine_quality,29,testing,6,decision_tree,False,15,decision_tree,none,dt_traversal,0,0,True,0.5,1.2923413538432924
1,70,17,1,7,single_condition,decision_tree,wine_quality,18,testing,7,decision_tree,True,16,decision_tree,dt,dt_traversal,1,1,True,0.5625,12.552183725893588
1,70,18,1,8,single_condition,decision_tree,wine_quality,12,testing,8,decision_tree,True,17,decision_tree,dt,dt_traversal,1,1,True,0.8125,12.552183725893588
1,70,19,1,9,single_condition,decision_tree,wine_quality,16,testing,9,decision_tree,True,18,decision_tree,dt,dt_traversal,0,0,True,0.75,12.552183725893588
0,70,20,1,10,single_condition,decision_tree,wine_quality,21,testing,10,decision_tree,False,19,decision_tree,none,dt_traversal,0,1,False,0.46875,3.0231947384515228
0,70,21,1,11,single_condition,decision_tree,wine_quality,10,testing,11,decision_tree,False,20,decision_tree,none,dt_traversal,1,0,False,0.375,4.660298123059754
