forward_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai,step,cognitive_model_strategy,feature_values,explanation,response,agent_prediction,pred_time,cognitive_correct_vs_ai,feedback_time
1,245,8,1,4,single_condition,shap,attribution,wine_quality,274,testing,4,0,True,infer_with_explanation,AttributionSum,"[0.06060606241226196, 0.6521739363670349, 0.8209693431854248, 0.6666666865348816, 0.6274510025978088]","[-1.0, 0.20385644808035264, -0.5223366474102388, -0.22205078844285073, -0.09362020744570923]","{0: 0.820882306123002, 1: 0.17911769387699802}",0,5.0,True,
1,245,9,1,5,single_condition,shap,attribution,wine_quality,964,testing,5,1,True,infer_with_explanation,AttributionSum,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]","[0.6604295549281052, 1.0, 0.22302625068088636, 0.22057788551171567, 0.25625292562882257]","{0: 0.1597043427328283, 1: 0.8402956572671717}",1,5.0,True,
1,245,10,1,6,single_condition,shap,attribution,wine_quality,284,testing,6,0,False,infer_no_explanation,AttributionSum,"[0.1818181872367859, 0.52173912525177, 0.5934718251228333, 0.5614035129547119, 0.4901960790157318]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,246,1,1,1,single_condition,shap,importance,wine_quality,1063,training,1,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.3478260934352875, 0.059347182512283325, 0.035087719559669495, 0.3137255012989044]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,246,1,1,1,single_condition,shap,importance,wine_quality,1063,training,1,1,,infer_with_explanation,ImportanceCategorization,"[0.7878788113594055, 0.3478260934352875, 0.059347182512283325, 0.035087719559669495, 0.3137255012989044]","[1.0, 0.08242036529144768, 0.24578465114646875, 0.4756006150539881, 0.1520586149794532]","{0: 0.5, 1: 0.5}",0,5.0,False,5.0
0,246,2,1,2,single_condition,shap,importance,wine_quality,1122,training,2,0,,infer_no_explanation,ImportanceCategorization,"[0.939393937587738, 0.021739130839705467, 0.2176063358783722, 0.35087719559669495, 0.7647058963775635]",,{1: 1.0},1,5.0,False,
0,246,2,1,2,single_condition,shap,importance,wine_quality,1122,training,2,0,,infer_with_explanation,ImportanceCategorization,"[0.939393937587738, 0.021739130839705467, 0.2176063358783722, 0.35087719559669495, 0.7647058963775635]","[1.0, 0.7029400792473662, 0.11626242340657975, 0.10738528327787883, 0.27884255992073476]",{1: 1.0},1,5.0,False,5.0
0,246,3,1,3,single_condition,shap,importance,wine_quality,1100,training,3,1,,infer_no_explanation,ImportanceCategorization,"[0.9696969985961914, 0.6739130616188049, 0.24727992713451385, 0.12280701845884323, 0.09803921729326248]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,246,3,1,3,single_condition,shap,importance,wine_quality,1100,training,3,1,,infer_with_explanation,ImportanceCategorization,"[0.9696969985961914, 0.6739130616188049, 0.24727992713451385, 0.12280701845884323, 0.09803921729326248]","[1.0, 0.5091565692085984, 0.12322169118418197, 0.3108415799950832, 0.08312041331540335]","{1: 0.2778608750900726, 0: 0.7221391249099275}",0,5.0,False,5.0
1,246,4,1,4,single_condition,shap,importance,wine_quality,1353,training,4,0,,infer_no_explanation,ImportanceCategorization,"[0.3333333432674408, -0.021739130839705467, 0.4549950659275055, 0.6578947305679321, 0.6078431606292725]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,246,4,1,4,single_condition,shap,importance,wine_quality,1353,training,4,0,,infer_with_explanation,ImportanceCategorization,"[0.3333333432674408, -0.021739130839705467, 0.4549950659275055, 0.6578947305679321, 0.6078431606292725]","[0.7390567751079945, 1.0, 0.2517426261750992, 0.658017147263083, 0.14416615943924446]","{1: 0.654106871582656, 0: 0.3458931284173441}",1,5.0,False,5.0
1,246,5,1,1,single_condition,shap,importance,wine_quality,1389,testing,1,0,False,infer_no_explanation,ImportanceCategorization,"[0.1515151560306549, 0.1304347813129425, 0.9891197085380554, 0.3684210479259491, 0.0784313753247261]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,246,6,1,2,single_condition,shap,importance,wine_quality,377,testing,2,1,True,infer_with_explanation,ImportanceCategorization,"[0.8484848737716675, 1.43478262424469, 0.06923837959766388, 0.0, 0.27450981736183167]","[1.0, 0.3517584964283135, 0.48632317373817974, 0.4409679483519521, 0.1224317671151635]","{1: 0.861029303090111, 0: 0.1389706969098889}",1,5.0,True,
0,246,7,1,3,single_condition,shap,importance,wine_quality,1021,testing,3,0,True,infer_with_explanation,ImportanceCategorization,"[0.8181818127632141, 0.1304347813129425, -0.029673591256141663, 0.15789473056793213, 0.27450981736183167]","[1.0, 0.55070071667984, 0.15598933912517832, 0.5129100948976751, 0.19285173907880204]","{1: 0.7039180613820833, 0: 0.29608193861791676}",1,5.0,False,
1,246,8,1,4,single_condition,shap,importance,wine_quality,267,testing,4,1,True,infer_with_explanation,ImportanceCategorization,"[1.0909091234207153, 0.8478260636329651, 0.2571711242198944, 0.14035087823867798, 0.5686274766921997]","[1.0, 0.5490172942275263, 0.06647820849270787, 0.1487080438094663, 0.011276374147787467]","{1: 0.7773833431491685, 0: 0.22261665685083162}",1,5.0,True,
0,246,9,1,5,single_condition,shap,importance,wine_quality,947,testing,5,1,False,infer_no_explanation,ImportanceCategorization,"[0.9696969985961914, 0.32608696818351746, 0.009891197085380554, 0.017543859779834747, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,246,10,1,6,single_condition,shap,importance,wine_quality,1529,testing,6,0,False,infer_no_explanation,ImportanceCategorization,"[0.3030303120613098, 0.28260868787765503, 0.40553906559944153, 0.7368420958518982, 0.7058823704719543]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,247,1,1,1,single_condition,integrated_gradients,none,wine_quality,1379,training,1,0,,infer_no_explanation,SensitiveFeatures,"[0.4848484992980957, 0.32608696818351746, 0.2373887300491333, 0.5263158082962036, 0.5882353186607361]",,"{0: 0.5, 1: 0.5}",0,0.1,True,5.0
0,247,2,1,2,single_condition,integrated_gradients,none,wine_quality,357,training,2,1,,infer_no_explanation,SensitiveFeatures,"[0.7575757503509521, 0.6086956262588501, 0.17804154753684998, 0.2631579041481018, 0.3529411852359772]",,{0: 1.0},0,0.09999999999999964,False,5.0
1,247,3,1,3,single_condition,integrated_gradients,none,wine_quality,1167,training,3,1,,infer_no_explanation,SensitiveFeatures,"[0.9696969985961914, 0.8913043737411499, 0.3659742772579193, 0.10526315867900848, 0.5098039507865906]",,"{0: 0.36930238894556167, 1: 0.6306976110544382}",1,0.09999999999999964,True,5.0
0,247,4,1,4,single_condition,integrated_gradients,none,wine_quality,1439,training,4,0,,infer_no_explanation,SensitiveFeatures,"[0.5656565427780151, 0.45652174949645996, 0.8011869192123413, 0.7017543911933899, 0.5098039507865906]",,"{0: 0.2759127376628388, 1: 0.7240872623371613}",1,0.09999999999999964,False,5.0
0,247,5,1,1,single_condition,integrated_gradients,none,wine_quality,69,testing,1,1,False,infer_no_explanation,SensitiveFeatures,"[0.39393940567970276, 1.04347825050354, 0.07912957668304443, 0.7631579041481018, 0.5490196347236633]",,"{0: 0.6331590885879024, 1: 0.3668409114120976}",0,0.10000000000000142,False,
0,247,6,1,2,single_condition,integrated_gradients,none,wine_quality,928,testing,2,1,True,infer_no_explanation,SensitiveFeatures,"[0.6060606241226196, 0.717391312122345, 0.16815035045146942, 0.35087719559669495, 0.23529411852359772]",,"{0: 0.5523099631986639, 1: 0.44769003680133607}",0,0.10000000000000142,False,
1,247,7,1,3,single_condition,integrated_gradients,none,wine_quality,1121,testing,3,0,False,infer_no_explanation,SensitiveFeatures,"[0.939393937587738, 0.17391304671764374, 0.16815035045146942, 0.4035087823867798, 0.7450980544090271]",,"{0: 0.5223413894400086, 1: 0.47765861055999137}",0,0.10000000000000142,True,
1,247,8,1,4,single_condition,integrated_gradients,none,wine_quality,1482,testing,4,0,False,infer_no_explanation,SensitiveFeatures,"[0.3333333432674408, 0.21739129722118378, -0.01978239417076111, 0.5438596606254578, 0.529411792755127]",,"{0: 0.5708312349348558, 1: 0.4291687650651442}",0,0.10000000000000142,True,
1,247,9,1,5,single_condition,integrated_gradients,none,wine_quality,1250,testing,5,0,True,infer_no_explanation,SensitiveFeatures,"[0.5151515007019043, 0.30434781312942505, 0.2571711242198944, 0.5789473652839661, 0.6666666865348816]",,"{0: 0.5718383572594683, 1: 0.42816164274053164}",0,0.10000000000000142,True,
0,247,10,1,6,single_condition,integrated_gradients,none,wine_quality,588,testing,6,1,True,infer_no_explanation,SensitiveFeatures,"[1.454545497894287, 0.5869565010070801, 0.3857566714286804, 0.2631579041481018, 1.2941176891326904]",,"{0: 0.5209767385155722, 1: 0.4790232614844278}",0,0.10000000000000142,False,
1,248,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,71,training,1,0,,infer_no_explanation,AttributionSum,"[0.09090909361839294, 0.021739130839705467, 0.8407517075538635, 0.7017543911933899, 0.5098039507865906]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,248,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,71,training,1,0,,infer_with_explanation,AttributionSum,"[0.09090909361839294, 0.021739130839705467, 0.8407517075538635, 0.7017543911933899, 0.5098039507865906]","[-0.5128843587808928, -1.0, -0.65018826586216, -0.3875456849614569, -0.014519238522282223]","{0: 0.8389164934689797, 1: 0.1610835065310203}",0,5.0,True,5.0
0,248,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,867,training,2,1,,infer_no_explanation,AttributionSum,"[0.6060606241226196, 0.804347813129425, 0.1088031679391861, 0.42105263471603394, 0.6666666865348816]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,248,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,867,training,2,1,,infer_with_explanation,AttributionSum,"[0.6060606241226196, 0.804347813129425, 0.1088031679391861, 0.42105263471603394, 0.6666666865348816]","[0.4181018014055286, 1.0, 0.08339756185494823, 0.015042420650194163, -0.20041321117975466]","{0: 0.1949593337302853, 1: 0.8050406662697147}",1,5.0,True,5.0
1,248,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,732,training,3,0,,infer_no_explanation,AttributionSum,"[0.12121212482452393, 0.0, 0.07912957668304443, 0.9912280440330505, 0.6470588445663452]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,248,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,732,training,3,0,,infer_with_explanation,AttributionSum,"[0.12121212482452393, 0.0, 0.07912957668304443, 0.9912280440330505, 0.6470588445663452]","[-0.2677276274965334, -1.0, 0.05800459194982528, -0.6465578589430745, -0.01830276209414417]","{0: 0.8384252923770937, 1: 0.16157470762290624}",0,5.0,True,5.0
0,248,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,1015,training,4,1,,infer_no_explanation,AttributionSum,"[0.6666666865348816, 0.804347813129425, 0.15825915336608887, 0.21052631735801697, 0.0]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,248,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,1015,training,4,1,,infer_with_explanation,AttributionSum,"[0.6666666865348816, 0.804347813129425, 0.15825915336608887, 0.21052631735801697, 0.0]","[0.10682291897525559, 1.0, 0.15824316827535884, 0.09688557266324427, 0.6911198876584683]","{0: 0.15562862076998984, 1: 0.8443713792300102}",1,5.0,True,5.0
1,248,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,733,testing,1,0,True,infer_with_explanation,AttributionSum,"[0.09090909361839294, 0.28260868787765503, 0.6033629775047302, 0.31578946113586426, 0.9607843160629272]","[-0.4417165114514955, -0.1621721096520107, -0.2511923529072626, 0.04094308681516878, -1.0]","{0: 0.808720322340059, 1: 0.19127967765994097}",0,5.0,True,
1,248,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,870,testing,2,0,False,infer_no_explanation,AttributionSum,"[0.7878788113594055, 0.21739129722118378, 0.31651830673217773, 0.780701756477356, 0.686274528503418]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,248,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,960,testing,3,1,True,infer_with_explanation,AttributionSum,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]","[0.07465314022629611, 1.0, 0.05580520833190931, 0.04229478621936041, 0.44108018441315516]","{0: 0.19137813154873318, 1: 0.8086218684512668}",1,5.0,True,
0,248,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,1061,testing,4,1,False,infer_no_explanation,AttributionSum,"[1.0, 0.47826087474823, 0.04945598542690277, 0.22807016968727112, 0.29411765933036804]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,248,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,491,testing,5,1,False,infer_no_explanation,AttributionSum,"[1.2424242496490479, 0.695652186870575, 0.13847675919532776, 0.24561403691768646, 0.5490196347236633]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,248,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1255,testing,6,0,True,infer_with_explanation,AttributionSum,"[0.5454545617103577, -0.043478261679410934, 0.3461918830871582, 0.6491228342056274, 0.8039215803146362]","[0.19163189003049527, -1.0, 0.0001257197315972455, -0.17273065719494868, -0.017308371188540006]","{0: 0.6917616494523746, 1: 0.3082383505476254}",0,5.0,True,
1,249,1,1,1,single_condition,integrated_gradients,importance,wine_quality,1582,training,1,0,,infer_no_explanation,ImportanceCategorization,"[0.8181818127632141, 0.06521739065647125, 0.15825915336608887, 0.780701756477356, 1.0]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,249,1,1,1,single_condition,integrated_gradients,importance,wine_quality,1582,training,1,0,,infer_with_explanation,ImportanceCategorization,"[0.8181818127632141, 0.06521739065647125, 0.15825915336608887, 0.780701756477356, 1.0]","[0.5036815145173262, 1.0, 0.1018075983613968, 0.20369060837974898, 0.06881036240859116]","{0: 0.5, 1: 0.5}",0,5.0,True,5.0
0,249,2,1,2,single_condition,integrated_gradients,importance,wine_quality,887,training,2,1,,infer_no_explanation,ImportanceCategorization,"[0.8787878751754761, 0.695652186870575, 0.44510385394096375, 0.4385964870452881, 0.1764705926179886]",,{0: 1.0},0,5.0,False,
0,249,2,1,2,single_condition,integrated_gradients,importance,wine_quality,887,training,2,1,,infer_with_explanation,ImportanceCategorization,"[0.8787878751754761, 0.695652186870575, 0.44510385394096375, 0.4385964870452881, 0.1764705926179886]","[0.5357458729293482, 1.0, 0.0500527271857829, 0.008594130437103206, 0.5162083481919189]",{0: 1.0},0,5.0,False,5.0
0,249,3,1,3,single_condition,integrated_gradients,importance,wine_quality,1450,training,3,1,,infer_no_explanation,ImportanceCategorization,"[0.6363636255264282, 0.5652173757553101, 0.16815035045146942, 0.17543859779834747, 0.3333333432674408]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,249,3,1,3,single_condition,integrated_gradients,importance,wine_quality,1450,training,3,1,,infer_with_explanation,ImportanceCategorization,"[0.6363636255264282, 0.5652173757553101, 0.16815035045146942, 0.17543859779834747, 0.3333333432674408]","[0.6865659188078971, 1.0, 0.44177704656914113, 0.3231771924906736, 0.5567406840759526]","{0: 0.30427949552184547, 1: 0.6957205044781545}",1,5.0,True,5.0
1,249,4,1,4,single_condition,integrated_gradients,importance,wine_quality,1503,training,4,0,,infer_no_explanation,ImportanceCategorization,"[0.5454545617103577, 0.47826087474823, 0.029673591256141663, 0.2982456088066101, 0.8823529481887817]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,249,4,1,4,single_condition,integrated_gradients,importance,wine_quality,1503,training,4,0,,infer_with_explanation,ImportanceCategorization,"[0.5454545617103577, 0.47826087474823, 0.029673591256141663, 0.2982456088066101, 0.8823529481887817]","[0.70504781707335, 0.28904845336233476, 0.0678033981443082, 0.17131934711077357, 1.0]","{0: 0.08950114712435017, 1: 0.9104988528756498}",1,5.0,False,5.0
1,249,5,1,1,single_condition,integrated_gradients,importance,wine_quality,306,testing,1,0,True,infer_with_explanation,ImportanceCategorization,"[0.06060606241226196, 0.10869564861059189, 0.42532145977020264, 0.6140350699424744, 0.5882353186607361]","[0.6516118241819272, 1.0, 0.10920641431427143, 0.2797684094912318, 0.08488281368617241]","{0: 0.5136548154693862, 1: 0.48634518453061376}",0,5.0,True,
0,249,6,1,2,single_condition,integrated_gradients,importance,wine_quality,588,testing,2,1,True,infer_with_explanation,ImportanceCategorization,"[1.454545497894287, 0.5869565010070801, 0.3857566714286804, 0.2631579041481018, 1.2941176891326904]","[1.0, 0.3993543065795554, 0.032089777169217105, 0.04796142011033293, 0.4189433466956557]","{0: 0.9522986610912787, 1: 0.047701338908721296}",0,5.0,False,
0,249,7,1,3,single_condition,integrated_gradients,importance,wine_quality,1172,testing,3,1,False,infer_no_explanation,ImportanceCategorization,"[0.939393937587738, 0.5869565010070801, 0.04945598542690277, 0.2631579041481018, 0.4117647111415863]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,249,8,1,4,single_condition,integrated_gradients,importance,wine_quality,940,testing,4,1,False,infer_no_explanation,ImportanceCategorization,"[0.9696969985961914, 0.6304348111152649, 0.13847675919532776, 0.10526315867900848, 0.5882353186607361]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,249,9,1,5,single_condition,integrated_gradients,importance,wine_quality,681,testing,5,0,False,infer_no_explanation,ImportanceCategorization,"[0.3030303120613098, 0.043478261679410934, 0.17804154753684998, 0.31578946113586426, 0.29411765933036804]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,249,10,1,6,single_condition,integrated_gradients,importance,wine_quality,559,testing,6,0,True,infer_with_explanation,ImportanceCategorization,"[1.0606060028076172, 0.45652174949645996, 0.35608309507369995, 0.35087719559669495, 0.47058823704719543]","[1.0, 0.1534548634635236, 0.003348412024736306, 0.05227720621654392, 0.025514584212021907]","{0: 0.9743620839719058, 1: 0.0256379160280941}",0,5.0,True,
0,250,1,1,1,single_condition,input_gradients,none,wine_quality,948,training,1,1,,infer_no_explanation,SensitiveFeatures,"[0.8181818127632141, 0.6304348111152649, 0.09891197085380554, -0.2631579041481018, 0.686274528503418]",,"{0: 0.5, 1: 0.5}",0,0.1,False,5.0
0,250,2,1,2,single_condition,input_gradients,none,wine_quality,1373,training,2,0,,infer_no_explanation,SensitiveFeatures,"[0.03030303120613098, -0.043478261679410934, 0.7715133428573608, 0.8421052694320679, 0.3529411852359772]",,{1: 1.0},1,0.09999999999999964,False,5.0
1,250,3,1,3,single_condition,input_gradients,none,wine_quality,825,training,3,0,,infer_no_explanation,SensitiveFeatures,"[0.4545454680919647, 0.043478261679410934, 0.2571711242198944, 0.3333333432674408, 0.5882353186607361]",,"{1: 0.40696481777354554, 0: 0.5930351822264546}",0,0.09999999999999964,True,5.0
0,250,4,1,4,single_condition,input_gradients,none,wine_quality,365,training,4,1,,infer_no_explanation,SensitiveFeatures,"[0.7878788113594055, 1.0, 0.09891197085380554, 0.2631579041481018, 0.3921568691730499]",,"{1: 0.2989251300370461, 0: 0.7010748699629539}",0,0.09999999999999964,False,5.0
1,250,5,1,1,single_condition,input_gradients,none,wine_quality,505,testing,1,1,False,infer_no_explanation,SensitiveFeatures,"[1.0, 0.6739130616188049, 0.1483679562807083, 0.38596490025520325, 0.19607843458652496]",,"{1: 0.6530082577731042, 0: 0.3469917422268957}",1,0.10000000000000142,True,
0,250,6,1,2,single_condition,input_gradients,none,wine_quality,568,testing,2,0,True,infer_no_explanation,SensitiveFeatures,"[0.4545454680919647, 0.695652186870575, 0.08902077376842499, 0.4035087823867798, 0.4901960790157318]",,"{1: 0.5987337303028301, 0: 0.4012662696971699}",1,0.10000000000000142,False,
1,250,7,1,3,single_condition,input_gradients,none,wine_quality,1136,testing,3,1,False,infer_no_explanation,SensitiveFeatures,"[0.6666666865348816, 0.6304348111152649, 0.01978239417076111, 0.4385964870452881, 0.3137255012989044]",,"{1: 0.6066449354014917, 0: 0.3933550645985083}",1,0.10000000000000142,True,
1,250,8,1,4,single_condition,input_gradients,none,wine_quality,513,testing,4,1,False,infer_no_explanation,SensitiveFeatures,"[0.7878788113594055, 0.41304346919059753, 0.03956478834152222, 0.42105263471603394, 0.05882352963089943]",,"{1: 0.5903226134201681, 0: 0.4096773865798318}",1,0.10000000000000142,True,
0,250,9,1,5,single_condition,input_gradients,none,wine_quality,1275,testing,5,0,True,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.15217390656471252, 0.6923837661743164, 0.780701756477356, 0.3529411852359772]",,"{1: 0.5187414824529702, 0: 0.48125851754702975}",1,0.10000000000000142,False,
0,250,10,1,6,single_condition,input_gradients,none,wine_quality,735,testing,6,0,True,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.06521739065647125, 0.1088031679391861, 1.219298243522644, 0.3921568691730499]",,"{1: 0.5060722526435474, 0: 0.4939277473564526}",1,0.10000000000000142,False,
1,251,1,1,1,single_condition,input_gradients,attribution,wine_quality,64,training,1,0,,infer_no_explanation,AttributionSum,"[0.5151515007019043, -0.17391304671764374, 0.0, 0.7982456088066101, 0.686274528503418]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,251,1,1,1,single_condition,input_gradients,attribution,wine_quality,64,training,1,0,,infer_with_explanation,AttributionSum,"[0.5151515007019043, -0.17391304671764374, 0.0, 0.7982456088066101, 0.686274528503418]","[0.13522951784341408, -0.09938691959636634, 0.0, -1.0, 0.36980684215483883]","{0: 0.6525332588575455, 1: 0.34746674114245446}",0,5.0,True,5.0
0,251,2,1,2,single_condition,input_gradients,attribution,wine_quality,1202,training,2,1,,infer_no_explanation,AttributionSum,"[0.7575757503509521, 0.47826087474823, 0.009891197085380554, 0.2631579041481018, 0.5686274766921997]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,251,2,1,2,single_condition,input_gradients,attribution,wine_quality,1202,training,2,1,,infer_with_explanation,AttributionSum,"[0.7575757503509521, 0.47826087474823, 0.009891197085380554, 0.2631579041481018, 0.5686274766921997]","[1.0, 0.5146729786278951, -0.005671388566981709, -0.1828489476257141, -0.25315677667902337]","{0: 0.18024729023631947, 1: 0.8197527097636805}",1,5.0,True,5.0
0,251,3,1,3,single_condition,input_gradients,attribution,wine_quality,506,training,3,1,,infer_no_explanation,AttributionSum,"[0.4848484992980957, 1.1956521272659302, 0.09891197085380554, -0.05263157933950424, 0.37254902720451355]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,251,3,1,3,single_condition,input_gradients,attribution,wine_quality,506,training,3,1,,infer_with_explanation,AttributionSum,"[0.4848484992980957, 1.1956521272659302, 0.09891197085380554, -0.05263157933950424, 0.37254902720451355]","[0.3960801373490514, 1.0, -0.004439264425372402, -0.037604213142324205, 0.008954498770553402]","{0: 0.19843887131808935, 1: 0.8015611286819107}",1,5.0,True,5.0
1,251,4,1,4,single_condition,input_gradients,attribution,wine_quality,637,training,4,0,,infer_no_explanation,AttributionSum,"[0.06060606241226196, 0.1304347813129425, 1.3254203796386719, 1.0789474248886108, 0.3529411852359772]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,251,4,1,4,single_condition,input_gradients,attribution,wine_quality,637,training,4,0,,infer_with_explanation,AttributionSum,"[0.06060606241226196, 0.1304347813129425, 1.3254203796386719, 1.0789474248886108, 0.3529411852359772]","[0.04698239774043514, -0.01542381014626698, -1.0, -0.41194003443164395, -0.02273283816389475]","{0: 0.8040717576757379, 1: 0.19592824232426204}",0,5.0,True,5.0
0,251,5,1,1,single_condition,input_gradients,attribution,wine_quality,491,testing,1,1,True,infer_with_explanation,AttributionSum,"[1.2424242496490479, 0.695652186870575, 0.13847675919532776, 0.24561403691768646, 0.5490196347236633]","[-1.0, 0.6521209324765508, -0.04997929488512401, 0.04271726098676569, 0.2756459686975779]","{0: 0.586103164006401, 1: 0.413896835993599}",0,5.0,False,
0,251,6,1,2,single_condition,input_gradients,attribution,wine_quality,861,testing,2,0,True,infer_with_explanation,AttributionSum,"[0.6969696879386902, 0.28260868787765503, 0.7616221308708191, 1.2982456684112549, 1.1764706373214722]","[1.0, -0.006460956826962895, -0.8202281292468544, -0.8764898447670144, -0.4240372894122666]","{0: 0.46916165385503783, 1: 0.5308383461449622}",1,5.0,False,
1,251,7,1,3,single_condition,input_gradients,attribution,wine_quality,1306,testing,3,0,False,infer_no_explanation,AttributionSum,"[0.27272728085517883, 0.32608696818351746, 0.7912957668304443, 0.7368420958518982, 0.45098039507865906]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,251,8,1,4,single_condition,input_gradients,attribution,wine_quality,960,testing,4,1,True,infer_with_explanation,AttributionSum,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]","[0.6564763188705366, 0.5662321757502489, -1.0, -0.3295922291705598, 0.04777770570824101]","{0: 0.5850462124756373, 1: 0.41495378752436274}",0,5.0,False,
1,251,9,1,5,single_condition,input_gradients,attribution,wine_quality,888,testing,5,0,False,infer_no_explanation,AttributionSum,"[0.6060606241226196, 0.19565217196941376, 0.5242334604263306, 0.5263158082962036, 0.7254902124404907]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,251,10,1,6,single_condition,input_gradients,attribution,wine_quality,377,testing,6,1,False,infer_no_explanation,AttributionSum,"[0.8484848737716675, 1.43478262424469, 0.06923837959766388, 0.0, 0.27450981736183167]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,252,1,1,1,single_condition,input_gradients,importance,wine_quality,1066,training,1,1,,infer_no_explanation,ImportanceCategorization,"[1.0, 0.54347825050354, 0.1483679562807083, 0.4385964870452881, 0.6666666865348816]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,252,1,1,1,single_condition,input_gradients,importance,wine_quality,1066,training,1,1,,infer_with_explanation,ImportanceCategorization,"[1.0, 0.54347825050354, 0.1483679562807083, 0.4385964870452881, 0.6666666865348816]","[0.43788397587822797, 1.0, 0.1262649032493504, 0.36534678501950285, 0.24657049885129376]","{0: 0.5, 1: 0.5}",0,5.0,False,5.0
1,252,2,1,2,single_condition,input_gradients,importance,wine_quality,455,training,2,1,,infer_no_explanation,ImportanceCategorization,"[1.2727272510528564, 0.47826087474823, 0.07912957668304443, 0.6140350699424744, 0.3137255012989044]",,{1: 1.0},1,5.0,True,
1,252,2,1,2,single_condition,input_gradients,importance,wine_quality,455,training,2,1,,infer_with_explanation,ImportanceCategorization,"[1.2727272510528564, 0.47826087474823, 0.07912957668304443, 0.6140350699424744, 0.3137255012989044]","[0.4719570103224375, 1.0, 0.10823912404222501, 0.7169001730943811, 0.05957040220286757]",{1: 1.0},1,5.0,True,5.0
0,252,3,1,3,single_condition,input_gradients,importance,wine_quality,908,training,3,0,,infer_no_explanation,ImportanceCategorization,"[0.4848484992980957, 0.260869562625885, 0.4945598542690277, 0.4385964870452881, 0.7254902124404907]",,{1: 1.0},1,5.0,False,
0,252,3,1,3,single_condition,input_gradients,importance,wine_quality,908,training,3,0,,infer_with_explanation,ImportanceCategorization,"[0.4848484992980957, 0.260869562625885, 0.4945598542690277, 0.4385964870452881, 0.7254902124404907]","[0.9123867962116387, 0.5323874508438504, 0.10960808953393611, 0.1546686963716253, 1.0]",{1: 1.0},1,5.0,False,5.0
1,252,4,1,4,single_condition,input_gradients,importance,wine_quality,797,training,4,0,,infer_no_explanation,ImportanceCategorization,"[0.4848484992980957, 0.739130437374115, 0.306627094745636, 0.17543859779834747, 0.3529411852359772]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
