participantId,trialId,block,trialWithinBlock,withinCondition,validation_condition,explanation_property,dataId,instanceId,CV_num_training_levels,CV_num_testing_levels,CV_same_instructions_levels,CV_same_display_format_levels,phase,phaseTrialId
139,13,1,3,single_condition,predict_without_timer,robust,sim2real,478,10,30,True,True,testing,3
139,14,1,4,single_condition,predict_without_timer,robust,sim2real,762,10,30,True,True,testing,4
139,15,1,5,single_condition,predict_without_timer,robust,sim2real,710,10,30,True,True,testing,5
139,16,1,6,single_condition,predict_without_timer,robust,sim2real,765,10,30,True,True,testing,6
139,17,1,7,single_condition,predict_without_timer,robust,sim2real,588,10,30,True,True,testing,7
139,18,1,8,single_condition,predict_without_timer,robust,sim2real,21,10,30,True,True,testing,8
139,19,1,9,single_condition,predict_without_timer,robust,sim2real,518,10,30,True,True,testing,9
139,20,1,10,single_condition,predict_without_timer,robust,sim2real,669,10,30,True,True,testing,10
139,21,1,11,single_condition,predict_without_timer,robust,sim2real,376,10,30,True,True,testing,11
139,22,1,12,single_condition,predict_without_timer,robust,sim2real,795,10,30,True,True,testing,12
139,23,1,13,single_condition,predict_without_timer,robust,sim2real,528,10,30,True,True,testing,13
139,24,1,14,single_condition,predict_without_timer,robust,sim2real,189,10,30,True,True,testing,14
139,25,1,15,single_condition,predict_without_timer,robust,sim2real,161,10,30,True,True,testing,15
139,26,1,16,single_condition,predict_without_timer,robust,sim2real,730,10,30,True,True,testing,16
139,27,1,17,single_condition,predict_without_timer,robust,sim2real,416,10,30,True,True,testing,17
139,28,1,18,single_condition,predict_without_timer,robust,sim2real,82,10,30,True,True,testing,18
139,29,1,19,single_condition,predict_without_timer,robust,sim2real,91,10,30,True,True,testing,19
139,30,1,20,single_condition,predict_without_timer,robust,sim2real,129,10,30,True,True,testing,20
139,31,1,21,single_condition,predict_without_timer,robust,sim2real,219,10,30,True,True,testing,21
139,32,1,22,single_condition,predict_without_timer,robust,sim2real,107,10,30,True,True,testing,22
139,33,1,23,single_condition,predict_without_timer,robust,sim2real,175,10,30,True,True,testing,23
139,34,1,24,single_condition,predict_without_timer,robust,sim2real,265,10,30,True,True,testing,24
139,35,1,25,single_condition,predict_without_timer,robust,sim2real,741,10,30,True,True,testing,25
139,36,1,26,single_condition,predict_without_timer,robust,sim2real,393,10,30,True,True,testing,26
139,37,1,27,single_condition,predict_without_timer,robust,sim2real,754,10,30,True,True,testing,27
139,38,1,28,single_condition,predict_without_timer,robust,sim2real,361,10,30,True,True,testing,28
139,39,1,29,single_condition,predict_without_timer,robust,sim2real,582,10,30,True,True,testing,29
139,40,1,30,single_condition,predict_without_timer,robust,sim2real,444,10,30,True,True,testing,30
140,1,0,1,training,predict_without_timer,sparse_robust,sim2real,594,10,30,True,True,training,1
140,2,0,2,training,predict_without_timer,sparse_robust,sim2real,123,10,30,True,True,training,2
140,3,0,3,training,predict_without_timer,sparse_robust,sim2real,609,10,30,True,True,training,3
140,4,0,4,training,predict_without_timer,sparse_robust,sim2real,578,10,30,True,True,training,4
140,5,0,5,training,predict_without_timer,sparse_robust,sim2real,732,10,30,True,True,training,5
140,6,0,6,training,predict_without_timer,sparse_robust,sim2real,236,10,30,True,True,training,6
140,7,0,7,training,predict_without_timer,sparse_robust,sim2real,490,10,30,True,True,training,7
140,8,0,8,training,predict_without_timer,sparse_robust,sim2real,224,10,30,True,True,training,8
140,9,0,9,training,predict_without_timer,sparse_robust,sim2real,75,10,30,True,True,training,9
140,10,0,10,training,predict_without_timer,sparse_robust,sim2real,452,10,30,True,True,training,10
140,11,1,1,single_condition,predict_without_timer,sparse_robust,sim2real,786,10,30,True,True,testing,1
140,12,1,2,single_condition,predict_without_timer,sparse_robust,sim2real,121,10,30,True,True,testing,2
140,13,1,3,single_condition,predict_without_timer,sparse_robust,sim2real,110,10,30,True,True,testing,3
140,14,1,4,single_condition,predict_without_timer,sparse_robust,sim2real,330,10,30,True,True,testing,4
140,15,1,5,single_condition,predict_without_timer,sparse_robust,sim2real,142,10,30,True,True,testing,5
140,16,1,6,single_condition,predict_without_timer,sparse_robust,sim2real,565,10,30,True,True,testing,6
140,17,1,7,single_condition,predict_without_timer,sparse_robust,sim2real,155,10,30,True,True,testing,7
140,18,1,8,single_condition,predict_without_timer,sparse_robust,sim2real,271,10,30,True,True,testing,8
140,19,1,9,single_condition,predict_without_timer,sparse_robust,sim2real,252,10,30,True,True,testing,9
140,20,1,10,single_condition,predict_without_timer,sparse_robust,sim2real,14,10,30,True,True,testing,10
140,21,1,11,single_condition,predict_without_timer,sparse_robust,sim2real,573,10,30,True,True,testing,11
140,22,1,12,single_condition,predict_without_timer,sparse_robust,sim2real,774,10,30,True,True,testing,12
140,23,1,13,single_condition,predict_without_timer,sparse_robust,sim2real,185,10,30,True,True,testing,13
140,24,1,14,single_condition,predict_without_timer,sparse_robust,sim2real,189,10,30,True,True,testing,14
140,25,1,15,single_condition,predict_without_timer,sparse_robust,sim2real,795,10,30,True,True,testing,15
140,26,1,16,single_condition,predict_without_timer,sparse_robust,sim2real,355,10,30,True,True,testing,16
140,27,1,17,single_condition,predict_without_timer,sparse_robust,sim2real,6,10,30,True,True,testing,17
140,28,1,18,single_condition,predict_without_timer,sparse_robust,sim2real,676,10,30,True,True,testing,18
140,29,1,19,single_condition,predict_without_timer,sparse_robust,sim2real,26,10,30,True,True,testing,19
140,30,1,20,single_condition,predict_without_timer,sparse_robust,sim2real,117,10,30,True,True,testing,20
140,31,1,21,single_condition,predict_without_timer,sparse_robust,sim2real,19,10,30,True,True,testing,21
140,32,1,22,single_condition,predict_without_timer,sparse_robust,sim2real,672,10,30,True,True,testing,22
140,33,1,23,single_condition,predict_without_timer,sparse_robust,sim2real,333,10,30,True,True,testing,23
140,34,1,24,single_condition,predict_without_timer,sparse_robust,sim2real,696,10,30,True,True,testing,24
140,35,1,25,single_condition,predict_without_timer,sparse_robust,sim2real,223,10,30,True,True,testing,25
140,36,1,26,single_condition,predict_without_timer,sparse_robust,sim2real,325,10,30,True,True,testing,26
140,37,1,27,single_condition,predict_without_timer,sparse_robust,sim2real,621,10,30,True,True,testing,27
140,38,1,28,single_condition,predict_without_timer,sparse_robust,sim2real,703,10,30,True,True,testing,28
140,39,1,29,single_condition,predict_without_timer,sparse_robust,sim2real,12,10,30,True,True,testing,29
140,40,1,30,single_condition,predict_without_timer,sparse_robust,sim2real,506,10,30,True,True,testing,30
141,1,0,1,training,predict_with_timer,faithful,sim2real,747,10,30,True,True,training,1
141,2,0,2,training,predict_with_timer,faithful,sim2real,483,10,30,True,True,training,2
141,3,0,3,training,predict_with_timer,faithful,sim2real,36,10,30,True,True,training,3
141,4,0,4,training,predict_with_timer,faithful,sim2real,733,10,30,True,True,training,4
141,5,0,5,training,predict_with_timer,faithful,sim2real,548,10,30,True,True,training,5
141,6,0,6,training,predict_with_timer,faithful,sim2real,170,10,30,True,True,training,6
141,7,0,7,training,predict_with_timer,faithful,sim2real,176,10,30,True,True,training,7
141,8,0,8,training,predict_with_timer,faithful,sim2real,249,10,30,True,True,training,8
141,9,0,9,training,predict_with_timer,faithful,sim2real,587,10,30,True,True,training,9
141,10,0,10,training,predict_with_timer,faithful,sim2real,276,10,30,True,True,training,10
141,11,1,1,single_condition,predict_with_timer,faithful,sim2real,185,10,30,True,True,testing,1
141,12,1,2,single_condition,predict_with_timer,faithful,sim2real,277,10,30,True,True,testing,2
141,13,1,3,single_condition,predict_with_timer,faithful,sim2real,563,10,30,True,True,testing,3
141,14,1,4,single_condition,predict_with_timer,faithful,sim2real,67,10,30,True,True,testing,4
141,15,1,5,single_condition,predict_with_timer,faithful,sim2real,562,10,30,True,True,testing,5
141,16,1,6,single_condition,predict_with_timer,faithful,sim2real,221,10,30,True,True,testing,6
141,17,1,7,single_condition,predict_with_timer,faithful,sim2real,508,10,30,True,True,testing,7
141,18,1,8,single_condition,predict_with_timer,faithful,sim2real,542,10,30,True,True,testing,8
141,19,1,9,single_condition,predict_with_timer,faithful,sim2real,220,10,30,True,True,testing,9
141,20,1,10,single_condition,predict_with_timer,faithful,sim2real,545,10,30,True,True,testing,10
141,21,1,11,single_condition,predict_with_timer,faithful,sim2real,445,10,30,True,True,testing,11
141,22,1,12,single_condition,predict_with_timer,faithful,sim2real,214,10,30,True,True,testing,12
141,23,1,13,single_condition,predict_with_timer,faithful,sim2real,615,10,30,True,True,testing,13
141,24,1,14,single_condition,predict_with_timer,faithful,sim2real,786,10,30,True,True,testing,14
141,25,1,15,single_condition,predict_with_timer,faithful,sim2real,512,10,30,True,True,testing,15
141,26,1,16,single_condition,predict_with_timer,faithful,sim2real,325,10,30,True,True,testing,16
141,27,1,17,single_condition,predict_with_timer,faithful,sim2real,121,10,30,True,True,testing,17
141,28,1,18,single_condition,predict_with_timer,faithful,sim2real,378,10,30,True,True,testing,18
141,29,1,19,single_condition,predict_with_timer,faithful,sim2real,655,10,30,True,True,testing,19
141,30,1,20,single_condition,predict_with_timer,faithful,sim2real,633,10,30,True,True,testing,20
141,31,1,21,single_condition,predict_with_timer,faithful,sim2real,617,10,30,True,True,testing,21
141,32,1,22,single_condition,predict_with_timer,faithful,sim2real,355,10,30,True,True,testing,22
141,33,1,23,single_condition,predict_with_timer,faithful,sim2real,110,10,30,True,True,testing,23
141,34,1,24,single_condition,predict_with_timer,faithful,sim2real,577,10,30,True,True,testing,24
141,35,1,25,single_condition,predict_with_timer,faithful,sim2real,705,10,30,True,True,testing,25
141,36,1,26,single_condition,predict_with_timer,faithful,sim2real,528,10,30,True,True,testing,26
141,37,1,27,single_condition,predict_with_timer,faithful,sim2real,309,10,30,True,True,testing,27
141,38,1,28,single_condition,predict_with_timer,faithful,sim2real,227,10,30,True,True,testing,28
141,39,1,29,single_condition,predict_with_timer,faithful,sim2real,340,10,30,True,True,testing,29
141,40,1,30,single_condition,predict_with_timer,faithful,sim2real,556,10,30,True,True,testing,30
142,1,0,1,training,predict_with_timer,sparse,sim2real,407,10,30,True,True,training,1
142,2,0,2,training,predict_with_timer,sparse,sim2real,206,10,30,True,True,training,2
142,3,0,3,training,predict_with_timer,sparse,sim2real,263,10,30,True,True,training,3
142,4,0,4,training,predict_with_timer,sparse,sim2real,548,10,30,True,True,training,4
142,5,0,5,training,predict_with_timer,sparse,sim2real,306,10,30,True,True,training,5
142,6,0,6,training,predict_with_timer,sparse,sim2real,735,10,30,True,True,training,6
142,7,0,7,training,predict_with_timer,sparse,sim2real,737,10,30,True,True,training,7
142,8,0,8,training,predict_with_timer,sparse,sim2real,386,10,30,True,True,training,8
142,9,0,9,training,predict_with_timer,sparse,sim2real,465,10,30,True,True,training,9
142,10,0,10,training,predict_with_timer,sparse,sim2real,353,10,30,True,True,training,10
142,11,1,1,single_condition,predict_with_timer,sparse,sim2real,322,10,30,True,True,testing,1
142,12,1,2,single_condition,predict_with_timer,sparse,sim2real,115,10,30,True,True,testing,2
142,13,1,3,single_condition,predict_with_timer,sparse,sim2real,107,10,30,True,True,testing,3
142,14,1,4,single_condition,predict_with_timer,sparse,sim2real,415,10,30,True,True,testing,4
142,15,1,5,single_condition,predict_with_timer,sparse,sim2real,536,10,30,True,True,testing,5
142,16,1,6,single_condition,predict_with_timer,sparse,sim2real,543,10,30,True,True,testing,6
142,17,1,7,single_condition,predict_with_timer,sparse,sim2real,174,10,30,True,True,testing,7
142,18,1,8,single_condition,predict_with_timer,sparse,sim2real,377,10,30,True,True,testing,8
142,19,1,9,single_condition,predict_with_timer,sparse,sim2real,653,10,30,True,True,testing,9
142,20,1,10,single_condition,predict_with_timer,sparse,sim2real,525,10,30,True,True,testing,10
142,21,1,11,single_condition,predict_with_timer,sparse,sim2real,395,10,30,True,True,testing,11
142,22,1,12,single_condition,predict_with_timer,sparse,sim2real,346,10,30,True,True,testing,12
142,23,1,13,single_condition,predict_with_timer,sparse,sim2real,277,10,30,True,True,testing,13
142,24,1,14,single_condition,predict_with_timer,sparse,sim2real,247,10,30,True,True,testing,14
142,25,1,15,single_condition,predict_with_timer,sparse,sim2real,376,10,30,True,True,testing,15
142,26,1,16,single_condition,predict_with_timer,sparse,sim2real,221,10,30,True,True,testing,16
142,27,1,17,single_condition,predict_with_timer,sparse,sim2real,703,10,30,True,True,testing,17
142,28,1,18,single_condition,predict_with_timer,sparse,sim2real,298,10,30,True,True,testing,18
142,29,1,19,single_condition,predict_with_timer,sparse,sim2real,480,10,30,True,True,testing,19
142,30,1,20,single_condition,predict_with_timer,sparse,sim2real,675,10,30,True,True,testing,20
142,31,1,21,single_condition,predict_with_timer,sparse,sim2real,59,10,30,True,True,testing,21
142,32,1,22,single_condition,predict_with_timer,sparse,sim2real,14,10,30,True,True,testing,22
142,33,1,23,single_condition,predict_with_timer,sparse,sim2real,774,10,30,True,True,testing,23
142,34,1,24,single_condition,predict_with_timer,sparse,sim2real,677,10,30,True,True,testing,24
142,35,1,25,single_condition,predict_with_timer,sparse,sim2real,226,10,30,True,True,testing,25
142,36,1,26,single_condition,predict_with_timer,sparse,sim2real,512,10,30,True,True,testing,26
142,37,1,27,single_condition,predict_with_timer,sparse,sim2real,363,10,30,True,True,testing,27
142,38,1,28,single_condition,predict_with_timer,sparse,sim2real,325,10,30,True,True,testing,28
142,39,1,29,single_condition,predict_with_timer,sparse,sim2real,402,10,30,True,True,testing,29
142,40,1,30,single_condition,predict_with_timer,sparse,sim2real,709,10,30,True,True,testing,30
143,1,0,1,training,predict_with_timer,robust,sim2real,750,10,30,True,True,training,1
143,2,0,2,training,predict_with_timer,robust,sim2real,46,10,30,True,True,training,2
143,3,0,3,training,predict_with_timer,robust,sim2real,222,10,30,True,True,training,3
143,4,0,4,training,predict_with_timer,robust,sim2real,647,10,30,True,True,training,4
143,5,0,5,training,predict_with_timer,robust,sim2real,784,10,30,True,True,training,5
143,6,0,6,training,predict_with_timer,robust,sim2real,306,10,30,True,True,training,6
143,7,0,7,training,predict_with_timer,robust,sim2real,552,10,30,True,True,training,7
143,8,0,8,training,predict_with_timer,robust,sim2real,467,10,30,True,True,training,8
143,9,0,9,training,predict_with_timer,robust,sim2real,558,10,30,True,True,training,9
143,10,0,10,training,predict_with_timer,robust,sim2real,439,10,30,True,True,training,10
143,11,1,1,single_condition,predict_with_timer,robust,sim2real,129,10,30,True,True,testing,1
143,12,1,2,single_condition,predict_with_timer,robust,sim2real,655,10,30,True,True,testing,2
143,13,1,3,single_condition,predict_with_timer,robust,sim2real,495,10,30,True,True,testing,3
143,14,1,4,single_condition,predict_with_timer,robust,sim2real,349,10,30,True,True,testing,4
143,15,1,5,single_condition,predict_with_timer,robust,sim2real,576,10,30,True,True,testing,5
143,16,1,6,single_condition,predict_with_timer,robust,sim2real,764,10,30,True,True,testing,6
143,17,1,7,single_condition,predict_with_timer,robust,sim2real,633,10,30,True,True,testing,7
143,18,1,8,single_condition,predict_with_timer,robust,sim2real,162,10,30,True,True,testing,8
143,19,1,9,single_condition,predict_with_timer,robust,sim2real,195,10,30,True,True,testing,9
143,20,1,10,single_condition,predict_with_timer,robust,sim2real,30,10,30,True,True,testing,10
143,21,1,11,single_condition,predict_with_timer,robust,sim2real,337,10,30,True,True,testing,11
143,22,1,12,single_condition,predict_with_timer,robust,sim2real,130,10,30,True,True,testing,12
143,23,1,13,single_condition,predict_with_timer,robust,sim2real,701,10,30,True,True,testing,13
143,24,1,14,single_condition,predict_with_timer,robust,sim2real,640,10,30,True,True,testing,14
143,25,1,15,single_condition,predict_with_timer,robust,sim2real,219,10,30,True,True,testing,15
143,26,1,16,single_condition,predict_with_timer,robust,sim2real,223,10,30,True,True,testing,16
143,27,1,17,single_condition,predict_with_timer,robust,sim2real,361,10,30,True,True,testing,17
143,28,1,18,single_condition,predict_with_timer,robust,sim2real,340,10,30,True,True,testing,18
143,29,1,19,single_condition,predict_with_timer,robust,sim2real,763,10,30,True,True,testing,19
143,30,1,20,single_condition,predict_with_timer,robust,sim2real,785,10,30,True,True,testing,20
143,31,1,21,single_condition,predict_with_timer,robust,sim2real,82,10,30,True,True,testing,21
143,32,1,22,single_condition,predict_with_timer,robust,sim2real,573,10,30,True,True,testing,22
143,33,1,23,single_condition,predict_with_timer,robust,sim2real,227,10,30,True,True,testing,23
143,34,1,24,single_condition,predict_with_timer,robust,sim2real,231,10,30,True,True,testing,24
143,35,1,25,single_condition,predict_with_timer,robust,sim2real,285,10,30,True,True,testing,25
143,36,1,26,single_condition,predict_with_timer,robust,sim2real,174,10,30,True,True,testing,26
143,37,1,27,single_condition,predict_with_timer,robust,sim2real,565,10,30,True,True,testing,27
143,38,1,28,single_condition,predict_with_timer,robust,sim2real,582,10,30,True,True,testing,28
143,39,1,29,single_condition,predict_with_timer,robust,sim2real,146,10,30,True,True,testing,29
143,40,1,30,single_condition,predict_with_timer,robust,sim2real,35,10,30,True,True,testing,30
144,1,0,1,training,predict_with_timer,sparse_robust,sim2real,51,10,30,True,True,training,1
144,2,0,2,training,predict_with_timer,sparse_robust,sim2real,796,10,30,True,True,training,2
144,3,0,3,training,predict_with_timer,sparse_robust,sim2real,779,10,30,True,True,training,3
144,4,0,4,training,predict_with_timer,sparse_robust,sim2real,745,10,30,True,True,training,4
144,5,0,5,training,predict_with_timer,sparse_robust,sim2real,154,10,30,True,True,training,5
144,6,0,6,training,predict_with_timer,sparse_robust,sim2real,757,10,30,True,True,training,6
144,7,0,7,training,predict_with_timer,sparse_robust,sim2real,180,10,30,True,True,training,7
144,8,0,8,training,predict_with_timer,sparse_robust,sim2real,772,10,30,True,True,training,8
144,9,0,9,training,predict_with_timer,sparse_robust,sim2real,488,10,30,True,True,training,9
144,10,0,10,training,predict_with_timer,sparse_robust,sim2real,88,10,30,True,True,training,10
144,11,1,1,single_condition,predict_with_timer,sparse_robust,sim2real,791,10,30,True,True,testing,1
144,12,1,2,single_condition,predict_with_timer,sparse_robust,sim2real,731,10,30,True,True,testing,2
144,13,1,3,single_condition,predict_with_timer,sparse_robust,sim2real,67,10,30,True,True,testing,3
144,14,1,4,single_condition,predict_with_timer,sparse_robust,sim2real,175,10,30,True,True,testing,4
144,15,1,5,single_condition,predict_with_timer,sparse_robust,sim2real,640,10,30,True,True,testing,5
144,16,1,6,single_condition,predict_with_timer,sparse_robust,sim2real,780,10,30,True,True,testing,6
144,17,1,7,single_condition,predict_with_timer,sparse_robust,sim2real,430,10,30,True,True,testing,7
144,18,1,8,single_condition,predict_with_timer,sparse_robust,sim2real,220,10,30,True,True,testing,8
144,19,1,9,single_condition,predict_with_timer,sparse_robust,sim2real,476,10,30,True,True,testing,9
144,20,1,10,single_condition,predict_with_timer,sparse_robust,sim2real,740,10,30,True,True,testing,10
144,21,1,11,single_condition,predict_with_timer,sparse_robust,sim2real,120,10,30,True,True,testing,11
144,22,1,12,single_condition,predict_with_timer,sparse_robust,sim2real,469,10,30,True,True,testing,12
144,23,1,13,single_condition,predict_with_timer,sparse_robust,sim2real,727,10,30,True,True,testing,13
144,24,1,14,single_condition,predict_with_timer,sparse_robust,sim2real,464,10,30,True,True,testing,14
144,25,1,15,single_condition,predict_with_timer,sparse_robust,sim2real,629,10,30,True,True,testing,15
144,26,1,16,single_condition,predict_with_timer,sparse_robust,sim2real,260,10,30,True,True,testing,16
144,27,1,17,single_condition,predict_with_timer,sparse_robust,sim2real,565,10,30,True,True,testing,17
144,28,1,18,single_condition,predict_with_timer,sparse_robust,sim2real,795,10,30,True,True,testing,18
144,29,1,19,single_condition,predict_with_timer,sparse_robust,sim2real,14,10,30,True,True,testing,19
144,30,1,20,single_condition,predict_with_timer,sparse_robust,sim2real,553,10,30,True,True,testing,20
144,31,1,21,single_condition,predict_with_timer,sparse_robust,sim2real,627,10,30,True,True,testing,21
144,32,1,22,single_condition,predict_with_timer,sparse_robust,sim2real,278,10,30,True,True,testing,22
144,33,1,23,single_condition,predict_with_timer,sparse_robust,sim2real,525,10,30,True,True,testing,23
144,34,1,24,single_condition,predict_with_timer,sparse_robust,sim2real,571,10,30,True,True,testing,24
144,35,1,25,single_condition,predict_with_timer,sparse_robust,sim2real,692,10,30,True,True,testing,25
144,36,1,26,single_condition,predict_with_timer,sparse_robust,sim2real,567,10,30,True,True,testing,26
144,37,1,27,single_condition,predict_with_timer,sparse_robust,sim2real,336,10,30,True,True,testing,27
144,38,1,28,single_condition,predict_with_timer,sparse_robust,sim2real,252,10,30,True,True,testing,28
144,39,1,29,single_condition,predict_with_timer,sparse_robust,sim2real,56,10,30,True,True,testing,29
144,40,1,30,single_condition,predict_with_timer,sparse_robust,sim2real,298,10,30,True,True,testing,30
145,1,0,1,training,feature_check,faithful,sim2real,338,10,30,True,True,training,1
145,2,0,2,training,feature_check,faithful,sim2real,350,10,30,True,True,training,2
145,3,0,3,training,feature_check,faithful,sim2real,410,10,30,True,True,training,3
145,4,0,4,training,feature_check,faithful,sim2real,505,10,30,True,True,training,4
145,5,0,5,training,feature_check,faithful,sim2real,209,10,30,True,True,training,5
145,6,0,6,training,feature_check,faithful,sim2real,664,10,30,True,True,training,6
145,7,0,7,training,feature_check,faithful,sim2real,140,10,30,True,True,training,7
145,8,0,8,training,feature_check,faithful,sim2real,200,10,30,True,True,training,8
145,9,0,9,training,feature_check,faithful,sim2real,496,10,30,True,True,training,9
145,10,0,10,training,feature_check,faithful,sim2real,580,10,30,True,True,training,10
145,11,1,1,single_condition,feature_check,faithful,sim2real,324,10,30,True,True,testing,1
145,12,1,2,single_condition,feature_check,faithful,sim2real,561,10,30,True,True,testing,2
145,13,1,3,single_condition,feature_check,faithful,sim2real,600,10,30,True,True,testing,3
145,14,1,4,single_condition,feature_check,faithful,sim2real,455,10,30,True,True,testing,4
145,15,1,5,single_condition,feature_check,faithful,sim2real,430,10,30,True,True,testing,5
145,16,1,6,single_condition,feature_check,faithful,sim2real,115,10,30,True,True,testing,6
145,17,1,7,single_condition,feature_check,faithful,sim2real,174,10,30,True,True,testing,7
145,18,1,8,single_condition,feature_check,faithful,sim2real,219,10,30,True,True,testing,8
145,19,1,9,single_condition,feature_check,faithful,sim2real,285,10,30,True,True,testing,9
145,20,1,10,single_condition,feature_check,faithful,sim2real,765,10,30,True,True,testing,10
145,21,1,11,single_condition,feature_check,faithful,sim2real,450,10,30,True,True,testing,11
145,22,1,12,single_condition,feature_check,faithful,sim2real,126,10,30,True,True,testing,12
145,23,1,13,single_condition,feature_check,faithful,sim2real,713,10,30,True,True,testing,13
145,24,1,14,single_condition,feature_check,faithful,sim2real,731,10,30,True,True,testing,14
145,25,1,15,single_condition,feature_check,faithful,sim2real,512,10,30,True,True,testing,15
145,26,1,16,single_condition,feature_check,faithful,sim2real,641,10,30,True,True,testing,16
145,27,1,17,single_condition,feature_check,faithful,sim2real,162,10,30,True,True,testing,17
145,28,1,18,single_condition,feature_check,faithful,sim2real,120,10,30,True,True,testing,18
145,29,1,19,single_condition,feature_check,faithful,sim2real,730,10,30,True,True,testing,19
145,30,1,20,single_condition,feature_check,faithful,sim2real,502,10,30,True,True,testing,20
145,31,1,21,single_condition,feature_check,faithful,sim2real,309,10,30,True,True,testing,21
145,32,1,22,single_condition,feature_check,faithful,sim2real,495,10,30,True,True,testing,22
145,33,1,23,single_condition,feature_check,faithful,sim2real,562,10,30,True,True,testing,23
145,34,1,24,single_condition,feature_check,faithful,sim2real,31,10,30,True,True,testing,24
145,35,1,25,single_condition,feature_check,faithful,sim2real,480,10,30,True,True,testing,25
145,36,1,26,single_condition,feature_check,faithful,sim2real,753,10,30,True,True,testing,26
145,37,1,27,single_condition,feature_check,faithful,sim2real,160,10,30,True,True,testing,27
145,38,1,28,single_condition,feature_check,faithful,sim2real,118,10,30,True,True,testing,28
145,39,1,29,single_condition,feature_check,faithful,sim2real,268,10,30,True,True,testing,29
145,40,1,30,single_condition,feature_check,faithful,sim2real,129,10,30,True,True,testing,30
146,1,0,1,training,feature_check,sparse,sim2real,733,10,30,True,True,training,1
146,2,0,2,training,feature_check,sparse,sim2real,411,10,30,True,True,training,2
146,3,0,3,training,feature_check,sparse,sim2real,203,10,30,True,True,training,3
146,4,0,4,training,feature_check,sparse,sim2real,408,10,30,True,True,training,4
146,5,0,5,training,feature_check,sparse,sim2real,263,10,30,True,True,training,5
146,6,0,6,training,feature_check,sparse,sim2real,186,10,30,True,True,training,6
146,7,0,7,training,feature_check,sparse,sim2real,207,10,30,True,True,training,7
146,8,0,8,training,feature_check,sparse,sim2real,440,10,30,True,True,training,8
146,9,0,9,training,feature_check,sparse,sim2real,467,10,30,True,True,training,9
146,10,0,10,training,feature_check,sparse,sim2real,239,10,30,True,True,training,10
146,11,1,1,single_condition,feature_check,sparse,sim2real,369,10,30,True,True,testing,1
146,12,1,2,single_condition,feature_check,sparse,sim2real,617,10,30,True,True,testing,2
146,13,1,3,single_condition,feature_check,sparse,sim2real,313,10,30,True,True,testing,3
146,14,1,4,single_condition,feature_check,sparse,sim2real,710,10,30,True,True,testing,4
146,15,1,5,single_condition,feature_check,sparse,sim2real,445,10,30,True,True,testing,5
146,16,1,6,single_condition,feature_check,sparse,sim2real,340,10,30,True,True,testing,6
146,17,1,7,single_condition,feature_check,sparse,sim2real,480,10,30,True,True,testing,7
146,18,1,8,single_condition,feature_check,sparse,sim2real,372,10,30,True,True,testing,8
146,19,1,9,single_condition,feature_check,sparse,sim2real,764,10,30,True,True,testing,9
146,20,1,10,single_condition,feature_check,sparse,sim2real,336,10,30,True,True,testing,10
146,21,1,11,single_condition,feature_check,sparse,sim2real,567,10,30,True,True,testing,11
146,22,1,12,single_condition,feature_check,sparse,sim2real,731,10,30,True,True,testing,12
146,23,1,13,single_condition,feature_check,sparse,sim2real,136,10,30,True,True,testing,13
146,24,1,14,single_condition,feature_check,sparse,sim2real,696,10,30,True,True,testing,14
146,25,1,15,single_condition,feature_check,sparse,sim2real,455,10,30,True,True,testing,15
146,26,1,16,single_condition,feature_check,sparse,sim2real,169,10,30,True,True,testing,16
146,27,1,17,single_condition,feature_check,sparse,sim2real,568,10,30,True,True,testing,17
146,28,1,18,single_condition,feature_check,sparse,sim2real,588,10,30,True,True,testing,18
146,29,1,19,single_condition,feature_check,sparse,sim2real,125,10,30,True,True,testing,19
146,30,1,20,single_condition,feature_check,sparse,sim2real,797,10,30,True,True,testing,20
146,31,1,21,single_condition,feature_check,sparse,sim2real,774,10,30,True,True,testing,21
146,32,1,22,single_condition,feature_check,sparse,sim2real,219,10,30,True,True,testing,22
146,33,1,23,single_condition,feature_check,sparse,sim2real,108,10,30,True,True,testing,23
146,34,1,24,single_condition,feature_check,sparse,sim2real,658,10,30,True,True,testing,24
146,35,1,25,single_condition,feature_check,sparse,sim2real,683,10,30,True,True,testing,25
146,36,1,26,single_condition,feature_check,sparse,sim2real,13,10,30,True,True,testing,26
146,37,1,27,single_condition,feature_check,sparse,sim2real,328,10,30,True,True,testing,27
146,38,1,28,single_condition,feature_check,sparse,sim2real,586,10,30,True,True,testing,28
146,39,1,29,single_condition,feature_check,sparse,sim2real,241,10,30,True,True,testing,29
146,40,1,30,single_condition,feature_check,sparse,sim2real,252,10,30,True,True,testing,30
147,1,0,1,training,feature_check,robust,sim2real,670,10,30,True,True,training,1
147,2,0,2,training,feature_check,robust,sim2real,524,10,30,True,True,training,2
147,3,0,3,training,feature_check,robust,sim2real,515,10,30,True,True,training,3
147,4,0,4,training,feature_check,robust,sim2real,427,10,30,True,True,training,4
147,5,0,5,training,feature_check,robust,sim2real,394,10,30,True,True,training,5
147,6,0,6,training,feature_check,robust,sim2real,327,10,30,True,True,training,6
147,7,0,7,training,feature_check,robust,sim2real,62,10,30,True,True,training,7
147,8,0,8,training,feature_check,robust,sim2real,332,10,30,True,True,training,8
147,9,0,9,training,feature_check,robust,sim2real,318,10,30,True,True,training,9
147,10,0,10,training,feature_check,robust,sim2real,607,10,30,True,True,training,10
