appId,modelName,expMethod,expProperty,instanceId,qid,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,a8_i,a9_i,a10_i,a11_i,a12_i,a13_i,a14_i,a15_i,a16_i,a17_i,a18_i,a19_i,a20_i,a21_i,a22_i,a23_i,a24_i,a25_i,a26_i,a27_i,a28_i,a29_i,a30_i,a31_i,a32_i,a33_i,a34_i,a35_i,a36_i,a37_i,a38_i,a39_i,a40_i,a41_i,a42_i,a43_i,a44_i,a45_i,a46_i,a47_i,a48_i,a49_i,a50_i,a51_i,a52_i,a53_i,a54_i,a55_i,a56_i,a57_i,a58_i,a59_i,a60_i,a61_i,a62_i,a63_i,a64_i,a65_i,a66_i,intercept
adult_sim2real,synthetic_ai,lime,robust,31,21,0,2.72,0.2,2.35,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.06,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.11,0.23,0.21,0.22,0.03,0.07,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.1,0.1,0.06,0.06,0.1,0.2,0.29,0.24,0.11,0.05,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,31,21,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,31,21,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,31,21,0,4.36,0.0399999999999999,0.13,0.0,0.08,0.0199999999999999,0.0199999999999999,0.07,0.0600000000000001,0.0199999999999999,0.04,0.0,0.01,0.0299999999999999,0.03,0.0799999999999999,0.0099999999999999,0.0399999999999999,0.02,0.0299999999999999,0.03,0.0199999999999999,0.0399999999999999,0.1,0.0199999999999999,0.0,0.02,0.1199999999999999,0.0199999999999999,0.0,0.01,0.05,0.0099999999999999,0.0,0.02,0.0500000000000001,0.0100000000000001,0.0,0.0199999999999999,0.01,0.0599999999999999,0.02,0.0099999999999999,0.0,0.0099999999999999,0.0999999999999999,0.0300000000000001,0.0499999999999999,0.0399999999999999,0.01,0.06,0.0599999999999999,0.0899999999999999,0.0199999999999999,0.0099999999999999,0.0599999999999999,0.03,0.0399999999999999,0.03,0.07,0.06,0.03,0.03,0.0599999999999999,0.01,0.0699999999999999,0.03,0.0199999999999999,
adult_sim2real,synthetic_ai,lime,faithful,32,22,0,8.08,0.0199999999999999,0.09,0.01,0.0099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0099999999999999,0.01,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,robust,32,22,0,2.72,0.2,2.37,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.06,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.1,0.23,0.21,0.23,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.1,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.1,0.2,0.3,0.24,0.11,0.06,0.03,0.06,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,32,22,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,32,22,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,32,22,0,4.36,0.1799999999999998,0.2,0.1899999999999999,0.1199999999999999,0.0699999999999999,0.13,0.1,0.0,0.01,0.0799999999999999,0.01,0.1299999999999999,0.18,0.3399999999999999,0.04,0.0699999999999999,0.0199999999999999,0.07,0.19,0.01,0.04,0.0699999999999999,0.02,0.14,0.0799999999999999,0.1399999999999999,0.1499999999999999,0.08,0.0,0.11,0.1299999999999999,0.07,0.04,0.0999999999999999,0.31,0.0500000000000001,0.0699999999999999,0.09,0.29,0.0899999999999999,0.09,0.05,0.0400000000000001,0.1199999999999999,0.01,0.15,0.0499999999999999,0.0599999999999999,0.1999999999999999,0.16,0.04,0.15,0.0299999999999999,0.0099999999999999,0.03,0.08,0.0799999999999999,0.08,0.06,0.0499999999999999,0.1099999999999999,0.1,0.1199999999999999,0.05,0.0499999999999999,0.1099999999999999,0.0299999999999998,
adult_sim2real,synthetic_ai,lime,faithful,33,23,0,8.08,0.03,0.14,0.01,0.02,0.0,0.0,0.0,0.01,0.01,0.0099999999999999,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.0099999999999999,0.01,0.01,0.0099999999999999,0.01,0.0099999999999999,0.02,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.01,0.0199999999999999,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.0,
adult_sim2real,synthetic_ai,lime,robust,33,23,0,2.72,0.2,2.38,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.11,0.23,0.21,0.23,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.1,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.1,0.2,0.3,0.24,0.11,0.05,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,33,23,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,33,23,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,33,23,0,4.36,0.13,0.25,0.0,0.04,0.2099999999999999,0.03,0.18,0.0499999999999999,0.07,0.02,0.05,0.0699999999999999,0.0299999999999999,0.05,0.05,0.06,0.18,0.0799999999999999,0.0099999999999999,0.03,0.0299999999999998,0.03,0.1,0.0199999999999999,0.01,0.05,0.18,0.05,0.0,0.01,0.12,0.0799999999999999,0.11,0.1300000000000001,0.01,0.2099999999999998,0.0399999999999999,0.01,0.07,0.0999999999999999,0.0,0.0900000000000001,0.05,0.2299999999999999,0.07,0.0599999999999999,0.0699999999999999,0.18,0.0899999999999999,0.02,0.0599999999999999,0.13,0.0099999999999999,0.0299999999999999,0.01,0.15,0.1899999999999999,0.05,0.11,0.03,0.0199999999999999,0.03,0.02,0.0399999999999999,0.14,0.1,0.0299999999999998,
adult_sim2real,synthetic_ai,lime,faithful,34,24,0,8.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,robust,34,24,0,2.72,0.19,2.25,0.2,0.23,0.04,0.02,0.03,0.0899999999999999,0.06,0.06,0.03,0.07,0.06,0.06,0.21,0.02,0.16,0.15,0.16,0.06,0.12,0.07,0.01,0.1,0.15,0.14,0.1,0.21,0.2,0.21,0.03,0.07,0.03,0.08,0.04,0.02,0.0,0.04,0.16,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.1,0.1,0.06,0.06,0.09,0.19,0.28,0.23,0.11,0.05,0.03,0.06,0.09,0.04,0.05,0.12,0.05,
adult_sim2real,synthetic_ai,lime,sparse,34,24,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,34,24,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,34,24,0,4.36,0.01,0.0099999999999999,0.0,0.01,0.0,0.0,0.0,0.0099999999999998,0.01,0.01,0.01,0.0,0.0,0.0,0.0099999999999999,0.0,0.0099999999999999,0.0,0.0099999999999999,0.01,0.0099999999999999,0.0099999999999999,0.0,0.0,0.0,0.0099999999999999,0.0,0.0099999999999999,0.0,0.01,0.01,0.0,0.0099999999999999,0.0099999999999999,0.0,0.0,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.0099999999999999,0.0099999999999998,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,faithful,35,25,0,8.08,0.74,4.43,0.26,0.7700000000000001,0.03,0.01,0.0599999999999999,0.23,0.19,0.2,0.1,0.18,0.17,0.1,0.47,0.0699999999999999,0.27,0.29,0.37,0.1899999999999999,0.28,0.06,0.16,0.3,0.25,0.17,0.34,0.53,0.45,0.46,0.02,0.14,0.01,0.2099999999999999,0.04,0.0399999999999999,0.01,0.02,0.3,0.1099999999999999,0.06,0.15,0.1,0.0999999999999999,0.0099999999999999,0.03,0.01,0.05,0.0399999999999999,0.0299999999999999,0.03,0.12,0.09,0.0699999999999999,0.12,0.38,0.59,0.37,0.28,0.03,0.06,0.1599999999999999,0.18,0.07,0.07,0.24,0.05,
adult_sim2real,synthetic_ai,lime,robust,35,25,0,2.72,0.21,2.51,0.22,0.26,0.04,0.02,0.04,0.1,0.07,0.07,0.03,0.07,0.07,0.06,0.23,0.02,0.18,0.17,0.18,0.07,0.13,0.07,0.01,0.11,0.17,0.16,0.11,0.24,0.22,0.24,0.04,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.18,0.08,0.0,0.06,0.1,0.01,0.02,0.01,0.09,0.04,0.01,0.07,0.11,0.11,0.06,0.07,0.1,0.21,0.31,0.25,0.12,0.06,0.03,0.07,0.1,0.04,0.06,0.14,0.05,
adult_sim2real,synthetic_ai,lime,sparse,35,25,0,7.58,0.24,3.93,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,35,25,0,2.42,0.11,2.4,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.01,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,35,25,0,4.36,0.24,3.04,0.29,0.0499999999999999,0.1500000000000001,0.75,0.96,0.93,0.52,0.35,0.25,0.11,0.64,0.4699999999999999,0.07,0.9399999999999998,0.6299999999999999,0.5,1.15,0.49,0.25,0.7700000000000001,0.2899999999999998,0.71,0.2299999999999999,0.63,0.5,0.35,0.0,0.5499999999999999,0.49,0.7,0.12,0.5299999999999999,0.36,0.2999999999999999,0.87,0.06,0.76,0.49,0.0799999999999999,0.06,0.0799999999999999,1.36,0.2199999999999999,0.4499999999999999,0.1499999999999999,0.1499999999999999,0.06,0.5100000000000001,0.7100000000000001,0.53,0.48,0.2,0.3099999999999999,0.53,0.32,0.77,0.1300000000000001,0.0499999999999999,0.47,0.39,0.02,0.3299999999999999,0.24,0.7799999999999999,0.49,
adult_sim2real,synthetic_ai,lime,faithful,36,26,0,8.08,0.0199999999999999,0.11,0.01,0.0099999999999999,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0099999999999999,0.01,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.01,0.0199999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.0,
adult_sim2real,synthetic_ai,lime,robust,36,26,0,2.72,0.19,2.33,0.21,0.24,0.04,0.02,0.03,0.0899999999999999,0.07,0.06,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.12,0.07,0.01,0.1,0.16,0.15,0.1,0.22,0.21,0.22,0.03,0.07,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.09,0.2,0.29,0.23,0.11,0.06,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,36,26,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,36,26,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,36,26,0,4.36,0.02,0.14,0.0099999999999999,0.0499999999999999,0.0,0.04,0.0,0.0,0.03,0.01,0.01,0.02,0.0099999999999999,0.01,0.0299999999999999,0.05,0.0299999999999999,0.07,0.0099999999999999,0.0199999999999999,0.0099999999999999,0.0,0.02,0.0399999999999999,0.02,0.03,0.0,0.0099999999999999,0.0,0.0199999999999999,0.0299999999999999,0.0199999999999999,0.0299999999999999,0.0,0.0,0.0300000000000001,0.02,0.0199999999999999,0.02,0.0,0.01,0.0099999999999999,0.0299999999999998,0.0199999999999999,0.01,0.0300000000000001,0.0099999999999999,0.02,0.02,0.0,0.0199999999999998,0.02,0.0299999999999999,0.0299999999999999,0.01,0.03,0.01,0.0199999999999999,0.01,0.0,0.0,0.02,0.03,0.0,0.0399999999999999,0.0,0.0199999999999999,
adult_sim2real,synthetic_ai,lime,faithful,37,27,0,8.08,0.0199999999999999,0.07,0.01,0.0099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0099999999999999,0.0,0.0099999999999999,0.0099999999999999,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,robust,37,27,0,2.72,0.2,2.39,0.21,0.25,0.04,0.02,0.04,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.11,0.23,0.21,0.23,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.1,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.1,0.2,0.3,0.25,0.11,0.06,0.03,0.07,0.09,0.04,0.06,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,37,27,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,37,27,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,37,27,0,4.36,0.01,0.12,0.0,0.01,0.0199999999999999,0.0199999999999999,0.0299999999999999,0.0099999999999998,0.01,0.01,0.0199999999999999,0.01,0.0099999999999999,0.01,0.02,0.0199999999999999,0.0199999999999999,0.0,0.0,0.0,0.0099999999999999,0.02,0.0,0.01,0.01,0.0099999999999999,0.01,0.0099999999999999,0.0,0.0,0.04,0.0199999999999999,0.04,0.0099999999999999,0.01,0.0300000000000001,0.02,0.0,0.02,0.0,0.0,0.0,0.0199999999999999,0.0199999999999999,0.0,0.0,0.0099999999999999,0.02,0.01,0.05,0.04,0.0099999999999998,0.0299999999999999,0.02,0.03,0.02,0.0,0.03,0.02,0.0,0.01,0.04,0.03,0.02,0.01,0.01,0.0,
adult_sim2real,synthetic_ai,lime,faithful,38,28,0,8.08,0.4399999999999999,7.9,0.69,1.37,0.1099999999999999,0.05,0.11,0.21,0.19,0.39,0.28,0.33,0.31,0.63,0.72,0.08,0.5,0.53,0.55,0.35,0.36,0.17,0.1499999999999999,0.42,0.34,0.5,0.41,0.6900000000000001,0.74,0.9,0.03,0.24,0.03,0.4599999999999999,0.17,0.07,0.08,0.14,0.53,0.27,0.14,0.35,0.28,0.08,0.1,0.07,0.1,0.0799999999999999,0.09,0.15,0.68,0.13,0.1,0.31,0.24,0.87,0.96,0.93,0.36,0.3999999999999999,0.1,0.49,0.27,0.14,0.14,0.41,0.21,
adult_sim2real,synthetic_ai,lime,robust,38,28,0,2.72,0.22,2.66,0.23,0.28,0.05,0.02,0.04,0.1,0.07,0.07,0.04,0.08,0.07,0.07,0.25,0.03,0.19,0.18,0.19,0.08,0.14,0.08,0.01,0.11,0.18,0.17,0.11,0.25,0.24,0.25,0.04,0.08,0.03,0.1,0.05,0.03,0.0,0.04,0.19,0.08,0.0,0.06,0.11,0.01,0.02,0.01,0.09,0.04,0.0,0.07,0.12,0.11,0.07,0.07,0.11,0.22,0.33,0.27,0.13,0.06,0.04,0.08,0.1,0.04,0.06,0.15,0.06,
adult_sim2real,synthetic_ai,lime,sparse,38,28,0,7.58,0.0,7.4,0.19,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.2199999999999999,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.2399999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.37,0.46,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,38,28,0,2.42,0.11,2.41,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.01,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,38,28,0,4.36,0.4,4.36,0.5500000000000002,0.2799999999999999,0.1699999999999999,0.0199999999999999,0.67,0.2,0.0599999999999999,0.57,0.36,0.1799999999999999,0.67,0.01,0.7099999999999999,0.04,0.0199999999999999,0.63,0.22,0.47,0.1999999999999999,0.3799999999999999,0.4,0.3,0.85,0.62,0.1599999999999999,0.26,0.0,0.77,0.67,0.21,0.19,0.12,0.18,0.09,0.22,0.6399999999999999,0.09,0.2900000000000001,0.68,0.36,0.05,0.2499999999999999,0.1199999999999998,0.6399999999999999,0.15,0.0599999999999999,0.1999999999999999,0.45,0.4500000000000001,0.53,0.2700000000000001,0.17,0.2000000000000001,1.27,0.15,0.51,0.3899999999999999,0.3399999999999999,0.07,0.2799999999999999,0.31,0.41,0.67,0.03,0.54,
